county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-1","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","ALIANȚA USR PLUS-voturi","ALIANȚA USR PLUS-mandate-faza-1","ALIANȚA USR PLUS-mandate-faza-2","TĂLĂBAN AURICĂ-voturi","TĂLĂBAN AURICĂ-mandate-faza-1","TĂLĂBAN AURICĂ-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-voturi","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-mandate-faza-2","PARTIDUL NOUA DREAPTĂ-voturi","PARTIDUL NOUA DREAPTĂ-mandate-faza-1","PARTIDUL NOUA DREAPTĂ-mandate-faza-2","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-1","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-2","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-mandate-faza-1","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-mandate-faza-2","CÎRJAN MARINA-voturi","CÎRJAN MARINA-mandate-faza-1","CÎRJAN MARINA-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-mandate-faza-1","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-mandate-faza-2","RĂCĂREANU MARIN-voturi","RĂCĂREANU MARIN-mandate-faza-1","RĂCĂREANU MARIN-mandate-faza-2","LICUŢ MARIN-voturi","LICUŢ MARIN-mandate-faza-1","LICUŢ MARIN-mandate-faza-2","VANCEA ILEANA-CRISTINA-voturi","VANCEA ILEANA-CRISTINA-mandate-faza-1","VANCEA ILEANA-CRISTINA-mandate-faza-2","SÎRBOIU GABRIEL-voturi","SÎRBOIU GABRIEL-mandate-faza-1","SÎRBOIU GABRIEL-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-mandate-g8","NEDELCU ALEXANDRU-voturi","NEDELCU ALEXANDRU-mandate-faza-1","NEDELCU ALEXANDRU-mandate-faza-2","PARTIDUL VERDE-voturi","PARTIDUL VERDE-mandate-faza-1","PARTIDUL VERDE-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","BOBOC ALEXANDRU-voturi","BOBOC ALEXANDRU-mandate-faza-1","BOBOC ALEXANDRU-mandate-faza-2","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-mandate-faza-1","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-mandate-faza-2","PARTIDUL ADER LA DEMOCRAŢIE, EDUCAŢIE ŞI RECONSTRUCŢIE-voturi","PARTIDUL ADER LA DEMOCRAŢIE, EDUCAŢIE ŞI RECONSTRUCŢIE-mandate-faza-1","PARTIDUL ADER LA DEMOCRAŢIE, EDUCAŢIE ŞI RECONSTRUCŢIE-mandate-faza-2","IORDĂCHESCU POMPILIU-voturi","IORDĂCHESCU POMPILIU-mandate-faza-1","IORDĂCHESCU POMPILIU-mandate-faza-2","CIMPOERU EMILIAN-voturi","CIMPOERU EMILIAN-mandate-faza-1","CIMPOERU EMILIAN-mandate-faza-2","ONCICĂ GHEORGHE-voturi","ONCICĂ GHEORGHE-mandate-faza-1","ONCICĂ GHEORGHE-mandate-faza-2","MĂNESCU DUMITRU-voturi","MĂNESCU DUMITRU-mandate-faza-1","MĂNESCU DUMITRU-mandate-faza-2","RĂDUCEA ISIDOR-voturi","RĂDUCEA ISIDOR-mandate-faza-1","RĂDUCEA ISIDOR-mandate-faza-2","ROŞU CĂLIN-voturi","ROŞU CĂLIN-mandate-faza-1","ROŞU CĂLIN-mandate-faza-2","LAZĂR ŞTEFAN-voturi","LAZĂR ŞTEFAN-mandate-faza-1","LAZĂR ŞTEFAN-mandate-faza-2","GALE ION-voturi","GALE ION-mandate-faza-1","GALE ION-mandate-faza-2","ANTONIE MARIAN-voturi","ANTONIE MARIAN-mandate-faza-1","ANTONIE MARIAN-mandate-faza-2","DUMBRAVĂ ION-voturi","DUMBRAVĂ ION-mandate-faza-1","DUMBRAVĂ ION-mandate-faza-2","STANCIU CONSTANTIN-voturi","STANCIU CONSTANTIN-mandate-faza-1","STANCIU CONSTANTIN-mandate-faza-2","DRAGNEA ALEXANDRU-voturi","DRAGNEA ALEXANDRU-mandate-faza-1","DRAGNEA ALEXANDRU-mandate-faza-2","CALAFETEANU ŞTEFAN-voturi","CALAFETEANU ŞTEFAN-mandate-faza-1","CALAFETEANU ŞTEFAN-mandate-faza-2"
17,DOLJ,DANEŢI,71956,2,FINAL,UAT,CL,CL_CE,"2020-10-01 20:39:36",5015,4813,1,201,0,2899,2697,1,201,0,2760,139,5387,2488,138,193,220,165,1773,10,1,96,0,0,702,4,0,12,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,DESA,72034,1,FINAL,UAT,CL,CL_CE,"2020-09-28 08:38:03",3968,3895,2,12,59,2383,2312,0,12,59,2261,97,4388,2030,113,158,180,164,715,4,1,54,0,0,714,4,0,354,2,0,66,0,0,194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,DIOŞTI,72052,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:42:59",2455,2278,0,62,115,1492,1322,0,62,108,1356,136,2789,1297,67,94,108,113,481,4,0,62,0,0,282,2,1,0,0,0,140,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,DOBREŞTI,72098,2,FINAL,UAT,CL,CL_CE,"2020-10-01 21:51:14",1942,1841,1,40,60,1236,1136,0,40,60,1164,72,2289,1053,58,81,93,104,478,4,1,212,2,0,348,3,0,109,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,DOBROTEŞTI,74883,1,FINAL,UAT,CL,CL_CE,"2020-09-28 11:46:42",1414,1278,0,67,69,1029,893,0,67,69,964,65,1500,471,48,67,77,87,456,5,0,133,1,0,315,3,1,0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,DRĂGOTEŞTI,72150,2,FINAL,UAT,CL,CL_CE,"2020-10-01 20:55:12",1840,1615,3,168,54,1319,1101,0,168,50,1228,73,1989,688,61,85,98,111,513,4,0,206,1,1,413,3,1,0,0,0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,DRĂNIC,72221,1,FINAL,UAT,CL,CL_CE,"2020-09-28 11:21:47",2020,1900,0,77,43,1451,1331,0,77,43,1379,72,2290,839,68,96,110,124,645,5,0,79,0,1,642,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,FĂRCAŞ,72276,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:21:22",1778,1673,0,99,6,1172,1067,0,99,6,1082,90,1891,719,54,75,86,97,499,5,0,208,2,0,269,2,1,7,0,0,0,0,0,0,0,0,0,0,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,"GALICEA MARE",72383,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:36:47",3351,3291,2,37,21,1761,1703,0,37,21,1654,107,3691,1930,82,115,132,122,1213,9,1,102,0,1,283,2,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,GALICIUICA,74891,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:30:59",1184,1120,3,15,46,875,814,1,15,45,820,55,1293,417,41,57,65,91,212,2,0,116,1,0,340,3,1,0,0,0,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,GÂNGIOVA,72579,2,FINAL,UAT,CL,CL_CE,"2020-10-01 21:32:30",2101,1977,1,74,49,1268,1145,0,74,49,1098,170,2189,921,54,76,87,94,496,5,0,172,1,1,210,2,0,0,0,0,13,0,0,43,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,GHERCEŞTI,72409,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:31:24",1778,1548,4,190,36,1413,1187,0,190,36,1361,52,1992,579,68,95,108,123,718,5,1,0,0,0,484,3,1,0,0,0,0,0,0,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,GHIDICI,74907,1,FINAL,UAT,CL,CL_CE,"2020-09-28 02:20:30",1973,1848,0,27,98,962,837,0,27,98,930,32,2095,1133,46,65,74,84,743,8,1,0,0,0,187,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,GHINDENI,74915,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:50:55",1682,1498,1,138,45,1216,1032,1,138,45,1135,81,1693,474,56,79,90,103,684,6,1,33,0,0,394,3,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,GIGHERA,72463,2,FINAL,UAT,CL,CL_CE,"2020-10-01 21:55:10",2395,2240,0,147,8,1454,1299,0,147,8,1411,43,2492,1038,70,98,112,128,1014,7,1,75,0,1,322,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,GIUBEGA,72506,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:08:24",1848,1734,3,95,16,1236,1124,1,95,16,1133,99,1880,648,56,79,90,93,477,5,0,88,0,1,399,4,0,23,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,GIURGIŢA,72533,1,FINAL,UAT,CL,CL_CE,"2020-09-28 08:29:22",2352,2300,2,50,0,1473,1423,0,50,0,1359,114,2691,1218,67,95,108,122,739,6,0,12,0,0,540,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,GOGOŞU,72604,1,FINAL,UAT,CL,CL_CE,"2020-09-28 10:47:36",601,445,0,142,14,497,341,0,142,14,466,31,790,293,23,32,37,50,88,1,1,81,1,0,284,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,GOICEA,72640,1,FINAL,UAT,CL,CL_CE,"2020-09-28 10:09:11",2105,1910,3,109,83,1275,1083,0,109,83,1157,110,2291,1024,57,80,92,105,581,5,0,265,2,0,190,1,1,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,GOIEŞTI,72677,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:44:56",2662,2555,3,68,36,1723,1617,2,68,36,1583,128,2987,1276,79,110,126,115,629,5,1,25,0,0,503,4,0,104,0,1,52,0,0,112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,GRECEŞTI,72819,1,FINAL,UAT,CL,CL_CE,"2020-09-28 11:12:13",1320,1200,0,45,75,970,850,0,45,75,903,67,1589,619,45,63,72,76,515,6,1,42,0,0,270,3,0,23,0,0,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,ÎNTORSURA,74923,1,FINAL,UAT,CL,CL_CE,"2020-09-28 13:40:03",1317,1211,4,98,4,967,862,3,98,4,912,55,1394,427,45,63,72,101,399,3,1,51,0,0,462,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,IŞALNIŢA,70094,1,FINAL,UAT,CL,CL_CE,"2020-09-28 15:09:16",3598,3433,2,37,126,2450,2287,0,37,126,2351,99,3891,1441,117,164,188,176,1332,7,0,0,0,0,699,3,1,139,0,1,125,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,IZVOARE,72882,2,FINAL,UAT,CL,CL_CE,"2020-10-01 21:13:09",1241,1097,0,108,36,953,809,0,108,36,897,56,1492,539,44,62,71,98,490,5,0,86,0,1,307,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,LEU,72926,1,FINAL,UAT,CL,CL_CE,"2020-09-28 08:06:45",4001,3848,2,141,10,2249,2098,0,141,10,2097,152,4300,2051,104,146,167,157,1299,8,0,51,0,0,611,3,1,0,0,0,136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,LIPOVU,72953,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:16:51",2455,2322,0,74,59,1301,1168,0,74,59,1167,134,2600,1299,58,81,93,86,487,5,1,278,3,0,246,2,1,0,0,0,0,0,0,0,0,0,0,0,0,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,"MĂCEŞU DE JOS",72980,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:11:36",1149,1033,0,101,15,844,728,0,101,15,800,44,1291,447,40,56,64,86,485,5,1,51,0,0,192,2,0,18,0,0,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,"MĂCEŞU DE SUS",73013,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:47:30",1030,989,2,39,0,653,613,1,39,0,608,45,1194,541,30,42,48,67,209,3,0,0,0,0,355,5,0,0,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,MAGLAVIT,73031,1,FINAL,UAT,CL,CL_CE,"2020-09-28 10:55:44",4062,3890,3,104,65,2310,2141,1,104,64,2081,156,4299,2062,104,145,166,150,890,5,1,33,0,0,890,5,1,39,0,0,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,"MALU MARE",73068,2,FINAL,UAT,CL,CL_CE,"2020-10-01 21:30:28",5100,4733,7,322,38,3138,2777,1,322,38,2987,151,5486,2348,149,209,238,168,770,4,1,542,3,0,888,5,0,147,0,0,116,0,0,333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,MÂRŞANI,73317,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:25:46",3926,3681,1,94,150,2491,2247,1,94,149,2283,208,4090,1599,114,159,182,164,1351,8,0,165,1,0,617,3,1,0,0,0,67,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,MELINEŞTI,73102,1,FINAL,UAT,CL,CL_CE,"2020-09-28 08:22:17",3358,3180,2,114,62,2162,1986,0,114,62,2028,134,3586,1424,101,141,162,150,849,5,1,208,1,0,704,4,1,12,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,DOLJ,MISCHII,73246,2,FINAL,UAT,CL,CL_CE,"2020-10-01 20:18:09",1638,1363,1,158,116,1224,950,1,158,115,1182,42,1990,766,59,82,94,103,289,2,1,93,0,1,754,7,0,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
