county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","ALIANȚA USR PLUS-voturi","ALIANȚA USR PLUS-mandate-faza-1","ALIANȚA USR PLUS-mandate-faza-2","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-mandate-faza-1","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-mandate-faza-2","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-1","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","ACHIM ŞTEFAN-DECEBAL-voturi","ACHIM ŞTEFAN-DECEBAL-mandate-faza-1","ACHIM ŞTEFAN-DECEBAL-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-voturi","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-mandate-g8","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PARTIDUL NAȚIONAL ROMÂN-voturi","PARTIDUL NAȚIONAL ROMÂN-mandate-faza-1","PARTIDUL NAȚIONAL ROMÂN-mandate-faza-2","PARTIDUL VERDE-voturi","PARTIDUL VERDE-mandate-faza-1","PARTIDUL VERDE-mandate-faza-2","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-mandate-faza-1","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-mandate-faza-2","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-1","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-2","ŢUŢUIANU EMIL-voturi","ŢUŢUIANU EMIL-mandate-faza-1","ŢUŢUIANU EMIL-mandate-faza-2","BĂDILA IOAN-voturi","BĂDILA IOAN-mandate-faza-1","BĂDILA IOAN-mandate-faza-2","ŢETCU VALER-voturi","ŢETCU VALER-mandate-faza-1","ŢETCU VALER-mandate-faza-2","CÎMPEAN ADRIAN-SIMION-voturi","CÎMPEAN ADRIAN-SIMION-mandate-faza-1","CÎMPEAN ADRIAN-SIMION-mandate-faza-2","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-mandate-faza-1","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-mandate-faza-2","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-g8","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","DANCIU IONELA-MARIANA-voturi","DANCIU IONELA-MARIANA-mandate-faza-1","DANCIU IONELA-MARIANA-mandate-faza-2","PARTIDUL FORȚA IDENTITĂȚII NAȚIONALE-voturi","PARTIDUL FORȚA IDENTITĂȚII NAȚIONALE-mandate-faza-1","PARTIDUL FORȚA IDENTITĂȚII NAȚIONALE-mandate-faza-2","PARTIDUL ACȚIUNEA NAȚIONALĂ ALBA-voturi","PARTIDUL ACȚIUNEA NAȚIONALĂ ALBA-mandate-faza-1","PARTIDUL ACȚIUNEA NAȚIONALĂ ALBA-mandate-faza-2","FLOREA PAUL-VICTOR-voturi","FLOREA PAUL-VICTOR-mandate-faza-1","FLOREA PAUL-VICTOR-mandate-faza-2","BUMBU NICOLAE-voturi","BUMBU NICOLAE-mandate-faza-1","BUMBU NICOLAE-mandate-faza-2","HEGHEŞ NICOLAE-FLAVIU-voturi","HEGHEŞ NICOLAE-FLAVIU-mandate-faza-1","HEGHEŞ NICOLAE-FLAVIU-mandate-faza-2","BOLOGA PETRU-RĂZVAN-voturi","BOLOGA PETRU-RĂZVAN-mandate-faza-1","BOLOGA PETRU-RĂZVAN-mandate-faza-2","KOPENETZ LORAND-MÁRTON-voturi","KOPENETZ LORAND-MÁRTON-mandate-faza-1","KOPENETZ LORAND-MÁRTON-mandate-faza-2","MÂRZAN SILVIU-voturi","MÂRZAN SILVIU-mandate-faza-1","MÂRZAN SILVIU-mandate-faza-2","CORCHEŞ DOREL-VALER-voturi","CORCHEŞ DOREL-VALER-mandate-faza-1","CORCHEŞ DOREL-VALER-mandate-faza-2","PARTIDUL POPULAR MAGHIAR DIN TRANSILVANIA-voturi","PARTIDUL POPULAR MAGHIAR DIN TRANSILVANIA-mandate-faza-1","PARTIDUL POPULAR MAGHIAR DIN TRANSILVANIA-mandate-faza-2","DARIE TICĂ-voturi","DARIE TICĂ-mandate-faza-1","DARIE TICĂ-mandate-faza-2","FURDUI DORIN-voturi","FURDUI DORIN-mandate-faza-1","FURDUI DORIN-mandate-faza-2","PARTIDUL NEAMUL ROMÂNESC-voturi","PARTIDUL NEAMUL ROMÂNESC-mandate-faza-1","PARTIDUL NEAMUL ROMÂNESC-mandate-faza-2","STĂNILĂ NICOLAE-voturi","STĂNILĂ NICOLAE-mandate-faza-1","STĂNILĂ NICOLAE-mandate-faza-2","DRĂGHICI DUMITRU-voturi","DRĂGHICI DUMITRU-mandate-faza-1","DRĂGHICI DUMITRU-mandate-faza-2","LAZEA IOSIF-voturi","LAZEA IOSIF-mandate-faza-1","LAZEA IOSIF-mandate-faza-2","CRIŞAN TEODOR-voturi","CRIŞAN TEODOR-mandate-faza-1","CRIŞAN TEODOR-mandate-faza-2","PARTIDUL PHRALIPE AL ROMILOR-voturi","PARTIDUL PHRALIPE AL ROMILOR-mandate-faza-1","PARTIDUL PHRALIPE AL ROMILOR-mandate-faza-2","ZDRÂNCU PETRU-voturi","ZDRÂNCU PETRU-mandate-faza-1","ZDRÂNCU PETRU-mandate-faza-2"
1,ALBA,LIVEZILE,5167,1,FINAL,UAT,CL,CL_CE,"2020-09-28 09:32:17",1181,1037,0,69,75,833,689,0,69,75,802,31,1166,333,40,56,64,85,0,0,0,200,2,0,569,6,1,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,"LOPADEA NOUĂ",5210,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:12:55",2274,2151,3,38,82,1747,1625,2,38,82,1708,39,2481,734,85,119,136,155,0,0,0,70,0,0,921,5,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,"LUNCA MUREŞULUI",5309,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:35:49",2106,2032,5,33,36,1341,1271,1,33,36,1257,84,2237,896,62,87,100,105,28,0,0,133,1,0,250,2,0,27,0,0,0,0,0,293,2,1,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,LUPŞA,5336,1,FINAL,UAT,CL,CL_CE,"2020-09-28 10:14:19",2637,2581,0,28,28,1763,1707,0,28,28,1698,65,2861,1098,84,118,135,119,83,0,0,338,2,1,462,3,1,439,3,0,58,0,0,100,0,1,126,1,0,0,0,0,0,0,0,0,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,METEŞ,5577,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:28:31",2411,2304,4,70,33,1606,1503,0,70,33,1529,77,2559,953,76,107,122,0,82,0,0,452,3,1,729,5,1,106,0,0,0,0,0,83,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,MIHALŢ,5700,1,FINAL,UAT,CL,CL_CE,"2020-09-28 08:14:15",2900,2725,1,104,70,1949,1775,0,104,70,1897,52,3132,1183,94,132,151,122,22,0,0,364,2,1,1080,8,1,121,0,0,0,0,0,63,0,0,147,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,MIRĂSLĂU,5755,1,FINAL,UAT,CL,CL_CE,"2020-09-28 13:20:49",1736,1688,4,23,21,942,896,2,23,21,887,55,1833,891,44,62,70,75,75,1,0,238,3,0,295,3,1,67,0,1,0,0,0,15,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,MOGOŞ,5826,1,FINAL,UAT,CL,CL_CE,"2020-09-28 12:23:06",733,668,1,41,23,481,417,0,41,23,466,15,761,280,23,32,37,51,0,0,0,122,2,0,195,3,1,63,1,0,0,0,0,49,0,1,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,"MUNICIPIUL AIUD",1213,1,FINAL,UAT,CL,CL_CE,"2020-09-28 11:51:10",20897,20624,13,227,33,8332,8072,0,227,33,8095,234,23562,15227,404,566,647,385,218,0,0,1440,3,1,2843,7,0,1561,4,0,0,0,0,465,1,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,1019,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,"MUNICIPIUL ALBA IULIA",1017,1,FINAL,UAT,CL,CL_CE,"2020-09-28 12:02:45",61908,61004,278,565,61,22418,21785,8,565,60,21921,490,68287,45862,1096,1534,1753,805,842,0,0,2612,3,1,7383,9,0,5751,7,0,0,0,0,834,0,0,748,0,0,0,0,0,0,0,0,0,869,0,0,0,0,0,361,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,947,0,0,1176,1,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,"MUNICIPIUL BLAJ",1348,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:59:49",17092,16841,52,127,72,7172,6972,3,126,71,6936,226,18627,11455,346,485,554,317,119,0,0,785,2,0,4718,14,1,404,0,0,0,0,0,533,1,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,"MUNICIPIUL SEBEŞ",1874,1,FINAL,UAT,CL,CL_CE,"2020-09-28 13:16:59",26421,26001,138,205,77,10812,10527,3,205,77,10429,383,29165,18353,521,730,834,415,108,0,0,2005,4,1,5883,14,0,690,0,0,0,0,0,98,0,0,225,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,14,0,0,0,0,0,0,0,0,220,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,NOŞLAC,6048,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:40:58",1526,1490,1,28,7,773,738,0,28,7,727,46,1623,850,36,50,58,64,22,0,0,93,1,0,420,6,1,0,0,0,0,0,0,0,0,0,91,1,0,0,0,0,0,0,0,0,52,0,1,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,OCOLIŞ,6119,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:02:40",539,464,1,49,25,410,336,0,49,25,396,14,515,105,19,27,31,44,38,0,1,32,0,1,285,6,0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,OHABA,6164,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:04:12",639,506,0,75,58,466,333,0,75,58,443,23,578,112,22,31,35,47,0,0,0,164,3,0,234,4,1,0,0,0,0,0,0,28,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,"ORAŞ ABRUD",1151,1,FINAL,UAT,CL,CL_CE,"2020-09-28 09:30:19",4589,4499,1,74,15,2344,2255,0,74,15,2269,75,4947,2603,113,158,181,145,124,0,1,692,4,1,664,4,1,169,1,0,194,1,0,141,0,1,47,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,"ORAŞ BAIA DE ARIEŞ",2915,2,FINAL,UAT,CL,CL_CE,"2020-10-01 10:51:01",3466,3339,0,76,51,1858,1733,0,76,49,1778,80,3698,1840,88,124,142,130,94,0,1,519,3,1,420,3,0,88,0,0,0,0,0,375,2,1,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,"ORAŞ CÂMPENI",1455,1,FINAL,UAT,CL,CL_CE,"2020-09-28 09:51:16",6534,6317,1,155,61,4289,4073,0,155,61,4134,155,6950,2661,206,289,330,204,202,0,0,1434,7,0,1628,7,1,208,0,0,0,0,0,189,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,"ORAŞ CUGIR",1696,1,FINAL,UAT,CL,CL_CE,"2020-09-28 10:22:55",21787,21521,33,213,20,8390,8157,0,213,20,8162,220,24389,16007,408,571,652,378,154,0,0,1989,5,0,3775,9,1,1429,3,1,0,0,0,182,0,0,256,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ALBA,"ORAŞ OCNA MUREŞ",1794,1,FINAL,UAT,CL,CL_CE,"2020-09-28 10:53:02",11797,11695,12,86,4,4313,4221,2,86,4,4162,151,12985,8672,208,291,332,227,138,0,0,558,2,0,2374,10,1,165,0,0,0,0,0,0,0,0,376,1,1,0,0,0,0,0,0,0,322,1,0,0,0,0,0,0,0,0,0,0,229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
