county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PRO CARAȘ-SEVERIN-voturi","PRO CARAȘ-SEVERIN-mandate-faza-1","PRO CARAȘ-SEVERIN-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-mandate-faza-1","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-mandate-faza-2","HURDUZEU IACOB-voturi","HURDUZEU IACOB-mandate-faza-1","HURDUZEU IACOB-mandate-faza-2","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-1","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","UNIUNEA CREȘTIN DEMOCRATĂ DLN ROMÂNIA-voturi","UNIUNEA CREȘTIN DEMOCRATĂ DLN ROMÂNIA-mandate-faza-1","UNIUNEA CREȘTIN DEMOCRATĂ DLN ROMÂNIA-mandate-faza-2","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-mandate-faza-1","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","ALIANȚA USR PLUS-voturi","ALIANȚA USR PLUS-mandate-faza-1","ALIANȚA USR PLUS-mandate-faza-2","STĂNCIONI PETRU-TUDOR-voturi","STĂNCIONI PETRU-TUDOR-mandate-faza-1","STĂNCIONI PETRU-TUDOR-mandate-faza-2","UNIUNEA SÂRBILOR DIN ROMÂNIA-voturi","UNIUNEA SÂRBILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA SÂRBILOR DIN ROMÂNIA-mandate-faza-2","PRO ROMÂNIA-ALDE-voturi","PRO ROMÂNIA-ALDE-mandate-faza-1","PRO ROMÂNIA-ALDE-mandate-faza-2","PARTIDUL RE:START ROMÂNIA-voturi","PARTIDUL RE:START ROMÂNIA-mandate-faza-1","PARTIDUL RE:START ROMÂNIA-mandate-faza-2","PSD-PRO ROMÂNIA-voturi","PSD-PRO ROMÂNIA-mandate-faza-1","PSD-PRO ROMÂNIA-mandate-faza-2","DUCA LUCIAN-voturi","DUCA LUCIAN-mandate-faza-1","DUCA LUCIAN-mandate-faza-2","GÂRDAN LAVINIA-IONELA-voturi","GÂRDAN LAVINIA-IONELA-mandate-faza-1","GÂRDAN LAVINIA-IONELA-mandate-faza-2","UNIUNEA CROAȚILOR DIN ROMÂNIA-voturi","UNIUNEA CROAȚILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA CROAȚILOR DIN ROMÂNIA-mandate-faza-2","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-1","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-2","UNIUNEA UCRAINENILOR DIN ROMÂNIA-voturi","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-faza-2","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-g8","CERNESCU NICOLAIE-voturi","CERNESCU NICOLAIE-mandate-faza-1","CERNESCU NICOLAIE-mandate-faza-2","UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA-mandate-faza-2","PARTIDUL VERDE-voturi","PARTIDUL VERDE-mandate-faza-1","PARTIDUL VERDE-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA-mandate-g8","PARTIDUL SOCIALIST ROMÂN-voturi","PARTIDUL SOCIALIST ROMÂN-mandate-faza-1","PARTIDUL SOCIALIST ROMÂN-mandate-faza-2","DRĂGOI IOAN-voturi","DRĂGOI IOAN-mandate-faza-1","DRĂGOI IOAN-mandate-faza-2","MESAROŞ IOAN-voturi","MESAROŞ IOAN-mandate-faza-1","MESAROŞ IOAN-mandate-faza-2","BĂCALĂ GHEORGHE-voturi","BĂCALĂ GHEORGHE-mandate-faza-1","BĂCALĂ GHEORGHE-mandate-faza-2","GHIMBOAŞĂ NICOLAE-voturi","GHIMBOAŞĂ NICOLAE-mandate-faza-1","GHIMBOAŞĂ NICOLAE-mandate-faza-2","BĂRAN ROLAND-LIVIU-voturi","BĂRAN ROLAND-LIVIU-mandate-faza-1","BĂRAN ROLAND-LIVIU-mandate-faza-2","BUZESCU ILIE-voturi","BUZESCU ILIE-mandate-faza-1","BUZESCU ILIE-mandate-faza-2","MATEESCU POMPILIU-voturi","MATEESCU POMPILIU-mandate-faza-1","MATEESCU POMPILIU-mandate-faza-2","PARTIDUL FORȚA IDENTITĂȚII NAȚIONALE-voturi","PARTIDUL FORȚA IDENTITĂȚII NAȚIONALE-mandate-faza-1","PARTIDUL FORȚA IDENTITĂȚII NAȚIONALE-mandate-faza-2","HEGEDŰS MARIUS-DANIEL-voturi","HEGEDŰS MARIUS-DANIEL-mandate-faza-1","HEGEDŰS MARIUS-DANIEL-mandate-faza-2","PARTIDUL NAȚIONAL ROMÂN-voturi","PARTIDUL NAȚIONAL ROMÂN-mandate-faza-1","PARTIDUL NAȚIONAL ROMÂN-mandate-faza-2","TORCEA VICTOR-voturi","TORCEA VICTOR-mandate-faza-1","TORCEA VICTOR-mandate-faza-2","NEDA DORU-voturi","NEDA DORU-mandate-faza-1","NEDA DORU-mandate-faza-2","ŢIŢIRIGĂ DĂNUŢ-CRISTIAN-voturi","ŢIŢIRIGĂ DĂNUŢ-CRISTIAN-mandate-faza-1","ŢIŢIRIGĂ DĂNUŢ-CRISTIAN-mandate-faza-2","BLEDEA VASILE-voturi","BLEDEA VASILE-mandate-faza-1","BLEDEA VASILE-mandate-faza-2","PARTIDUL NOUA DREAPTĂ-voturi","PARTIDUL NOUA DREAPTĂ-mandate-faza-1","PARTIDUL NOUA DREAPTĂ-mandate-faza-2","MOŢI ION-voturi","MOŢI ION-mandate-faza-1","MOŢI ION-mandate-faza-2","GHELEŞAN MIOARA-voturi","GHELEŞAN MIOARA-mandate-faza-1","GHELEŞAN MIOARA-mandate-faza-2","VIERICIU DUMITRU-voturi","VIERICIU DUMITRU-mandate-faza-1","VIERICIU DUMITRU-mandate-faza-2","IANOŞEL NICOLAE-voturi","IANOŞEL NICOLAE-mandate-faza-1","IANOŞEL NICOLAE-mandate-faza-2","SERACIN AUREL-voturi","SERACIN AUREL-mandate-faza-1","SERACIN AUREL-mandate-faza-2"
11,CARAŞ-SEVERIN,DOGNECEA,52696,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:50:49",1930,1630,0,248,52,1389,1089,0,248,52,1363,25,1796,408,68,95,109,114,211,1,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,36,0,0,1043,9,0,0,0,0,41,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,DOMAŞNEA,52721,1,FINAL,UAT,CL,CL_CE,"2020-09-28 08:23:30",1218,1076,0,91,51,879,737,0,91,51,855,24,1176,297,42,59,68,92,184,2,0,0,0,0,209,2,0,95,1,0,0,0,0,0,0,0,22,0,0,67,0,1,218,2,0,0,0,0,0,0,0,0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,"EFTIMIE MURGU",53700,2,FINAL,UAT,CL,CL_CE,"2020-10-01 19:36:38",1338,1293,0,11,34,930,885,0,11,34,859,71,1423,493,42,60,68,78,177,2,0,0,0,0,150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,141,1,1,125,1,1,55,0,1,0,0,0,102,1,0,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,EZERIŞ,52758,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:04:34",1160,1103,1,14,42,614,557,1,14,42,588,26,1214,599,29,41,47,64,454,7,0,0,0,0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,FÂRLIUG,52785,1,FINAL,UAT,CL,CL_CE,"2020-09-28 14:18:52",1761,1450,1,204,106,1281,971,0,204,106,1219,61,1624,342,60,85,97,110,358,3,0,0,0,0,133,1,0,107,0,1,0,0,0,0,0,0,0,0,0,222,2,0,399,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,FOROTIC,52856,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:54:24",1419,1358,3,32,26,902,845,1,32,24,852,50,1495,593,42,59,68,66,234,3,1,0,0,0,100,1,0,59,0,1,0,0,0,0,0,0,0,0,0,80,1,0,177,2,1,0,0,0,29,0,0,79,1,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,GÂRNIC,52909,1,FINAL,UAT,CL,CL_CE,"2020-09-28 03:58:33",1153,1109,3,23,18,704,662,2,23,17,676,27,1245,542,33,47,54,64,106,1,1,0,0,0,77,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,350,5,0,0,0,0,18,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,GLIMBOCA,52936,1,FINAL,UAT,CL,CL_CE,"2020-09-28 03:45:34",1605,1547,8,10,40,880,833,0,10,37,853,27,1712,832,42,59,68,70,605,8,1,0,0,0,172,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,GORUIA,52954,1,FINAL,UAT,CL,CL_CE,"2020-09-28 12:54:48",660,582,0,59,19,508,430,0,59,19,480,28,772,210,24,33,38,45,107,2,0,0,0,0,137,3,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1,1,67,1,0,0,0,0,22,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,8,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,GRĂDINARI,52990,2,FINAL,UAT,CL,CL_CE,"2020-10-01 20:54:47",1733,1652,2,46,33,1017,938,0,46,33,955,62,1818,801,47,66,76,75,269,3,1,0,0,0,178,2,0,0,0,0,0,0,0,0,0,0,107,1,0,34,0,0,113,1,1,0,0,0,22,0,0,168,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,IABLANIŢA,53023,1,FINAL,UAT,CL,CL_CE,"2020-09-28 08:22:20",1650,1537,0,70,43,1308,1195,0,70,43,1254,54,1907,599,62,87,100,109,348,3,0,0,0,0,488,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,163,1,1,106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,LĂPUŞNICEL,53069,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:50:26",982,788,2,143,49,740,548,0,143,49,710,30,964,224,35,49,56,75,39,0,1,151,2,0,318,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,"LĂPUŞNICU MARE",53103,1,FINAL,UAT,CL,CL_CE,"2020-09-28 08:10:12",1714,1289,2,329,94,1334,911,0,329,94,1286,48,1633,299,64,90,102,113,568,5,0,0,0,0,102,0,1,0,0,0,0,0,0,0,0,0,113,1,0,73,0,1,388,3,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,LUNCAVIŢA,53130,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:22:07",2001,1953,0,39,9,1298,1250,0,39,9,1226,62,2145,847,61,85,98,111,406,3,1,0,0,0,151,1,0,0,0,0,0,0,0,0,0,0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,432,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,LUPAC,53167,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:23:22",2260,2211,3,43,3,1058,1011,1,43,3,973,85,2469,1411,48,68,77,78,268,3,0,0,0,0,134,1,1,0,0,0,15,0,0,0,0,0,0,0,0,190,2,0,127,1,1,0,0,0,0,0,0,33,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,MARGA,53210,2,FINAL,UAT,CL,CL_CE,"2020-10-01 20:19:29",920,876,2,16,26,589,547,0,16,26,569,20,989,400,28,39,45,61,111,1,1,0,0,0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,3,0,0,0,0,45,0,1,0,0,0,15,0,0,0,0,0,0,0,0,153,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,MĂURENI,53247,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:26:44",2260,2153,6,31,70,1286,1185,1,31,69,1249,37,2452,1166,62,87,99,110,1076,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,MEHADIA,53274,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:07:46",3533,3374,8,99,52,2041,1892,0,99,50,1951,90,3730,1689,97,136,156,133,803,6,0,775,5,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,1,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CARAŞ-SEVERIN,MEHADICA,53327,2,FINAL,UAT,CL,CL_CE,"2020-10-01 20:44:15",475,410,0,41,24,475,410,0,41,24,427,48,615,140,21,29,34,47,109,2,0,0,0,0,82,1,1,60,1,0,0,0,0,0,0,0,0,0,0,84,1,1,0,0,0,0,0,0,48,1,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
