precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PSD-PRO BUZĂU-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA UNIUNEA SALVAȚI ROMÂNIA PARTIDUL LIBERTATE UNITATE ȘI SOLIDARITATE (ALIANȚA USR PLUS)-voturi"
10,BUZĂU,"ŞCOALA PRIMARĂ FINŢESTI",294,NĂENI,47854,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:03:52",525,466,1,51,7,403,345,0,51,7,347,52,518,119,138,115,7,80,7
10,BUZĂU,"ŞCOALA PRIMARĂ FIŞICI",164,BOZIORU,45389,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:27:40",332,291,0,38,3,257,216,0,38,3,206,50,330,73,64,81,13,38,10
10,BUZĂU,"ŞCOALA PRIMARĂ FLOREŞTI",144,BECENI,45003,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:10:15",225,203,0,18,4,146,124,0,18,4,116,30,222,76,52,2,1,58,3
10,BUZĂU,"SCOALA PRIMARA GARA BOBOCU",216,COCHIRLEANCA,46377,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:09:51",307,294,0,13,0,176,163,0,13,0,157,19,327,151,58,30,3,64,2
10,BUZĂU,"ŞCOALA PRIMARĂ GOMOEȘTI",226,COSTEŞTI,46484,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:46:41",184,180,0,4,0,109,105,0,4,0,98,11,199,90,61,9,1,25,2
10,BUZĂU,"ŞCOALA PRIMARĂ HELIADE RĂDULESCU",423,ZIDURI,50479,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 21:16:54",652,633,0,17,2,411,392,0,17,2,328,83,705,294,244,43,9,20,12
10,BUZĂU,"ŞCOALA PRIMARĂ HOMEŞTI",251,GREBĂNU,47006,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:28:54",864,788,0,60,16,521,445,0,60,16,386,135,882,361,287,50,10,33,6
10,BUZĂU,"ŞCOALA PRIMARĂ IZVORU DULCE",143,BECENI,45003,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:05:16",711,673,0,33,5,486,448,0,33,5,431,55,749,263,263,10,11,131,16
10,BUZĂU,"ŞCOALA PRIMARA LERA",204,CHIOJDU,46180,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:03:59",352,336,0,4,12,212,196,0,4,12,184,28,389,177,83,6,11,74,10
10,BUZĂU,"ŞCOALA PRIMARĂ LIVADA",252,GREBĂNU,47006,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:32:42",681,580,0,89,12,493,392,0,89,12,440,53,651,158,367,33,8,21,11
10,BUZĂU,"ŞCOALA PRIMARA MĂRGINEANU",288,MIHĂILEŞTI,47578,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:26",651,624,0,8,19,505,478,0,8,19,433,72,708,203,169,196,0,62,6
10,BUZĂU,"ŞCOALA PRIMARĂ MITROPOLIA",167,BRĂDEANU,45496,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:50",339,337,0,2,0,212,210,0,2,0,177,35,376,164,63,9,7,96,2
10,BUZĂU,"ŞCOALA PRIMARA MUŞCEL",416,VIPEREŞTI,50326,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:42:08",104,92,0,9,3,60,48,0,9,3,52,8,112,52,15,28,6,3,0
10,BUZĂU,"SCOALA PRIMARA NEGOSINA",188,CĂNEŞTI,45888,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:53:33",162,154,0,3,5,108,100,0,3,5,91,17,177,69,69,9,2,7,4
10,BUZĂU,"ŞCOALA PRIMARĂ NEHOIAŞU",108,"ORAŞ NEHOIU",47916,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:42:24",337,319,0,9,9,233,215,0,9,9,215,18,400,167,120,40,3,41,11
10,BUZĂU,"ŞCOALA PRIMARĂ NR.1 VALEA CĂTINEI",191,CĂTINA,45959,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:11",388,348,0,13,27,280,240,0,13,27,252,28,420,140,72,15,10,154,1
10,BUZĂU,"ŞCOALA PRIMARĂ NR.2 ZELETIN",193,CĂTINA,45959,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:52:32",163,155,0,8,0,41,33,0,8,0,39,2,173,132,28,2,0,9,0
10,BUZĂU,"ŞCOALA PRIMARĂ OGRĂZILE",286,MEREI,47453,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:01:38",593,581,1,11,0,306,295,0,11,0,278,28,643,337,168,30,42,27,11
10,BUZĂU,"ŞCOALA PRIMARA PLESCIOARA",202,CHIOJDU,46180,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:21:33",137,124,0,8,5,105,92,0,8,5,94,11,141,36,45,1,3,45,0
10,BUZĂU,"ŞCOALA PRIMARĂ PLEȘEȘTI",313,PODGORIA,48682,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:31:34",316,303,0,7,6,180,167,0,7,6,168,12,337,157,132,13,0,19,4
10,BUZĂU,"ŞCOALA PRIMARA POENITELE",205,CHIOJDU,46180,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:38:14",198,175,0,7,16,128,105,0,7,16,104,24,193,65,39,2,5,53,5
10,BUZĂU,"ŞCOALA PRIMARA POŞTA",380,TOPLICENI,49769,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:51:33",425,414,0,9,2,243,232,0,9,2,224,19,467,224,126,52,4,31,11
10,BUZĂU,"SCOALA PRIMARA ROSIORU",215,COCHIRLEANCA,46377,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:09:19",563,551,0,9,3,350,338,0,9,3,308,42,609,259,105,36,6,144,17
10,BUZĂU,"ȘCOALA PRIMARĂ SĂLCIOARA",365,SMEENI,49545,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:44:36",523,522,0,1,0,222,221,0,1,0,186,36,587,365,115,17,6,32,16
10,BUZĂU,"ŞCOALA PRIMARĂ SĂSENII NOI",408,VERNEŞTI,50102,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:16:14",302,293,2,7,0,135,128,0,7,0,119,16,329,194,67,18,1,20,13
10,BUZĂU,"ŞCOALA PRIMARA SAT ARCANU",360,SCUTELNICI,49439,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:40:52",346,301,0,35,10,292,247,0,35,10,242,50,342,50,195,5,9,32,1
10,BUZĂU,"ŞCOALA PRIMARĂ SAT BECIU",357,SCORŢOASA,49313,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:07:43",114,109,0,5,0,75,70,0,5,0,71,4,121,46,33,29,0,6,3
10,BUZĂU,"ŞCOALA PRIMARĂ SAT COCA ANTIMIREŞTI",412,"VINTILĂ VODĂ",50228,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:21:43",198,188,0,10,0,108,98,0,10,0,94,14,212,104,68,7,2,15,2
10,BUZĂU,"ŞCOALA PRIMARĂ SAT COLŢU PIETRII,COMUNA SIRIU,JUDETUL BUZĂU",362,SIRIU,49484,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:54:58",1171,1144,0,14,13,837,810,0,14,13,743,94,1261,424,416,117,8,135,67
10,BUZĂU,"ŞCOALA PRIMARĂ SAT GOLU GRABICINA",355,SCORŢOASA,49313,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:59:11",235,231,0,4,0,161,157,0,4,0,147,14,257,96,47,84,5,5,6
10,BUZĂU,"ŞCOALA PRIMARĂ SAT GRABICINA DE JOS",354,SCORŢOASA,49313,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:35:28",154,147,0,7,0,108,101,0,7,0,94,14,162,54,43,37,0,8,6
10,BUZĂU,"ŞCOALA PRIMARĂ SAT GURA BÂSCEI, COMUNA CISLĂU",211,CISLĂU,46313,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:27:19",323,294,0,18,11,214,185,0,18,11,194,20,343,129,164,19,2,7,2
10,BUZĂU,"ŞCOALA PRIMARĂ SAT GURA VĂII",352,SCORŢOASA,49313,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:38:57",174,161,0,7,6,105,92,0,7,6,95,10,187,82,39,22,0,10,24
10,BUZĂU,"SCOALA PRIMARA, SAT IZVORANU, COMUNA TISAU",374,TISĂU,49643,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:15:32",109,99,0,10,0,69,59,0,10,0,64,5,109,40,30,5,5,20,4
10,BUZĂU,"ŞCOALA PRIMARĂ SAT LUNCILE",260,LOPĂTARI,47186,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:25:25",646,614,1,7,24,402,375,0,7,20,357,45,720,318,126,26,7,52,146
10,BUZĂU,"ŞCOALA PRIMARĂ SAT NICULEŞTI",411,"VINTILĂ VODĂ",50228,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:57:11",932,912,1,9,10,539,520,0,9,10,467,72,1038,499,313,89,11,31,23
10,BUZĂU,"ŞCOALA PRIMARĂ SAT PLOPEASA DE SUS",353,SCORŢOASA,49313,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:10:39",156,145,0,8,3,95,84,0,8,3,85,10,163,68,43,33,1,3,5
10,BUZĂU,"ŞCOALA PRIMARĂ SAT PLOŞTINA",262,LOPĂTARI,47186,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:18:26",401,391,0,7,3,262,252,0,7,3,239,23,439,177,64,23,3,23,126
10,BUZĂU,"SCOALA PRIMARĂ SAT STREZENI, COMUNA TISAU",379,TISĂU,49643,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:49:24",453,433,0,20,0,268,248,0,20,0,242,26,476,208,52,32,10,122,26
10,BUZĂU,"ŞCOALA PRIMARA SAT ŢINTEŞTI",386,ŢINTEŞTI,49849,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:14:30",1828,1805,0,23,0,1219,1196,0,23,0,1081,138,2003,784,723,41,11,258,48
10,BUZĂU,"SCOALA PRIMARA TARLELE",217,COCHIRLEANCA,46377,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:37:47",48,39,0,9,0,33,24,0,9,0,31,2,43,10,13,3,3,11,1
10,BUZĂU,"ŞCOALA PRIMARĂ TRESTIOARA",278,MÂNZĂLEŞTI,47630,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:24:07",286,278,0,3,5,182,174,0,3,5,167,15,309,127,135,7,4,13,8
10,BUZĂU,"ŞCOALA PRIMARA TRONARI",414,VIPEREŞTI,50326,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:18:44",752,727,0,10,15,510,486,0,10,14,420,86,826,320,282,57,49,21,11
10,BUZĂU,"ŞCOALA PRIMARĂ VALEA COTOAREI",276,MÂNZĂLEŞTI,47630,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:45:15",181,167,0,6,8,120,106,0,6,8,106,14,191,71,59,8,29,6,4
10,BUZĂU,"ŞCOALA PRIMARĂ VALEA NUCULUI",154,BERCA,45101,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:29:54",557,545,0,12,0,320,308,0,12,0,293,27,600,280,219,23,7,35,9
10,BUZĂU,"ŞCOALA PRIMARĂ VARLAAM",257,"GURA TEGHII",47079,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:45:13",443,430,1,5,7,293,281,0,5,7,257,36,493,200,70,126,5,49,7
10,BUZĂU,"ŞCOALA PRIMARĂ VIZIRENI",182,"C.A. ROSETTI",45815,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:06:08",368,364,0,4,0,237,233,0,4,0,215,22,406,169,70,30,19,83,13
10,BUZĂU,"ŞCOALA PRMARĂ CĂLŢUNA",369,SMEENI,49545,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:50:38",441,434,0,7,0,231,224,0,7,0,193,38,480,249,155,16,3,16,3
10,BUZĂU,"ŞCOALA PRMARĂ LUCIENI",370,SMEENI,49545,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:50:53",174,170,0,4,0,174,170,0,4,0,142,32,392,218,80,32,3,15,12
10,BUZĂU,"ŞCOALA PUIEŞTII DE SUS",321,PUIEŞTI,48842,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:52:21",303,299,0,3,1,143,139,0,3,1,130,13,333,190,44,22,8,47,9
10,BUZĂU,"ŞCOALA SAT COLIBAŞI",330,RÂMNICELU,48968,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:54:32",350,331,0,19,0,222,203,0,19,0,197,25,363,141,129,9,13,35,11
10,BUZĂU,"ŞCOALA SAT FOTIN",331,RÂMNICELU,48968,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:25:13",188,181,0,7,0,132,125,0,7,0,118,14,203,71,76,12,4,23,3
10,BUZĂU,"SCOALA SAT ŞTIUBEI",329,RÂMNICELU,48968,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 18:05:20",536,471,0,65,0,403,338,0,65,0,347,56,515,112,243,29,5,44,26
10,BUZĂU,"ŞCOALA TEGA",303,PĂNĂTĂU,48227,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:29:09",515,512,0,3,0,285,282,0,3,0,244,41,564,279,207,19,2,10,6
10,BUZĂU,"ŞCOALA TRESTIOARA",199,CHILIILE,46108,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:28:15",174,169,0,0,5,114,109,0,0,5,104,10,193,79,95,3,1,3,2
10,BUZĂU,"ŞCOALA VÎRF",295,NĂENI,47854,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:54:40",234,195,3,30,6,197,161,0,30,6,178,19,252,55,85,76,1,12,4
10,BUZĂU,"S.C. RAFINĂRIA VENUS OILREG S.A.",99,"MUNICIPIUL RÂMNICU SĂRAT",44845,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 19:58:34",1838,1826,0,12,0,828,816,0,12,0,752,76,2071,1243,399,92,14,235,12
10,BUZĂU,"SEMINARUL TEOLOGIC ORTODOX ”CHESARIE EPISCOPUL”",74,"MUNICIPIUL BUZĂU",44818,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:54:08",1645,1637,1,7,0,570,563,0,7,0,534,36,1822,1244,305,62,36,83,48
10,BUZĂU,"SEMINARUL TEOLOGIC ORTODOX ”CHESARIE EPISCOPUL”",73,"MUNICIPIUL BUZĂU",44818,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:53:23",1460,1445,1,9,5,574,560,0,9,5,551,23,1589,1015,297,34,21,113,86
