precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL VERDE-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL OAMENILOR LIBERI-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA MAGHIARĂ DIN TRANSILVANIA-voturi"
28,MUREŞ,"CAMIN CULTURAL",336,CUCI,116439,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:06",144,135,0,7,2,99,90,0,7,2,82,17,145,46,44,1,8,12,8,6,0,0,2,1,0
28,MUREŞ,"CAMIN CULTURAL",319,COZMA,116224,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:40:14",111,105,0,6,0,60,54,0,6,0,52,8,115,55,15,0,4,28,1,1,0,2,0,0,1
28,MUREŞ,"CAMIN CULTURAL",471,"PAPIU ILARIAN",118637,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:25:27",701,690,1,2,8,325,315,0,2,8,294,31,760,435,35,176,2,41,8,4,1,4,3,11,9
28,MUREŞ,"CAMIN CULTURAL",304,CHEŢANI,116046,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:11:48",478,469,0,7,2,325,316,0,7,2,275,50,516,191,17,73,109,42,15,6,0,8,2,2,1
28,MUREŞ,"CAMIN CULTURAL",398,GORNEŞTI,117177,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:15:47",363,354,0,6,3,258,249,0,6,3,251,7,390,132,1,233,0,5,4,3,0,1,0,1,3
28,MUREŞ,"CAMIN CULTURAL",397,GORNEŞTI,117177,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:28:44",97,87,0,10,0,49,39,0,10,0,46,3,100,51,2,28,0,3,2,8,0,0,3,0,0
28,MUREŞ,"CĂMIN CULTURAL",158,"ORAŞ IERNUT",117827,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:58:29",287,277,0,10,0,127,117,0,10,0,112,15,310,183,58,2,7,32,4,2,0,1,2,4,0
28,MUREŞ,"CĂMIN CULTURAL",288,BRÂNCOVENEŞTI,115897,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:58:23",380,375,0,5,0,183,178,0,5,0,173,10,420,237,51,8,25,41,18,23,1,5,1,0,0
28,MUREŞ,"CĂMIN CULTURAL",265,BĂLA,115600,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:29:33",438,391,0,5,42,339,292,0,5,42,270,69,475,136,94,13,21,84,26,5,0,8,2,16,1
28,MUREŞ,"CĂMIN CULTURAL",337,CUCI,116439,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:44:10",456,439,0,5,12,244,227,0,5,12,210,34,477,233,136,0,7,61,4,0,0,0,2,0,0
28,MUREŞ,"CĂMIN CULTURAL AGRIŞTEU",268,BĂLĂUŞERI,115637,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:06:08",650,637,1,11,1,353,340,1,11,1,292,61,700,347,19,165,14,66,3,7,0,1,2,0,15
28,MUREŞ,"CAMIN CULTURAL BAND",248,BAND,115389,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:11:40",936,925,0,11,0,514,503,0,11,0,308,206,1020,506,84,68,4,47,23,4,1,1,69,1,6
28,MUREŞ,"CĂMIN CULTURAL BATOŞ",259,BATOŞ,115520,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:18:58",1113,1111,0,2,0,499,497,0,2,0,464,35,1220,721,134,72,15,200,5,11,3,16,4,1,3
28,MUREŞ,"CĂMIN CULTURAL BERNADEA",240,BAHNEA,115307,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:10:14",154,145,0,9,0,84,75,0,9,0,71,13,150,66,26,2,5,24,1,4,1,1,0,7,0
28,MUREŞ,"CĂMIN CULTURAL BICHIŞ",282,BICHIŞ,115771,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:06:29",173,160,0,8,5,89,76,0,8,5,89,0,174,85,1,84,1,2,0,0,0,0,0,0,1
28,MUREŞ,"CĂMIN CULTURAL BOLINTINENI, SAT BOLINTINENI",480,PĂSĂRENI,118753,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:15:21",187,178,0,7,2,89,80,0,7,2,65,24,195,106,12,24,0,10,1,4,0,4,1,3,6
28,MUREŞ,"CĂMIN CULTURAL BORD",335,CUCERDEA,116395,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:20:01",100,84,0,4,12,72,56,0,4,12,61,11,110,38,17,0,2,39,2,1,0,0,0,0,0
28,MUREŞ,"CAMIN CULTURAL BOTEZ",235,AŢINTIŞ,115236,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:17:26",141,136,0,3,2,95,90,0,3,2,85,10,150,55,19,5,4,15,6,3,1,29,2,1,0
28,MUREŞ,"CAMIN CULTURAL BREAZA",295,BREAZA,115851,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:48:45",1095,1066,2,6,21,697,670,0,6,21,659,38,1170,473,58,326,67,147,15,22,4,11,1,4,4
28,MUREŞ,"CĂMIN CULTURAL CĂPUȘU DE CÎMPIE",428,ICLĂNZEL,117667,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:19:29",641,628,0,11,2,389,376,0,11,2,354,35,690,301,108,11,36,88,32,16,0,31,3,28,1
28,MUREŞ,"CĂMIN CULTURAL CERGHID",205,"ORAŞ UNGHENI",119894,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:35:35",440,421,1,13,5,260,242,0,13,5,241,19,460,200,46,2,71,84,6,7,6,6,8,5,0
28,MUREŞ,"CÂMIN CULTURAL CHINARI",527,"SÂNTANA DE MUREŞ",114453,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:47:35",619,603,6,5,5,391,381,0,5,5,344,47,662,271,41,153,6,82,10,10,7,8,19,7,1
28,MUREŞ,"CĂMIN CULTURAL CHIRILEU",514,SÂNPAUL,119466,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:04:59",697,688,1,8,0,418,409,1,8,0,305,113,760,342,89,77,57,43,17,13,2,2,2,2,1
28,MUREŞ,"CĂMIN CULTURAL CLOAȘTERF",497,SASCHIZ,119206,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:08:14",154,149,0,5,0,71,66,0,5,0,64,7,161,90,12,2,3,38,6,2,0,0,0,1,0
28,MUREŞ,"CĂMIN CULTURAL CRĂCIUNEŞTI SALA MICĂ",321,CRĂCIUNEŞTI,116288,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:29:42",824,802,0,4,18,251,229,0,4,18,218,33,872,621,10,185,0,3,2,6,1,3,4,1,3
28,MUREŞ,"CĂMIN CULTURAL CURTENI",526,"SÂNTANA DE MUREŞ",114453,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:23:41",877,848,3,5,21,604,578,0,5,21,580,24,930,326,11,480,3,34,5,1,1,7,25,1,12
28,MUREŞ,"CĂMIN CULTURAL DEDA",349,DEDA,116545,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:54:56",1570,1520,2,29,19,1080,1032,0,29,19,921,159,1680,600,430,11,57,126,253,11,2,6,9,14,2
28,MUREŞ,"CĂMIN CULTURAL DEDRAD",260,BATOŞ,115520,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:50:17",1303,1300,1,2,0,647,645,0,2,0,604,43,1430,783,311,9,45,164,27,15,7,15,3,7,1
28,MUREŞ,"CĂMIN CULTURAL DELENII",264,BĂGACIU,115575,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:52:00",907,905,0,2,0,468,466,0,2,0,435,33,1000,532,63,221,2,82,4,18,1,3,2,2,37
28,MUREŞ,"CĂMIN CULTURAL DILEU VECHI",467,OGRA,118575,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:48:27",127,117,0,9,1,71,61,0,9,1,56,15,130,59,15,15,9,8,2,1,2,1,1,2,0
28,MUREŞ,"CĂMIN CULTURAL DULCEA",426,IBĂNEŞTI,117550,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:17",915,894,0,4,17,594,573,0,4,17,569,25,990,396,300,3,17,223,6,1,1,12,3,3,0
28,MUREŞ,"CĂMIN CULTURAL DUMITRENI",269,BĂLĂUŞERI,115637,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:14:26",395,371,1,11,12,191,168,0,11,12,175,16,409,218,5,149,4,3,1,1,0,0,0,1,11
28,MUREŞ,"CĂMIN CULTURAL FILITELNIC",270,BĂLĂUŞERI,115637,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:49:27",187,178,0,5,4,109,100,0,5,4,94,15,200,91,5,12,14,54,3,0,0,3,1,1,1
28,MUREŞ,"CĂMIN CULTURAL FILPIŞU MARE",293,BREAZA,115851,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:39:19",657,642,1,3,11,342,328,0,3,11,283,59,705,363,57,76,43,63,20,10,0,4,0,4,6
28,MUREŞ,"CĂMIN CULTURAL GĂIEȘTI",212,ACĂŢARI,114970,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:36:22",298,291,0,3,4,188,181,0,3,4,182,6,320,132,0,177,0,3,1,0,0,0,0,1,0
28,MUREŞ,"CÃMIN CULTURAL GÎMBUŢ",283,BICHIŞ,115771,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:12:17",132,123,0,5,4,88,79,0,5,4,83,5,130,42,46,14,1,16,5,0,0,0,0,0,1
28,MUREŞ,"CĂMIN CULTURAL GORENI",261,BATOŞ,115520,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:42:47",503,493,0,7,3,273,263,0,7,3,250,23,540,267,80,28,29,65,16,7,7,2,2,11,3
28,MUREŞ,"CĂMIN CULTURAL GREBENISU DE CIMPIE",405,"GREBENIŞU DE CÂMPIE",117275,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:36:39",1409,1349,2,3,55,982,924,1,3,54,890,92,1477,495,289,13,201,104,91,12,2,5,8,158,7
28,MUREŞ,"CAMIN CULTURAL HADARENI",306,CHEŢANI,116046,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:21:23",675,668,1,5,1,322,316,0,5,1,262,60,727,405,39,34,74,66,10,13,5,10,3,4,4
28,MUREŞ,"CĂMIN CULTURAL IDICIU",243,BAHNEA,115307,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:09:13",251,241,1,9,0,141,132,0,9,0,106,35,270,129,13,5,0,79,1,3,0,2,2,1,0
28,MUREŞ,"CĂMIN CULTURAL LEFAIA",328,CRĂIEŞTI,116340,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:34:06",58,47,0,11,0,48,37,0,11,0,43,5,50,2,6,0,5,29,1,1,0,0,0,1,0
28,MUREŞ,"CĂMIN CULTURAL MIHAI VITEAZU",496,SASCHIZ,119206,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:10:02",261,253,0,7,1,139,131,0,7,1,98,41,279,140,15,4,3,61,9,2,0,0,0,3,1
28,MUREŞ,"CĂMIN CULTURAL MILAȘEL",327,CRĂIEŞTI,116340,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:35:49",168,153,0,5,10,107,92,0,5,10,91,16,170,63,31,1,4,44,2,4,0,0,2,3,0
28,MUREŞ,"CĂMIN CULTURAL MOREŞTI",206,"ORAŞ UNGHENI",119894,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:11:30",672,648,1,18,5,459,435,1,18,5,398,61,710,251,94,13,47,192,10,10,7,12,4,6,3
28,MUREŞ,"CĂMIN CULTURAL MURGEȘTI",213,ACĂŢARI,114970,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:58:34",423,414,0,3,6,244,235,0,3,6,230,14,460,216,8,215,0,1,1,0,0,0,2,0,3
28,MUREŞ,"CĂMIN CULTURAL OARBA DE MUREŞ",160,"ORAŞ IERNUT",117827,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:46:51",101,87,4,9,1,46,33,3,9,1,39,7,100,54,15,3,5,10,1,2,0,0,2,1,0
28,MUREŞ,"CĂMIN CULTURAL OROIU",254,BAND,115389,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:14:46",246,240,0,6,0,133,127,0,6,0,120,13,260,127,40,7,3,50,11,3,2,1,0,1,2
28,MUREŞ,"CĂMIN CULTURAL SÂNTANA DE MUREȘ",524,"SÂNTANA DE MUREŞ",114453,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:18:02",1508,1498,2,4,4,853,845,0,4,4,789,64,1653,800,124,234,44,202,39,14,20,51,42,16,3
28,MUREŞ,"CĂMIN CULTURAL SÂNTANA DE MUREȘ",525,"SÂNTANA DE MUREŞ",114453,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:20:16",1557,1536,5,10,6,887,871,0,10,6,811,76,1700,813,132,185,65,224,48,19,15,52,42,19,10
28,MUREŞ,"CĂMIN CULTURAL ȘERBENI",277,"BEICA DE JOS",115708,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:07:32",277,272,0,4,1,171,166,0,4,1,158,13,300,129,104,1,4,39,1,4,1,2,0,1,1
28,MUREŞ,"CĂMIN CULTURAL STEJERIȘ",215,ACĂŢARI,114970,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:31:25",277,274,0,1,2,127,124,0,1,2,123,4,302,175,5,115,0,0,0,1,0,0,0,0,2
28,MUREŞ,"CĂMIN CULTURAL STÎNCENI",531,STÂNCENI,119625,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:15:02",1221,1188,2,21,10,770,737,2,21,10,705,65,1320,550,259,91,38,243,15,6,1,6,5,36,5
28,MUREŞ,"CĂMIN CULTURAL SUVEICA",216,ACĂŢARI,114970,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:31:55",186,176,0,5,5,81,71,0,5,5,79,2,190,109,0,78,0,0,0,0,0,0,0,0,1
28,MUREŞ,"CĂMIN CULTURAL TELEAC",400,GORNEŞTI,117177,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:21:07",355,328,0,5,22,187,160,0,5,22,180,7,360,173,97,14,4,32,6,18,0,5,3,0,1
28,MUREŞ,"CĂMIN CULTURAL TORBA",448,MĂGHERANI,118094,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:58:54",134,127,1,3,3,80,74,0,3,3,78,2,140,60,0,75,0,0,1,0,0,0,0,0,2
28,MUREŞ,"CĂMIN CULTURAL TREI SATE",388,GHINDARI,117042,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:11:57",1005,973,2,11,19,508,478,0,11,19,457,51,1070,562,8,218,4,0,2,5,1,0,2,2,215
28,MUREŞ,"CĂMIN CULTURAL UILA",262,BATOŞ,115520,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:49:59",493,482,0,8,3,233,222,0,8,3,193,40,530,297,65,73,5,37,2,2,2,2,0,1,4
28,MUREŞ,"CĂMIN CULTURAL UNGHENI",203,"ORAŞ UNGHENI",119894,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:07:51",842,822,3,13,4,458,441,0,13,4,402,56,900,442,115,33,32,138,20,3,23,13,9,13,3
28,MUREŞ,"CĂMIN CULTURAL UNGHENI",204,"ORAŞ UNGHENI",119894,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:27:06",869,834,0,23,12,503,468,0,23,12,432,48,920,440,78,65,28,172,14,11,6,15,5,38,0
28,MUREŞ,"CAMIN CULTURAL VAIDEIU",470,OGRA,118575,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:11:32",97,94,0,2,1,55,52,0,2,1,48,7,110,55,10,3,8,19,1,5,0,0,0,2,0
28,MUREŞ,"CAMINUL CULTURAL",427,ICLĂNZEL,117667,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 12:41:03",1042,1026,0,7,9,653,637,0,7,9,588,65,1126,473,364,6,6,152,13,6,1,14,5,20,1
28,MUREŞ,"CAMINUL CULTURAL",177,"ORAŞ MIERCUREA NIRAJULUI",118281,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:44:10",279,261,0,10,8,166,148,0,10,8,164,2,290,124,5,141,2,2,2,1,0,1,0,0,10
28,MUREŞ,"CAMINUL CULTURAL",178,"ORAŞ MIERCUREA NIRAJULUI",118281,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:07:35",462,451,1,8,2,157,147,0,8,2,142,15,500,343,4,112,1,1,2,3,6,2,1,0,10
28,MUREŞ,"CĂMINUL CULTURAL",517,SÂNPAUL,119466,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:49:09",1041,971,3,10,57,727,660,0,10,57,692,35,1070,343,48,567,29,17,8,5,0,1,1,9,7
28,MUREŞ,"CĂMINUL CULTURAL",516,SÂNPAUL,119466,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:09:29",211,199,3,9,0,105,96,0,9,0,90,15,220,115,30,22,12,14,5,2,0,0,1,4,0
28,MUREŞ,"CĂMINUL CULTURAL",515,SÂNPAUL,119466,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:45:16",159,135,0,16,8,100,76,0,16,8,98,2,151,51,8,63,21,2,1,1,0,0,1,1,0
28,MUREŞ,"CĂMINUL CULTURAL",513,SÂNPAUL,119466,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:13:06",1485,1420,2,8,55,863,799,1,8,55,771,92,1560,697,187,318,187,24,13,11,3,9,4,9,6
28,MUREŞ,"CĂMINUL CULTURAL",493,RUŞII-MUNŢI,119153,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:12:05",201,192,0,9,0,135,126,0,9,0,128,7,210,75,51,1,5,62,0,4,2,2,1,0,0
28,MUREŞ,"CĂMINUL CULTURAL",492,RUŞII-MUNŢI,119153,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:52:14",1282,1257,2,12,11,762,738,1,12,11,707,55,1380,618,315,8,71,147,25,39,2,11,13,75,1
28,MUREŞ,"CĂMINUL CULTURAL",332,CRISTEŞTI,114355,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:03:43",812,798,0,12,2,398,384,0,12,2,358,40,881,483,20,272,0,7,4,5,3,2,10,3,32
28,MUREŞ,"CĂMINUL CULTURAL",85,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:59:57",1013,1000,2,10,1,386,375,0,10,1,367,19,1100,714,47,91,64,69,34,10,6,13,17,7,9
28,MUREŞ,"CĂMINUL CULTURAL ADĂMUȘ",219,ADĂMUŞ,115076,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:07:11",1104,1091,1,2,10,504,492,0,2,10,460,44,1200,696,153,96,8,113,9,56,2,11,2,5,5
28,MUREŞ,"CĂMINUL CULTURAL ADRIAN",408,GURGHIU,117319,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:23:48",244,240,0,4,0,119,115,0,4,0,96,23,260,141,27,2,1,59,1,0,1,0,1,4,0
28,MUREŞ,"CĂMINUL CULTURAL ALUNIŞ-SALA MARE",227,ALUNIŞ,115147,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:34:16",794,775,0,4,15,452,433,0,4,15,372,80,864,412,50,232,1,54,3,17,0,2,2,9,2
28,MUREŞ,"CĂMINUL CULTURAL ALUNIŞ-SALA MICĂ",228,ALUNIŞ,115147,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:13:15",797,774,2,3,18,459,438,0,3,18,431,28,880,421,47,339,2,31,3,2,0,1,2,3,1
28,MUREŞ,"CĂMINUL CULTURAL BĂGACIU",263,BĂGACIU,115575,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:53:01",1142,1138,2,2,0,466,464,0,2,0,408,58,1250,784,325,8,14,39,6,4,1,5,0,4,2
28,MUREŞ,"CĂMINUL CULTURAL BALDA",181,"ORAŞ SĂRMAŞU",119242,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:02:49",909,891,0,15,3,456,438,0,15,3,379,77,979,523,97,20,20,131,73,8,3,11,6,6,4
28,MUREŞ,"CĂMINUL CULTURAL BĂRDEŞTI",528,"SÂNTANA DE MUREŞ",114453,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:59:33",419,411,1,6,1,253,246,0,6,1,242,11,450,197,46,10,18,91,37,10,5,6,13,5,1
28,MUREŞ,"CĂMINUL CULTURAL BEICA DE JOS",273,"BEICA DE JOS",115708,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:56:58",716,706,0,7,3,317,307,0,7,3,267,50,760,443,143,56,3,28,7,9,2,8,2,9,0
28,MUREŞ,"CĂMINUL CULTURAL BERENI",279,BERENI,120511,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:24:48",476,446,0,0,30,203,173,0,0,30,190,13,490,287,0,181,1,1,0,4,0,0,0,0,3
28,MUREŞ,"CĂMINUL CULTURAL BÎRLIBAȘ",519,"SÂNPETRU DE CÂMPIE",119527,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:33:51",119,110,0,9,0,77,68,0,9,0,66,10,121,43,11,3,15,5,1,11,1,0,19,0,0
28,MUREŞ,"CĂMINUL CULTURAL BOBOHALMA",151,"MUNICIPIUL TÂRNĂVENI",114925,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:22:21",828,819,0,9,0,301,292,0,9,0,271,30,900,599,32,3,10,185,8,19,5,2,2,5,0
28,MUREŞ,"CĂMINUL CULTURAL BOZED",297,"CEUAŞU DE CÂMPIE",115959,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:29:34",120,112,1,7,0,59,52,0,7,0,43,16,120,61,13,5,1,15,3,1,0,1,0,4,0
28,MUREŞ,"CĂMINUL CULTURAL BOZENI",318,CORUNCA,120487,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:23:20",134,118,0,11,5,87,71,0,11,5,82,5,130,43,0,71,1,0,0,0,0,3,2,0,5
28,MUREŞ,"CĂMINUL CULTURAL CĂLUŞERI",357,ERNEI,116652,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:50:13",481,460,0,6,15,179,160,0,6,13,174,5,510,331,2,161,1,2,1,2,0,2,0,0,3
28,MUREŞ,"CĂMINUL CULTURAL CEUAŞU DE CÎMPIE",296,"CEUAŞU DE CÂMPIE",115959,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:54:33",1365,1359,2,4,0,605,600,1,4,0,552,53,1490,885,70,319,25,49,39,13,4,16,8,4,5
28,MUREŞ,"CĂMINUL CULTURAL CÎMPENIŢA",298,"CEUAŞU DE CÂMPIE",115959,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:41:07",741,735,1,5,0,358,353,0,5,0,351,7,810,452,7,304,4,16,3,3,1,3,0,1,9
28,MUREŞ,"CAMINUL CULTURAL CIPAIENI",512,SÂNGER,119386,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:24:36",579,572,0,7,0,401,394,0,7,0,339,62,630,229,86,10,15,72,106,3,33,4,2,6,2
28,MUREŞ,"CĂMINUL CULTURAL CORNEŞTI",323,CRĂCIUNEŞTI,116288,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:19:37",726,706,2,4,14,570,553,1,4,12,524,46,780,210,6,493,0,5,2,0,1,0,5,3,9
28,MUREŞ,"CĂMINUL CULTURAL CORUNCA",316,CORUNCA,120487,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:18:31",1493,1443,24,11,15,809,782,1,11,15,757,52,1577,768,32,579,11,52,4,6,16,17,10,7,23
28,MUREŞ,"CĂMINUL CULTURAL CORUNCA",317,CORUNCA,120487,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:02:02",1405,1390,0,10,5,779,764,0,10,5,771,8,1530,751,77,253,50,173,34,6,13,108,36,5,16
28,MUREŞ,"CĂMINUL CULTURAL CRĂCIUNEŞTI SALA MARE",322,CRĂCIUNEŞTI,116288,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:16:26",1016,1010,2,3,1,618,614,0,3,1,571,47,1100,482,13,504,0,6,2,1,0,1,17,2,25
28,MUREŞ,"CĂMINUL CULTURAL CULPIU",299,"CEUAŞU DE CÂMPIE",115959,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:59:39",322,314,0,8,0,172,164,0,8,0,157,15,340,168,11,123,1,6,7,3,2,1,1,2,0
28,MUREŞ,"CĂMINUL CULTURAL DANES",340,DANEŞ,116493,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:37:03",1009,997,6,3,3,468,460,2,3,3,439,29,1100,632,105,1,25,192,6,21,9,57,7,15,1
28,MUREŞ,"CĂMINUL CULTURAL DUMBRĂVIOARA",358,ERNEI,116652,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:08:28",1520,1499,0,3,18,614,593,0,3,18,570,44,1650,1036,24,525,0,0,3,5,0,3,4,1,5
28,MUREŞ,"CĂMINUL CULTURAL EREMIENI",280,BERENI,120511,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:23:49",214,202,2,1,9,134,122,2,1,9,132,2,220,86,0,127,0,0,1,0,0,0,0,0,4
28,MUREŞ,"CĂMINUL CULTURAL ERNEI",355,ERNEI,116652,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:57:21",890,872,3,0,15,376,361,0,0,15,350,26,970,594,14,309,2,3,1,4,0,4,1,3,9
28,MUREŞ,"CĂMINUL CULTURAL GHEJA-LUDUȘ",163,"ORAŞ LUDUŞ",114710,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:44:27",1263,1256,0,7,0,686,679,0,7,0,658,28,1410,724,373,3,77,130,4,10,3,22,5,28,3
28,MUREŞ,"CĂMINUL CULTURAL GHEORGHE DOJA",382,"GHEORGHE DOJA",116983,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:52:59",417,392,1,7,17,208,183,1,7,17,203,5,423,215,2,165,1,4,1,2,1,1,1,1,24
28,MUREŞ,"CAMINUL CULTURAL GLAJARIE",411,GURGHIU,117319,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:33:35",1449,1411,1,1,36,608,571,0,1,36,567,41,1560,952,56,431,1,54,2,2,1,3,7,1,9
28,MUREŞ,"CĂMINUL CULTURAL GRUIȘOR",211,ACĂŢARI,114970,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:41:51",353,338,1,5,9,203,189,0,5,9,191,12,370,167,7,171,1,1,0,1,0,4,3,0,3
