precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL ROMÂNIA MARE-voturi","ALIANȚA USR PLUS-voturi","ALIANȚA PENTRU UNITATEA RROMILOR-voturi"
16,DÂMBOVIŢA,"AFTER SCHOOL BĂRBULEŢU",141,BĂRBULEŢU,66223,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:29",1327,1320,0,3,4,779,772,0,3,4,700,79,1455,676,162,7,437,19,55,5,1,10,3,1
16,DÂMBOVIŢA,"BIBLIOTECA COMUNALĂ",358,RĂZVAD,65431,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:01:57",1440,1433,1,4,2,780,774,0,4,2,743,37,1586,806,133,14,479,31,46,15,2,2,19,2
16,DÂMBOVIŢA,"BIROURI PRIMĂRIE - CORP B (SALA CĂSĂTORII)",31,"MUNICIPIUL TÂRGOVIŞTE",65342,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:55:40",1075,1064,3,8,0,423,415,0,8,0,413,10,1170,747,168,8,113,27,17,16,6,5,51,2
16,DÂMBOVIŢA,"BIROURI PRIMĂRIE - SERVICIUL TAXE ȘI IMPOZITE, BLOC E4",29,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:03:46",837,824,4,9,0,341,332,0,9,0,335,6,920,579,127,7,115,15,17,10,3,5,35,1
16,DÂMBOVIŢA,"BIROURI PRIMĂRIE - SERVICIUL TAXE ȘI IMPOZITE (PUNCT TERMIC)",30,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:12",849,841,1,7,0,326,319,0,7,0,321,5,930,604,114,4,125,24,17,8,2,1,23,3
16,DÂMBOVIŢA,"CĂMIN CULTURAL",348,PRODULEŞTI,68529,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:28:41",1492,1472,1,8,11,873,854,0,8,11,776,78,1625,771,189,34,458,6,74,4,2,2,5,2
16,DÂMBOVIŢA,"CĂMIN CULTURAL",221,CREVEDIA,102286,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:00:16",698,643,0,49,6,461,406,0,49,6,421,40,700,239,175,4,172,4,19,2,9,5,30,1
16,DÂMBOVIŢA,"CĂMIN CULTURAL",329,PETREŞTI,65752,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:50:27",587,580,0,7,0,368,361,0,7,0,348,20,640,272,176,9,64,5,28,58,3,3,2,0
16,DÂMBOVIŢA,"CĂMIN CULTURAL",422,VLĂDENI,179711,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:04:34",1017,1005,2,10,0,570,560,0,10,0,530,36,1100,534,172,10,203,29,42,8,3,2,61,0
16,DÂMBOVIŢA,"CĂMIN CULTURAL",415,VIŞINA,69330,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:42:10",1353,1345,0,3,5,900,892,0,3,5,829,71,1475,575,315,13,441,6,38,7,2,5,2,0
16,DÂMBOVIŢA,"CĂMIN CULTURAL",226,DĂRMĂNEŞTI,67256,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:12:24",1619,1596,1,12,10,954,932,0,12,10,873,81,1755,801,430,50,229,8,41,18,2,3,89,3
16,DÂMBOVIŢA,"CĂMIN CULTURAL BĂLTENI, LOCALITATEA BĂLTENI, STRADA EROILOR, NR. 66",192,CONŢEŞTI,66768,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:18:20",695,687,0,8,0,517,509,0,8,0,451,66,760,243,18,15,402,3,5,2,6,0,0,0
16,DÂMBOVIŢA,"CĂMIN CULTURAL CĂPRIORU",390,TĂTĂRANI,68921,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:59:12",1366,1361,0,4,1,756,751,0,4,1,694,62,1504,748,150,20,418,7,66,7,9,15,2,0
16,DÂMBOVIŢA,"CĂMIN CULTURAL CÎNDEȘTI DEAL",168,CÂNDEŞTI,66526,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:01:25",184,172,0,5,7,135,123,0,5,7,130,5,190,55,65,10,44,1,8,1,0,0,1,0
16,DÂMBOVIŢA,"CĂMIN CULTURAL CÎNDEȘTI VALE",166,CÂNDEŞTI,66526,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:49:53",1001,978,0,10,13,706,683,0,10,13,680,26,1063,357,267,48,320,1,33,3,2,2,4,0
16,DÂMBOVIŢA,"CĂMIN CULTURAL GHEBOAIA",248,FINTA,67470,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:40:05",909,905,0,2,2,589,585,0,2,2,561,28,1000,411,259,14,146,11,50,2,0,1,78,0
16,DÂMBOVIŢA,"CĂMIN CULTURAL GHEBOAIA",249,FINTA,67470,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:49:38",796,794,0,1,1,462,460,0,1,1,422,40,868,406,232,11,56,12,76,4,2,4,25,0
16,DÂMBOVIŢA,"CĂMIN CULTURAL MOŢĂIENI",309,MOŢĂIENI,65645,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:28:09",1360,1304,1,5,50,839,784,0,5,50,798,41,1496,657,497,4,212,10,39,8,2,7,18,1
16,DÂMBOVIŢA,"CĂMIN CULTURAL PRIBOIU",391,TĂTĂRANI,68921,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:57:19",749,739,0,3,7,508,498,0,3,7,484,24,820,312,60,84,294,3,24,5,3,6,5,0
16,DÂMBOVIŢA,"CĂMIN CULTURAL ŞOTÂNGA",382,ŞOTÂNGA,65477,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:03:07",1154,1146,0,6,2,549,541,0,6,2,511,38,1260,711,94,27,331,10,26,2,5,3,13,0
16,DÂMBOVIŢA,"CĂMIN CULTURAL SULTANU",420,VIŞINEŞTI,69394,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:25:03",253,243,0,6,4,152,142,0,6,4,141,11,270,118,23,3,103,2,6,0,1,0,3,0
16,DÂMBOVIŢA,"CĂMIN CULTURAL TEIŞ",380,ŞOTÂNGA,65477,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:45:46",1247,1242,0,2,3,601,596,0,2,3,550,51,1369,768,123,23,321,8,35,10,5,3,22,0
16,DÂMBOVIŢA,"CAMINUL CULTURAL",186,COMIŞANI,66731,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:40:54",1556,1531,0,8,17,956,931,0,8,17,895,61,1680,724,187,36,546,13,57,14,2,5,34,1
16,DÂMBOVIŢA,"CĂMINUL CULTURAL",423,VOINEŞTI,69526,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:47:11",965,956,0,9,0,617,608,0,9,0,580,37,1050,433,166,25,309,7,52,4,3,4,9,1
16,DÂMBOVIŢA,"CĂMINUL CULTURAL",414,VÂRFURI,69447,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:10:04",1492,1480,0,6,6,879,867,0,6,6,841,38,1637,758,305,33,135,10,329,9,2,5,12,1
16,DÂMBOVIŢA,"CĂMINUL CULTURAL",145,BILCIUREŞTI,66401,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:56:06",1575,1464,0,87,24,1169,1058,0,87,24,1065,104,1627,458,258,51,553,11,176,7,2,2,5,0
16,DÂMBOVIŢA,"CAMINUL CULTURAL COMISANI",187,COMIŞANI,66731,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:58:35",1376,1354,4,8,10,812,793,1,8,10,778,34,1485,673,186,13,482,11,52,11,3,0,19,1
16,DÂMBOVIŢA,"CAMINUL CULTURAL DEALU FRUMOS ,NR.309",338,PIETROŞIŢA,68404,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:01:57",858,852,0,6,0,482,476,0,6,0,439,43,940,458,139,6,202,7,75,3,1,3,3,0
16,DÂMBOVIŢA,"CĂMINUL CULTURAL DRAGODĂNEȘTI",167,CÂNDEŞTI,66526,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:58:09",664,645,0,8,11,445,426,0,8,11,420,25,700,255,122,14,211,13,39,3,3,3,12,0
16,DÂMBOVIŢA,"CĂMINUL CULTURAL „ECATERINA OPROIU”",428,VULCANA-BĂI,69615,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:56:42",1294,1275,0,9,10,742,723,0,9,10,688,54,1416,674,277,47,204,21,83,6,22,7,20,1
16,DÂMBOVIŢA,"CĂMINUL CULTURAL GHIMPAȚI",120,"ORAŞ RĂCARI",68627,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:29:31",658,611,1,28,18,416,369,1,28,18,392,24,690,274,294,5,63,3,15,2,4,2,3,1
16,DÂMBOVIŢA,"CĂMINUL CULTURAL „IH RĂDULESCU”",429,VULCANA-BĂI,69615,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:24:10",1157,1137,0,4,16,559,539,0,4,16,504,55,1270,711,194,20,151,9,36,12,33,8,37,4
16,DÂMBOVIŢA,"CĂMINUL CULTURAL I.L.CARAGIALE",271,"I. L. CARAGIALE",67737,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:11:59",1474,1454,2,10,8,858,840,0,10,8,674,184,1620,762,260,28,293,18,37,12,6,0,2,18
16,DÂMBOVIŢA,"CĂMINUL CULTURAL ”IZVOR DE APĂ VIE”",430,VULCANA-PANDELE,179640,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:06",1278,1269,2,5,2,623,615,1,5,2,600,23,1394,771,165,13,267,4,51,57,2,3,37,1
16,DÂMBOVIŢA,"CĂMINUL CULTURAL ”MATEI VOIEVOD”",64,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:42:06",1462,1453,2,7,0,608,601,0,7,0,576,32,1600,992,163,16,225,21,37,59,10,4,37,4
16,DÂMBOVIŢA,"CĂMINUL CULTURAL MOGOŞEŞTI",244,DRAGOMIREŞTI,67407,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:09:14",495,482,0,13,0,310,297,0,13,0,275,35,530,220,57,11,175,5,13,6,0,1,7,0
16,DÂMBOVIŢA,"CAMINUL CULTURAL PIETRARI",334,PIETRARI,179908,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:21:10",1447,1440,0,7,0,971,964,0,7,0,864,107,1596,625,299,37,364,55,81,8,2,6,8,4
16,DÂMBOVIŢA,"CAMINUL CULTURAL VALEA LUNGA CRICOV",400,"VALEA LUNGĂ",69063,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:12:14",1024,1017,0,7,0,521,514,0,7,0,492,29,1130,609,99,12,321,4,29,11,6,5,5,0
16,DÂMBOVIŢA,"CĂMINUL CULTURAL VIȘINEȘTI",418,VIŞINEŞTI,69394,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:38:52",760,745,0,5,10,458,443,0,5,10,423,35,845,387,115,11,229,7,40,11,1,0,8,1
16,DÂMBOVIŢA,"CANTINA DE AJUTOR SOCIAL",24,"MUNICIPIUL TÂRGOVIŞTE",65342,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:57:50",1007,994,0,12,1,357,344,0,12,1,344,8,1473,1121,106,8,156,5,31,13,3,2,20,0
16,DÂMBOVIŢA,"CASA CORPULUI DIDACTIC",1,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:56:48",1516,1501,9,6,0,536,530,0,6,0,492,44,1650,1114,138,11,194,37,32,13,1,3,59,4
16,DÂMBOVIŢA,"CASA CORPULUI DIDACTIC",2,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:13",1566,1558,0,8,0,685,677,0,8,0,653,24,1720,1043,213,20,237,14,90,16,4,2,56,1
16,DÂMBOVIŢA,"CENTRU DE ASISTENȚĂ DUPĂ PROGRAM ȘCOLAR",402,"VALEA LUNGĂ",69063,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:50:33",1102,1094,0,6,2,548,540,0,6,2,520,28,1203,655,161,27,267,10,2,12,5,22,13,1
16,DÂMBOVIŢA,"CENTRUL DE CULTURĂ ŞI TRADIŢIE POPULARĂ BRĂNEŞTI",150,BRĂNEŞTI,66009,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:55:30",1276,1262,1,3,10,744,731,0,3,10,718,26,1400,656,398,14,186,3,67,8,3,2,35,2
16,DÂMBOVIŢA,"CENTRUL EDUCATIV PENTRU COPII SĂRACI RĂZVAD",360,RĂZVAD,65431,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:52:55",1143,1126,6,6,5,580,569,0,6,5,557,23,1260,680,124,5,345,15,36,10,5,3,14,0
16,DÂMBOVIŢA,"CLĂDIREA ADMINISTRATIVĂ A CONSILIULUI LOCAL BRANIŞTEA",149,BRANIŞTEA,66152,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:27:10",138,131,0,7,0,93,86,0,7,0,86,7,144,51,20,2,55,2,6,0,0,0,1,0
16,DÂMBOVIŢA,"CLUB CRISTIAN ( UZINA AUTOMECANICĂ MORENI )",67,"MUNICIPIUL MORENI",65841,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:36:18",695,682,1,11,1,336,324,0,11,1,315,21,740,404,111,9,113,16,33,23,2,0,7,1
16,DÂMBOVIŢA,"CLUB FLACĂRA NR.2",70,"MUNICIPIUL MORENI",65841,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:45:57",802,793,1,7,1,354,346,0,7,1,348,6,870,516,93,2,92,16,60,54,2,5,24,0
16,DÂMBOVIŢA,"CLUBUL SPORTIV ȘCOLAR",16,"MUNICIPIUL TÂRGOVIŞTE",65342,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:15:50",1420,1410,1,9,0,526,517,0,9,0,509,17,1560,1034,141,8,241,11,34,23,1,3,45,2
16,DÂMBOVIŢA,"CLUBUL SPORTIV ȘCOLAR",14,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:06:35",900,891,2,7,0,357,350,0,7,0,350,7,978,621,95,11,138,19,41,10,5,6,25,0
16,DÂMBOVIŢA,"CLUBUL SPORTIV ȘCOLAR",15,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:40:48",866,858,0,8,0,352,344,0,8,0,334,18,960,608,122,8,106,16,40,11,5,3,22,1
16,DÂMBOVIŢA,"COLEGIUL ECONOMIC ”ION GHICA”",33,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:16",1198,1191,1,6,0,476,470,0,6,0,470,6,1310,834,181,6,176,17,27,15,2,3,43,0
16,DÂMBOVIŢA,"COLEGIUL ECONOMIC ”ION GHICA”",32,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:33",1000,987,6,6,1,394,387,0,6,1,385,9,1100,706,116,6,159,16,23,14,3,3,44,1
16,DÂMBOVIŢA,"COLEGIUL NAȚIONAL ”CONSTANTIN CANTACUZINO”",53,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:35:55",723,710,0,13,0,248,235,0,13,0,236,12,800,552,56,10,121,16,13,9,2,2,5,2
16,DÂMBOVIŢA,"COLEGIUL NAȚIONAL ”CONSTANTIN CANTACUZINO”",54,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:37:43",815,809,1,5,0,291,286,0,5,0,283,8,900,609,74,7,123,20,36,9,1,0,13,0
16,DÂMBOVIŢA,"COLEGIUL NAȚIONAL ”CONSTANTIN CANTACUZINO”",52,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:19:46",1455,1446,1,8,0,512,504,0,8,0,483,29,1600,1088,120,9,241,17,36,16,2,2,38,2
16,DÂMBOVIŢA,"COLEGIUL NAȚIONAL ”CONSTANTIN CANTACUZINO”",51,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:19:21",1284,1274,0,10,0,370,360,0,10,0,347,21,1430,1060,89,5,191,11,20,11,7,2,10,1
16,DÂMBOVIŢA,"COLEGIUL NAȚIONAL ”CONSTANTIN CARABELLA”",13,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:59",1112,1101,0,9,2,425,414,0,9,2,407,18,1220,795,143,7,156,16,19,15,3,4,44,0
16,DÂMBOVIŢA,"COLEGIUL NAȚIONAL ”IENĂCHIȚĂ VĂCĂRESCU”",34,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:37:16",1544,1533,2,7,2,602,593,0,7,2,587,15,1700,1098,206,11,217,20,45,21,1,6,56,4
16,DÂMBOVIŢA,"COLEGIUL NAȚIONAL ”NICOLAE TITULESCU” PUCIOASA",109,"ORAŞ PUCIOASA",65921,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:16:41",1137,1127,1,8,1,513,504,0,8,1,485,28,1260,747,163,12,202,17,40,7,1,3,38,2
16,DÂMBOVIŢA,"COLEGIUL NAȚIONAL ” VLADIMIR STREINU”",95,"ORAŞ GĂEŞTI",65681,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:03:33",1484,1475,0,7,2,799,790,0,7,2,759,40,1620,821,353,15,236,24,95,7,2,9,16,2
16,DÂMBOVIŢA,"GĂDINIȚA CU PROGRAM NORMAL BĂLENI",138,BĂLENI,66198,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:16:22",1391,1388,0,3,0,834,831,0,3,0,777,57,1530,696,304,21,253,7,166,6,4,6,9,1
16,DÂMBOVIŢA,"GRĂDINIŢA BĂLTENI, LOCALITATEA BĂLTENI, STRADA EROILOR, NR. 235",193,CONŢEŞTI,66768,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:25:38",817,794,2,13,8,406,385,0,13,8,382,24,870,464,44,13,273,11,33,3,4,0,1,0
16,DÂMBOVIŢA,"GRĂDINIȚA BRÂNCOVEANU",323,ODOBEŞTI,68342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:55:36",526,517,0,9,0,333,324,0,9,0,310,23,570,237,162,8,99,1,29,2,0,3,6,0
16,DÂMBOVIŢA,"GRĂDINIŢA BROŞTENI",417,VIŞINA,69330,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:15:59",948,927,0,17,4,640,619,0,17,4,577,63,1020,380,234,21,253,4,52,7,4,0,2,0
16,DÂMBOVIŢA,"GRĂDINIŢA BUMBUIA",254,"GURA FOII",65707,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:58:42",383,359,0,15,9,304,281,0,15,8,287,17,400,96,71,2,172,3,33,0,5,0,0,1
16,DÂMBOVIŢA,"GRĂDINIȚA CROITORI",393,ULIEŞTI,68976,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:52:42",692,692,0,0,0,453,453,0,0,0,415,38,760,307,239,16,54,8,63,30,1,1,3,0
16,DÂMBOVIŢA,"GRĂDINIŢA CU PROGRAM NORMAL",223,CREVEDIA,102286,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:02:14",1411,1253,4,149,5,960,806,0,149,5,886,67,1360,407,292,35,461,2,22,6,3,4,61,0
16,DÂMBOVIŢA,"GRĂDINIȚA CU PROGRAM NORMAL",378,ŞELARU,68887,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:31:08",570,558,0,12,0,358,346,0,12,0,320,38,600,242,135,6,58,11,100,3,3,3,1,0
16,DÂMBOVIŢA,"GRĂDINIṬA CU PROGRAM NORMAL",156,BUCIUMENI,66438,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:47:17",1487,1460,2,4,21,791,766,0,4,21,713,78,1630,839,268,17,348,11,46,5,3,1,12,2
16,DÂMBOVIŢA,"GRÃDINIŢA CU PROGRAM NORMAL BÃDENI",367,RUNCU,68716,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:54:18",810,790,1,9,10,368,349,0,9,10,347,21,880,512,61,7,197,7,46,6,2,7,14,0
16,DÂMBOVIŢA,"GRĂDINIȚA CU PROGRAM NORMAL BĂLENI",139,BĂLENI,66198,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:15:01",1422,1415,0,7,0,907,900,0,7,0,820,87,1560,653,329,64,205,9,196,6,3,3,5,0
16,DÂMBOVIŢA,"GRĂDINIŢA CU PROGRAM NORMAL BĂRĂCENI",202,"CORBII MARI",66857,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:57:17",417,412,0,5,0,291,286,0,5,0,275,16,450,159,39,2,222,4,4,0,3,1,0,0
16,DÂMBOVIŢA,"GRĂDINIȚA CU PROGRAM NORMAL BRĂTEȘTII DE JOS",410,VĂCĂREŞTI,69250,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:15:42",560,557,0,3,0,276,273,0,3,0,260,16,610,334,47,11,123,3,19,2,0,0,54,1
16,DÂMBOVIŢA,"GRÃDINIŢA CU PROGRAM NORMAL BREBU",368,RUNCU,68716,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:31:09",535,529,1,5,0,303,298,0,5,0,269,34,580,277,32,5,188,3,26,1,1,2,11,0
16,DÂMBOVIŢA,"GRĂDINIŢA CU PROGRAM NORMAL BUTOIU DE SUS",267,HULUBEŞTI,67675,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:06:24",637,635,0,2,0,404,402,0,2,0,389,15,700,296,80,28,247,1,25,1,0,4,3,0
16,DÂMBOVIŢA,"GRĂDINIȚA CU PROGRAM NORMAL COLIBAȘI",274,IEDERA,65869,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:07:30",438,430,0,8,0,231,223,0,8,0,216,15,470,239,68,6,85,6,38,7,3,2,1,0
16,DÂMBOVIŢA,"GRĂDINIȚA CU PROGRAM NORMAL CRICOVU DULCE",275,IEDERA,65869,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:35:22",327,313,1,7,6,176,162,1,7,6,166,9,350,174,31,5,89,7,22,7,1,0,4,0
16,DÂMBOVIŢA,"GRĂDINIȚA CU PROGRAM NORMAL I.L. CARAGIALE",270,"I. L. CARAGIALE",67737,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:44:20",662,651,0,6,5,350,339,0,6,5,321,29,730,380,154,10,107,2,27,8,3,0,8,2
16,DÂMBOVIŢA,"GRĂDINIŢA CU PROGRAM NORMAL MĂGURA",265,HULUBEŞTI,67675,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:03:24",535,532,0,3,0,369,366,0,3,0,343,26,590,221,80,25,176,1,37,2,3,0,18,1
16,DÂMBOVIŢA,"GRĂDINIȚA CU PROGRAM NORMAL NR. 1 COSTEȘTII DIN VALE",214,"COSTEŞTII DIN VALE",67121,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:51:42",422,397,0,5,20,248,223,0,5,20,234,14,470,222,147,7,47,4,23,1,1,3,1,0
16,DÂMBOVIŢA,"GRĂDINIȚA CU PROGRAM NORMAL NR 1 OCNIȚA",319,OCNIŢA,68324,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:29:54",1240,1231,1,2,6,727,718,1,2,6,685,42,1350,617,226,7,345,16,54,0,16,2,19,0
16,DÂMBOVIŢA,"GRĂDINIŢA CU PROGRAM NORMAL NR.2",231,DOICEŞTI,65413,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:00:42",1538,1529,2,3,4,810,801,2,3,4,765,45,1680,870,203,14,376,12,100,12,9,6,30,3
16,DÂMBOVIŢA,"GRĂDINIŢA CU PROGRAM NORMAL NR.2",69,"MUNICIPIUL MORENI",65841,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:55:16",742,731,2,9,0,355,346,0,9,0,344,11,810,455,116,13,91,22,43,41,2,3,12,1
16,DÂMBOVIŢA,"GRADINIȚA CU PROGRAM NORMAL NR 2 FUNDU OCNEI",321,OCNIŢA,68324,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:29:02",998,986,1,5,6,557,546,0,5,6,520,37,1090,533,258,7,168,18,44,7,13,0,5,0
16,DÂMBOVIŢA,"GRĂDINIȚA CU PROGRAM NORMAL NR. 3 DOICEȘTI",232,DOICEŞTI,65413,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:50:35",849,845,0,4,0,433,429,0,4,0,403,30,930,497,158,9,171,4,37,4,6,6,7,1
16,DÂMBOVIŢA,"GRĂDINIŢA CU PROGRAM NORMAL NR.7 ŢUICANI",68,"MUNICIPIUL MORENI",65841,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:29:35",413,406,1,6,0,160,154,0,6,0,155,5,450,290,30,4,62,6,22,24,2,1,4,0
16,DÂMBOVIŢA,"GRĂDINIŢA CU PROGRAM NORMAL PRIBOIU",152,BRĂNEŞTI,66009,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:23:59",815,806,2,1,6,414,407,0,1,6,400,14,890,476,201,8,127,3,26,7,3,2,23,0
16,DÂMBOVIŢA,"GRÃDINIŢA CU PROGRAM NORMAL RUNCU",365,RUNCU,68716,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:52:12",1162,1146,2,2,12,545,531,0,2,12,513,32,1284,739,135,22,241,7,82,2,3,2,18,1
16,DÂMBOVIŢA,"GRADINIŢA CU PROGRAM NORMAL ŞTUBEIE TISA",404,"VALEA LUNGĂ",69063,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:21:03",364,358,0,6,0,197,191,0,6,0,183,14,390,193,74,14,78,2,9,2,3,1,0,0
16,DÂMBOVIŢA,"GRĂDINIŢA CU PROGRAM NORMAL TISA",71,"MUNICIPIUL MORENI",65841,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:13:50",528,513,0,13,2,312,297,0,13,2,300,12,560,248,59,7,120,6,70,28,1,2,7,0
16,DÂMBOVIŢA,"GRĂDINIŢA CU PROGRAM NORMAL UNGURENI",199,"CORBII MARI",66857,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:36:56",859,855,0,4,0,547,543,0,4,0,496,51,950,403,75,16,357,14,22,3,2,2,3,2
