precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL RE:START ROMÂNIA-voturi","ALIANȚA PSD-PPU (sl)-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL REPUBLICAN DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL VERDE-voturi","BLOCUL UNITĂȚII NAȚIONALE-voturi","BRÂNCOVAN CRISTIAN TIBERIU-voturi"
37,TIMIŞ,"CĂMINUL CULTURAL SĂLBĂGEL",403,GAVOJDIA,157031,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:06:21",247,238,0,9,0,152,143,0,9,0,133,19,300,148,4,3,3,96,2,0,14,3,0,0,0,0,3,3,0,2
37,TIMIŞ,"CĂMINUL CULTURAL SÂNANDREI",538,SÂNANDREI,158653,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:41:18",1887,1865,4,17,1,888,869,1,17,1,849,39,2100,1212,71,47,15,420,16,11,61,148,4,9,4,2,9,19,1,12
37,TIMIŞ,"CĂMINUL CULTURAL SÂNMARTINU MAGHIAR",588,UIVAR,159142,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:00:59",237,233,0,4,0,130,126,0,4,0,116,14,300,170,12,14,24,34,13,0,8,9,0,0,0,0,0,2,0,0
37,TIMIŞ,"CĂMINUL CULTURAL SATUL IOSIF",449,LIEBLING,157497,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:18",318,303,0,14,1,166,151,0,14,1,149,17,400,234,8,6,5,61,12,2,15,29,2,2,1,0,3,3,0,0
37,TIMIŞ,"CĂMINUL CULTURAL SECEANI",490,ORŢIŞOARA,158010,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:11:45",459,450,1,8,0,271,262,1,8,0,251,20,500,229,7,5,43,93,5,2,73,19,2,0,0,0,0,0,0,2
37,TIMIŞ,"CĂMINUL CULTURAL SINTEŞTI",458,MARGINA,157585,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:11:56",407,399,0,6,2,232,224,0,6,2,217,15,400,168,14,14,2,80,5,2,57,30,4,5,1,1,1,0,1,0
37,TIMIŞ,"CĂMINUL CULTURAL ŞIPET",579,TORMAC,159035,7,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:49:48",711,696,0,10,5,439,424,0,10,5,371,68,800,361,34,16,5,180,33,6,48,12,4,29,1,0,0,2,0,1
37,TIMIŞ,"CĂMINUL CULTURAL ŞTIUCA",557,ŞTIUCA,158804,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:18:34",908,885,2,14,7,512,490,1,14,7,459,53,1000,488,17,13,65,269,4,1,45,17,4,2,0,1,3,13,1,4
37,TIMIŞ,"CĂMINUL CULTURAL SURDUCU MIC",582,"TRAIAN VUIA",159071,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:04:54",263,255,0,5,3,136,128,0,5,3,120,16,300,164,10,52,3,20,4,0,20,3,1,0,1,0,0,1,0,5
37,TIMIŞ,"CĂMINUL CULTURAL ŞUŞTRA",576,"TOPOLOVĂŢU MARE",158966,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:32:11",344,332,1,9,2,177,166,0,9,2,159,18,300,123,11,23,1,64,3,0,11,29,1,8,1,1,0,3,0,3
37,TIMIŞ,"CĂMINUL CULTURAL TEMEREŞTI",267,"ORAŞ FĂGET",156801,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:35:29",427,419,3,5,0,222,217,0,5,0,200,22,500,278,18,9,8,77,3,0,68,6,2,4,0,0,3,0,1,1
37,TIMIŞ,"CĂMINUL CULTURAL TEŞ",343,BRESTOVĂŢ,156151,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:26:02",290,227,1,59,3,235,173,0,59,3,207,28,275,40,57,15,1,92,1,1,31,2,3,2,0,0,1,0,0,1
37,TIMIŞ,"CĂMINUL CULTURAL ŢIPARI",365,COŞTEIU,156473,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:54:31",743,723,3,16,1,421,403,1,16,1,375,46,700,279,12,15,14,93,182,1,39,8,0,4,2,2,3,0,0,0
37,TIMIŞ,"CĂMINUL CULTURAL TORMAC",577,TORMAC,159035,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:23:55",1427,1361,2,36,28,831,767,0,36,28,743,88,1500,669,20,13,3,384,260,5,26,19,3,5,1,0,3,0,0,1
37,TIMIŞ,"CĂMINUL CULTURAL TRAIAN VUIA",584,"TRAIAN VUIA",159071,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:12:44",390,358,0,19,13,288,256,0,19,13,260,28,500,212,26,20,15,67,5,0,50,64,3,3,0,3,4,0,0,0
37,TIMIŞ,"CĂMINUL CULTURAL UIVAR",585,UIVAR,159142,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:43:13",1168,1159,1,7,1,490,482,0,7,1,444,46,1200,710,80,6,32,130,18,4,110,41,4,4,6,1,3,2,0,3
37,TIMIŞ,"CĂMINUL CULTURAL VALEA LUNGĂ ROMÂNĂ",366,COŞTEIU,156473,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:59:04",128,124,0,4,0,69,65,0,4,0,61,8,200,131,7,3,4,17,5,0,23,0,2,0,0,0,0,0,0,0
37,TIMIŞ,"CĂMINUL CULTURAL VARIAŞ",589,VARIAŞ,159213,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:03:44",1840,1809,2,24,5,830,800,1,24,5,774,56,2000,1170,352,20,4,139,28,5,20,165,11,2,3,1,6,5,0,13
37,TIMIŞ,"CĂMINUL CULTURAL V.V DELAMARINA",594,"VICTOR VLAD DELAMARINA",159259,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:53:53",381,366,0,15,0,265,250,0,15,0,245,20,400,135,26,12,2,80,4,0,93,4,11,7,0,1,1,1,1,2
37,TIMIŞ,"CĂMINUL CULTURAL ZGRIBEŞTI",560,ŞTIUCA,158804,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:27:12",197,180,0,10,7,136,119,0,10,7,115,21,200,64,10,6,18,63,0,2,9,1,3,0,0,0,0,2,0,1
37,TIMIŞ,"CASA DE CULTURĂ",501,PERIAM,158109,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:08:52",1202,1127,0,14,61,436,364,0,14,58,396,40,1300,864,21,20,8,105,8,3,171,22,3,1,2,2,16,6,0,8
37,TIMIŞ,"CASA DE CULTURĂ",280,"ORAŞ JIMBOLIA",155494,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:19:49",1563,1517,15,25,6,657,626,0,25,6,607,50,1684,1027,45,38,12,213,51,9,62,45,13,10,2,1,12,78,5,11
37,TIMIŞ,"CASA DE CULTURĂ",281,"ORAŞ JIMBOLIA",155494,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:35:57",1320,1300,1,15,4,523,504,0,15,4,474,49,1500,977,20,29,8,174,38,3,55,33,6,9,2,2,2,73,4,16
37,TIMIŞ,"CASA DE CULTURĂ BUZAD",336,BOGDA,156035,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:04:07",165,131,0,16,18,127,93,0,16,18,114,13,200,73,4,4,1,25,1,0,66,2,1,2,0,0,2,2,0,4
37,TIMIŞ,"CASA DE CULTURĂ COLONIA FABRICII",565,TOMEŞTI,158895,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:57:41",630,627,0,2,1,337,334,0,2,1,304,33,700,363,22,31,7,144,6,2,65,8,3,3,4,0,2,2,1,4
37,TIMIŞ,"CASA DE CULTURĂ FĂGET",256,"ORAŞ FĂGET",156801,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:34:51",1459,1437,2,13,7,667,647,0,13,7,630,37,1700,1033,39,29,55,251,21,3,149,41,13,9,5,3,5,3,2,2
37,TIMIŞ,"CASA DE CULTURĂ GĂTAIA",268,"ORAŞ GĂTAIA",157086,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:10:57",1354,1306,0,24,24,639,591,0,24,24,604,35,1500,861,30,19,7,326,57,3,107,30,5,6,2,1,4,3,0,4
37,TIMIŞ,"CASA DE CULTURĂ LOVRIN",452,LOVRIN,157530,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:52:11",1628,1615,1,4,8,551,539,0,4,8,510,41,1800,1249,16,23,9,360,2,4,33,46,2,2,0,0,8,4,0,1
37,TIMIŞ,"CASA NAŢIONALĂ BLAJOVA",480,NIŢCHIDORF,157923,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:01:34",101,87,0,11,3,80,66,0,11,3,60,20,100,20,1,4,2,11,2,0,34,5,0,0,1,0,0,0,0,0
37,TIMIŞ,"CASA NATIONALA DE CULTURA MORAVIŢA",465,MORAVIŢA,157781,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:13:58",1007,994,1,9,3,503,490,1,9,3,457,46,1100,597,22,46,3,196,1,2,68,10,7,95,2,0,0,5,0,0
37,TIMIŞ,"CASA NAŢIONALĂ DEJAN",466,MORAVIŢA,157781,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:31:55",233,226,0,6,1,144,137,0,6,1,135,9,300,156,18,11,3,83,2,0,11,0,1,4,0,0,1,1,0,0
37,TIMIŞ,"CASA NATIONALA EFTA BOTOCA",441,JEBEL,157424,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:27:02",1560,1518,7,20,15,869,834,0,20,15,798,71,1700,831,92,25,27,402,12,8,129,35,4,2,34,3,6,15,0,4
37,TIMIŞ,"CASA NAȚIONALĂ GAIU MIC",467,MORAVIŢA,157781,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:01:03",144,136,0,5,3,86,78,0,5,3,76,10,200,114,2,6,1,42,2,0,17,0,1,3,0,0,1,1,0,0
37,TIMIŞ,"CASA NATIONALA MIHAI VITEAZU",552,ŞAG,158779,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:15:44",1848,1752,7,55,34,1117,1027,1,55,34,1053,64,2000,883,60,47,25,338,44,16,302,159,7,12,5,6,12,20,0,0
37,TIMIŞ,"CASA NATIONALA MIHAI VITEAZUL",553,ŞAG,158779,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:47:18",1843,1778,6,34,25,1234,1178,3,34,19,1189,45,1800,566,70,72,42,417,74,15,287,132,15,13,8,0,11,15,1,17
37,TIMIŞ,"CASA NATIONALĂ ”NICOLAE URSU” ŞANOVIŢA",412,GHIZELA,157193,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:41:14",402,365,0,17,20,261,224,0,17,20,241,20,400,139,13,13,5,163,2,2,20,12,4,1,0,1,2,3,0,0
37,TIMIŞ,"CASA NAȚIONALĂ PĂDURENI",494,PĂDURENI,159446,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:24:08",1738,1543,1,119,75,1287,1093,0,119,75,1219,68,1700,413,70,34,5,694,38,6,56,287,6,12,0,0,9,0,0,2
37,TIMIŞ,"CENTRUL CULTURAL AL ORAȘULUI DETA",254,"ORAŞ DETA",155458,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:44:18",1135,1124,2,8,1,401,391,1,8,1,378,23,1300,899,20,33,7,160,23,0,65,26,7,17,5,4,2,1,3,5
37,TIMIŞ,"CENTRUL ȘCOLAR PENTRU EDUCAȚIE INCLUZIVĂ ”CONSTANTIN PUFAN”",156,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:58:28",1293,1270,13,9,1,487,475,2,9,1,470,17,1400,913,28,13,10,142,18,1,44,180,2,3,2,1,5,6,0,15
37,TIMIŞ,"CENTRUL ŞCOLAR PENTRU EDUCAŢIE INCLUZIVĂ ”PAUL POPESCU NEVEANU”",189,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:50:42",1046,1040,0,6,0,286,280,0,6,0,280,6,1200,914,25,11,1,76,14,0,24,102,4,2,2,1,0,13,0,5
37,TIMIŞ,"CENTRUL ȘCOLAR PENTRU EDUCAȚIE INCLUZIVĂ ”PAUL POPESCU NEVEANU”",188,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:29:27",1271,1257,4,10,0,333,323,0,10,0,323,10,1400,1067,14,10,5,95,13,1,29,117,2,5,3,1,1,7,0,20
37,TIMIŞ,"CENTRUL ȘCOLAR PENTRU EDUCAȚIE INCLUZIVĂ ”PAUL POPESCU NEVEANU”",186,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 22:15:43",1189,1178,0,11,0,400,389,0,11,0,393,7,1300,900,13,15,14,78,11,2,38,174,1,7,0,2,5,16,0,17
37,TIMIŞ,"CENTRUL ȘCOLAR PENTRU EDUCAȚIE INCLUZIVĂ ”PAUL POPESCU NEVEANU”",187,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:29:15",1167,1148,11,8,0,326,316,2,8,0,313,13,1300,974,21,9,5,81,9,0,33,122,2,5,3,3,3,5,0,12
37,TIMIŞ,"CINEMATOGRAFUL ”BELA LUGOSI”",232,"MUNICIPIUL LUGOJ",155350,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:37:22",1055,1038,6,11,0,335,324,0,11,0,319,16,1200,865,15,26,12,125,25,4,46,35,2,3,13,2,2,5,0,4
37,TIMIŞ,"CLĂDIREA COMUNEI BARA ( FOSTA SCOALĂ DOBRESTI)",307,BARA,155662,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:27:47",148,29,0,119,0,148,29,0,119,0,140,8,171,23,4,10,3,58,22,0,38,2,1,0,0,0,0,0,0,2
37,TIMIŞ,"CLĂDIREA COMUNEI BRESTOVĂŢ (FOSTA ŞCOALĂ GENERALĂ COŞARII)",342,BRESTOVĂŢ,156151,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:34:34",163,115,0,47,1,147,99,0,47,1,143,4,165,18,34,1,0,88,1,0,7,4,0,1,0,0,0,2,0,5
37,TIMIŞ,"CLĂDIREA COMUNEI GOTTLOB (SALA DE ŞEDINŢE)",432,GOTTLOB,159419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:07:59",1877,1849,5,5,18,788,764,1,5,18,707,81,2100,1312,99,25,6,429,8,5,56,7,2,48,4,4,6,3,0,5
37,TIMIŞ,"CLADIREA COMUNEI JAMU MARE (FOSTA ŞCOALA LĂŢUNAŞ)",440,"JAMU MARE",157362,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:35:18",208,196,1,11,0,122,111,0,11,0,114,8,200,78,38,4,1,17,3,2,14,31,0,0,0,0,1,1,0,2
37,TIMIŞ,"CLĂDIREA COMUNEI MĂNĂŞTIUR (FOSTA ŞCOALĂ GENERALĂ PĂDURANI)",463,MĂNĂŞTIUR,157736,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:49:25",80,60,0,19,1,61,41,0,19,1,53,8,100,39,19,3,0,14,4,0,7,3,0,2,1,0,0,0,0,0
37,TIMIŞ,"CLĂDIREA COMUNEI MOȘNIȚA NOUĂ FOSTA ȘCOALĂ PRIMARĂ ALBINA",471,"MOŞNIŢA NOUĂ",157834,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:15:56",346,340,0,6,0,210,204,0,6,0,204,6,400,190,8,9,5,99,6,0,39,18,3,9,3,0,0,1,0,4
37,TIMIŞ,"CLADIREA COMUNEI NITCHIDORF(FOSTA SCOALA CU CLASELE I - IV)",481,NIŢCHIDORF,157923,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:45:57",160,147,0,9,4,115,102,0,9,4,104,11,201,86,8,4,3,19,1,2,48,14,1,2,0,0,0,1,1,0
37,TIMIŞ,"CLADIREA COMUNEI SACOSU TURCESC ( FOSTA SCOALA PRIMARA ICLODA )",522,"SACOŞU TURCESC",158449,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:08:41",267,224,0,39,4,174,131,0,39,4,166,8,300,126,13,4,5,71,4,0,15,24,4,3,1,1,1,17,2,1
37,TIMIŞ,"CLADIREA COMUNEI SACOSU TURCESC ( FOSTA SCOALA PRIMARA STAMORA ROMANA )",524,"SACOŞU TURCESC",158449,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:48:31",246,220,0,26,0,138,112,0,26,0,120,18,300,162,5,5,1,69,2,2,21,5,1,1,0,0,2,4,0,2
37,TIMIŞ,"CLADIREA COMUNEI TOPOLOVATU MARE (SEDIUL FOSTULUI CAP ICTAR - BUDINŢI)",574,"TOPOLOVĂŢU MARE",158966,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:39:00",335,328,0,7,0,175,168,0,7,0,165,10,400,225,6,10,2,110,1,0,7,15,0,9,0,2,0,1,2,0
37,TIMIŞ,"CLADIREA FOSTEI PRIMARII DIN CERNA",448,LIEBLING,157497,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:58:23",204,195,0,9,0,102,93,0,9,0,87,15,201,99,1,1,3,67,1,0,3,7,2,0,1,1,0,0,0,0
37,TIMIŞ,"CLUBUL SPORTIV ŞCOLAR NR.1",40,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:55:28",934,921,2,11,0,375,364,0,11,0,367,8,1100,725,16,11,3,102,16,1,45,146,2,2,1,2,3,4,0,13
37,TIMIŞ,"COLEGIUL ECONOMIC ”FRANCESCO SEVERIO NITTI” TIMIȘOARA",72,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 17:02:09",1340,1241,89,10,0,482,472,0,10,0,468,14,1400,918,28,0,10,125,16,5,48,197,1,8,3,3,4,9,0,11
37,TIMIŞ,"COLEGIUL ECONOMIC ”FRANCESCO SEVERIO NITTI” TIMIȘOARA",69,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 11:20:19",1161,1142,6,13,0,332,319,0,13,0,330,2,1300,968,16,7,12,123,5,0,39,105,2,4,2,0,2,1,1,11
37,TIMIŞ,"COLEGIUL ECONOMIC ”FRANCESCO SEVERIO NITTI” TIMIȘOARA",70,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:47:39",1187,1174,8,4,1,373,368,0,4,1,359,14,1300,927,18,9,14,112,17,1,35,132,1,2,0,1,4,5,0,8
37,TIMIŞ,"COLEGIUL ECONOMIC ”FRANCESCO SEVERIO NITTI” TIMIȘOARA",71,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:37:24",1328,1303,6,9,10,504,485,0,9,10,489,15,1500,996,12,13,6,133,19,8,52,218,2,9,1,1,6,2,0,7
37,TIMIŞ,"COLEGIUL NAŢIONAL ”IULIA HAŞDEU”",208,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:53:12",1196,1173,8,14,1,472,457,0,14,1,454,18,1300,828,24,28,30,196,12,1,66,63,4,7,7,3,3,2,1,7
37,TIMIŞ,"COLEGIUL NAȚIONAL PEDAGOGIC ”CARMEN SYLVA” TIMIȘOARA",3,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:50:51",667,647,0,20,0,240,220,0,20,0,233,7,700,460,13,11,6,57,6,0,36,88,1,1,1,1,7,1,1,3
37,TIMIŞ,"COLEGIUL TEHNIC ”EMANUIL UNGUREANU” TIMIȘOARA",4,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:55:32",1568,1399,139,29,1,521,489,2,29,1,516,5,1600,1079,29,13,10,142,17,0,56,212,3,9,2,0,3,5,0,15
37,TIMIŞ,"COLEGIUL TEHNIC ”HENRI COANDĂ” (ŞCOALA PRIMARĂ NR.11)",55,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 12:08:28",1745,1734,7,4,0,601,596,1,4,0,588,7,1900,1305,31,21,19,211,20,2,51,198,4,4,1,0,1,6,0,19
37,TIMIŞ,"COLEGIUL TEHNIC ”HENRI COANDĂ” (ŞCOALA PRIMARĂ NR.11)",57,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:39:53",1922,1897,15,10,0,688,678,0,10,0,666,22,2100,1412,32,16,14,225,7,5,59,262,4,7,0,1,2,9,1,22
37,TIMIŞ,"COLEGIUL TEHNIC ”HENRI COANDĂ” (ŞCOALA PRIMARĂ NR.11)",56,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:00:46",1687,1667,12,7,1,570,562,0,7,1,557,13,1900,1330,34,12,6,169,9,4,67,213,3,9,1,2,5,8,0,15
37,TIMIŞ,"COLEGIUL TEHNIC ”HENRI COANDĂ” TIMIȘOARA",9,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:55:35",1172,1162,0,10,0,411,401,0,10,0,397,14,1300,889,13,10,4,115,9,3,50,162,1,2,4,1,4,8,0,11
37,TIMIŞ,"COLEGIUL TEHNIC ”HENRI COANDĂ” TIMIȘOARA",8,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:08:02",841,831,0,10,0,278,268,0,10,0,271,7,1000,722,12,3,5,61,7,2,27,134,1,3,0,0,1,7,1,7
37,TIMIŞ,"COLEGIUL TEHNIC ”VALERIU BRANIŞTE”",227,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:49:19",1131,1103,1,10,17,443,423,0,10,10,428,15,1200,757,32,24,10,160,35,1,66,69,2,9,5,0,2,3,1,9
37,TIMIŞ,"CONSILIUL LOCAL DUDEŞTII VECHI",382,"DUDEŞTII VECHI",156712,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:56:19",1464,1438,0,3,23,749,723,0,3,23,644,105,1600,851,29,13,16,327,29,0,26,129,7,42,7,1,3,5,2,8
37,TIMIŞ,"DIRECȚIA DE ASISTENȚĂ SOCIALĂ A MUNICIPIULUI TIMIȘOARA, COMPLEXUL DE SERVICII SOCIALE PENTRU PERSOANE VÂRSTNICE „SF. ARH. MIHAIL ȘI GAVRIL”",180,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:57:29",1200,1182,9,9,0,423,413,1,9,0,411,12,1300,877,17,10,8,136,17,0,42,154,3,3,0,1,6,4,1,9
37,TIMIŞ,"DIRECȚIA DE ASISTENȚĂ SOCIALĂ A MUNICIPIULUI TIMIȘOARA, COMPLEXUL DE SERVICII SOCIALE PENTRU PERSOANE VÂRSTNICE „SF. ARH. MIHAIL ȘI GAVRIL”",179,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:03:44",1354,1323,21,10,0,485,475,0,10,0,470,15,1500,1015,27,5,21,188,9,1,33,152,0,10,3,0,7,1,0,13
37,TIMIŞ,"FOSTA ȘCOALĂ GENERALĂ JUPÂNEŞTI",265,"ORAŞ FĂGET",156801,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:13:33",163,153,0,10,0,106,96,0,10,0,95,11,200,94,1,6,1,49,1,0,34,2,0,0,0,0,0,0,0,1
37,TIMIŞ,"FOSTA ŞCOALĂ GIMNAZIALĂ BEGHEIU MIC",260,"ORAŞ FĂGET",156801,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:00:29",269,261,0,7,1,151,143,0,7,1,135,16,300,149,2,21,6,45,0,0,45,8,1,3,0,0,2,1,0,1
37,TIMIŞ,"FUNDAŢIA IOAN SLAVICI",13,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:19:48",1251,1227,15,9,0,474,465,0,9,0,453,21,1400,926,48,5,8,150,17,1,41,137,8,4,0,1,6,6,2,19
37,TIMIŞ,"FUNDAŢIA IOAN SLAVICI",14,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:16:50",1336,1324,2,10,0,493,482,1,10,0,480,13,1600,1107,22,12,7,168,12,4,35,175,9,10,2,1,3,6,0,14
37,TIMIŞ,"FUNDAŢIA JUDEŢEANĂ PENTRU TINERET TIMIŞ (FOSTA CASA TINERETULUI)",112,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:06:18",1631,1568,32,17,14,623,591,1,17,14,615,8,1700,1077,27,16,18,176,10,4,61,278,0,4,0,0,0,7,0,14
37,TIMIŞ,"FUNDAŢIA JUDEŢEANĂ PENTRU TINERET TIMIŞ (FOSTA CASA TINERETULUI)",111,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 16:01:59",1213,1191,2,13,7,503,483,0,13,7,482,21,1400,897,22,17,13,154,25,2,38,179,1,6,4,2,5,6,0,8
37,TIMIŞ,"FUNDAŢIA JUDEŢEANĂ PENTRU TINERET TIMIŞ (FOSTA CASA TINERETULUI)",113,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:47:04",1082,1060,4,9,9,319,301,0,9,9,309,10,1200,881,19,11,1,84,8,2,28,120,2,7,1,1,3,6,0,16
37,TIMIŞ,"GRĂDINIȚA CU P.N. BENCECU DE JOS",509,PIŞCHIA,158181,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:40:40",348,328,0,8,12,228,208,0,8,12,203,25,400,172,30,12,2,109,5,1,28,3,2,1,7,0,3,0,0,0
37,TIMIŞ,"GRĂDINIȚA CU P.N.MURANI NR.383",511,PIŞCHIA,158181,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:13:55",508,486,1,17,4,324,302,1,17,4,300,24,500,176,13,14,6,145,5,0,71,32,4,2,7,1,0,0,0,0
37,TIMIŞ,"GRĂDINIȚA CU P.P. RECAȘ",284,"ORAŞ RECAŞ",158314,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:34:13",1415,1391,3,15,6,678,657,0,15,6,618,60,1600,922,37,53,6,203,20,2,233,30,5,4,3,3,4,8,0,7
