precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL SOCIALIST ROMÂN-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL REPUBLICAN DIN ROMÂNIA-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL FORTA NATIONALA-voturi","PARTIDUL VERDE-voturi","FANCSALI ERNŐ-voturi"
13,CLUJ,"LICEUL DE INFORMATICĂ „TIBERIU POPOVICIU”",51,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:54:28",1578,1525,41,12,0,589,577,0,12,0,581,8,1574,985,46,15,52,308,12,10,114,2,7,2,0,1,2,7,3
13,CLUJ,"LICEUL DE INFORMATICĂ „TIBERIU POPOVICIU”",53,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:40:28",1662,1563,84,15,0,638,622,1,15,0,626,12,1788,1150,56,16,51,336,5,5,135,0,8,2,0,2,0,8,2
13,CLUJ,"LICEUL DE INFORMATICĂ „TIBERIU POPOVICIU”",54,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 12:05:24",1434,1316,107,11,0,516,505,0,11,0,501,15,1518,1002,31,14,64,268,8,6,89,0,5,4,0,0,3,7,2
13,CLUJ,"LICEUL DE INFORMATICĂ „TIBERIU POPOVICIU”",56,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:38:53",2016,1938,57,20,1,726,705,0,20,1,721,5,2214,1488,40,25,53,337,18,3,219,1,6,4,2,4,1,6,2
13,CLUJ,"LICEUL DE INFORMATICĂ „TIBERIU POPOVICIU”",57,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:51:11",2056,1981,48,27,0,849,822,0,27,0,846,3,2234,1385,10,10,41,379,7,7,373,1,1,1,0,3,3,8,2
13,CLUJ,"LICEUL DE INFORMATICĂ „TIBERIU POPOVICIU”",58,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:56:20",2111,1980,104,27,0,807,778,2,27,0,797,10,2210,1403,39,22,58,424,8,10,203,0,10,1,3,4,5,8,2
13,CLUJ,"LICEUL TEHNOLOGIC ”AL. BORZA”",116,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:08:41",1883,1770,65,48,0,760,712,0,48,0,750,10,1949,1189,30,14,40,377,6,4,262,0,8,2,0,2,0,5,0
13,CLUJ,"LICEUL TEHNOLOGIC ”AL. BORZA”",115,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 12:06:01",1643,1501,134,8,0,582,573,1,8,0,578,4,1717,1135,35,14,76,250,10,5,160,2,9,2,2,3,4,5,1
13,CLUJ,"LICEUL TEHNOLOGIC ”AUREL VLAICU”",178,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:42:39",1779,1754,18,7,0,553,546,0,7,0,542,11,1964,1411,51,19,32,315,18,7,77,0,8,6,4,0,1,4,0
13,CLUJ,"LICEUL TEHNOLOGIC ”AUREL VLAICU”",177,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:55:04",1352,1325,13,14,0,474,460,0,14,0,460,14,1491,1017,23,10,32,272,9,9,79,0,13,3,1,2,0,7,0
13,CLUJ,"LICEUL TEHNOLOGIC NR.1 (FOSTUL GRUP ŞCOLAR TEHNOFRIG), STR.MARAMUREŞULUI NR.165/A",176,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:42:55",1885,1861,8,16,0,700,684,0,16,0,683,17,2101,1401,40,17,36,393,15,1,158,0,6,3,3,1,0,7,3
13,CLUJ,"LICEUL TEHNOLOGIC NR.1 (FOSTUL GRUP ŞCOLAR TEHNOFRIG), STR.MARAMUREŞULUI NR.165/A",175,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:40:58",1890,1880,1,9,0,488,479,0,9,0,467,21,2135,1647,48,17,44,287,3,11,38,0,4,0,3,2,1,7,2
13,CLUJ,"LICEUL TEHNOLOGIC VLADEASA",284,"ORAŞ HUEDIN",55446,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 17:17:03",1517,1500,0,11,6,559,542,0,11,6,528,31,1675,1116,78,36,167,173,14,7,32,3,1,0,1,2,1,8,5
13,CLUJ,"LICEUL TEOLOGIC ”EMANUEL”",163,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:49:09",1789,1761,13,15,0,642,627,0,15,0,634,8,1965,1323,30,18,88,319,13,9,118,1,7,3,2,2,7,15,2
13,CLUJ,"LICEUL TEOLOGIC ”EMANUEL”",164,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:49:38",1599,1557,31,10,1,569,558,0,10,1,551,18,1747,1178,37,16,120,224,9,11,96,1,8,4,3,6,2,11,3
13,CLUJ,"LICEUL TEORETIC ”A. IANCU”,",136,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:58:29",1594,1579,0,15,0,587,572,0,15,0,583,4,1766,1179,46,13,87,256,11,9,137,1,5,2,2,2,3,8,1
13,CLUJ,"LICEUL TEORETIC ANA IPATESCU",231,"MUNICIPIUL GHERLA",55384,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 18:52:47",1453,1438,3,12,0,585,573,0,12,0,562,23,1616,1031,69,9,102,221,23,3,108,1,1,1,1,6,0,14,3
13,CLUJ,"LICEUL TEORETIC ANA IPĂTESCU",237,"MUNICIPIUL GHERLA",55384,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:22:38",1561,1530,1,15,15,663,633,0,15,15,641,22,1730,1067,90,20,78,283,20,14,114,5,3,2,0,2,0,8,2
13,CLUJ,"LICEUL TEORETIC ANA IPĂTESCU",238,"MUNICIPIUL GHERLA",55384,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 13:10:30",1410,1401,1,8,0,530,522,0,8,0,510,12,1565,1035,57,8,42,244,24,5,106,2,4,0,1,3,2,9,3
13,CLUJ,"LICEUL TEORETIC ANA IPĂTESCU",240,"MUNICIPIUL GHERLA",55384,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:51:27",1402,1395,2,5,0,507,502,0,5,0,501,6,1575,1068,68,15,72,215,16,5,83,1,3,1,1,5,2,11,3
13,CLUJ,"LICEUL TEORETIC ANA IPĂTESCU",239,"MUNICIPIUL GHERLA",55384,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:51:06",1354,1344,1,9,0,579,569,1,9,0,561,18,1517,938,61,17,51,287,17,9,93,3,5,0,1,2,1,12,2
13,CLUJ,"LICEUL TEORETIC ”EUGEN PORA”",28,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:47:56",870,850,14,6,0,277,270,1,6,0,268,9,984,707,31,5,15,155,6,9,36,0,3,1,1,1,0,5,0
13,CLUJ,"LICEUL TEORETIC ”EUGEN PORA”",29,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:00:31",1655,1641,7,7,0,585,578,0,7,0,574,11,1889,1304,60,18,34,330,17,8,79,1,8,1,1,3,3,10,1
13,CLUJ,"LICEUL TEORETIC ”EUGEN PORA”",26,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:07:22",1657,1642,3,12,0,600,588,0,12,0,589,11,1834,1234,51,13,33,343,11,7,94,0,10,4,1,8,2,12,0
13,CLUJ,"LICEUL TEORETIC ”EUGEN PORA”",27,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:57:30",1575,1566,2,7,0,587,580,0,7,0,576,11,1789,1202,53,12,46,347,7,21,71,0,8,1,0,3,0,6,1
13,CLUJ,"LICEUL TEORETIC ”EUGEN PORA”, STR.MOGOŞOAIA NR.6",34,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:10:27",1598,1583,5,10,0,517,507,0,10,0,498,19,1778,1261,60,13,44,289,8,6,54,0,5,1,1,4,5,8,0
13,CLUJ,"LICEUL TEORETIC ”GELU VOIEVOD”, CLĂDIREA INTERNAT",482,GILĂU,57902,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:14:02",2006,1970,2,19,15,1089,1055,0,19,15,966,123,2190,1101,147,42,131,523,55,12,38,2,6,5,0,2,0,3,0
13,CLUJ,"LICEUL TEORETIC ”GH. SINCAI”",73,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:18:05",1397,1387,4,6,0,480,474,0,6,0,469,11,1586,1106,29,30,25,266,7,4,91,1,3,5,1,3,2,2,0
13,CLUJ,"LICEUL TEORETIC ”GH. SINCAI”",74,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:47:04",1407,1387,13,7,0,503,496,0,7,0,497,6,1558,1055,40,12,35,248,14,9,101,1,11,4,3,0,2,9,8
13,CLUJ,"LICEUL TEORETIC ”GH. SINCAI”",71,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:52:48",1747,1676,42,23,6,637,608,0,23,6,627,10,1894,1257,56,27,51,303,7,5,134,0,9,2,1,7,3,17,5
13,CLUJ,"LICEUL TEORETIC ”GH. SINCAI”",70,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:04:49",1199,1169,14,16,0,451,433,2,16,0,447,4,1318,867,48,16,43,208,5,5,106,1,1,0,1,1,6,4,2
13,CLUJ,"LICEUL TEORETIC ”GH. SINCAI”",72,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:08:03",1131,1116,6,9,0,480,471,0,9,0,474,6,1305,825,52,14,10,251,9,4,109,0,12,1,3,2,2,5,0
13,CLUJ,"LICEUL TEORETIC ”GH. SINCAI”",69,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:18:48",1504,1428,64,11,1,531,518,1,11,1,523,8,1609,1078,31,27,53,251,8,8,117,1,4,3,0,4,5,10,1
13,CLUJ,"LICEUL TEORETIC ”JOSIKA MIKLOS”",246,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:54:27",1179,1159,3,16,1,456,439,0,16,1,445,11,1297,841,52,27,57,163,11,13,69,1,7,3,11,9,2,17,3
13,CLUJ,"LICEUL TEORETIC ”JOSIKA MIKLOS”",245,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:59:37",892,875,1,16,0,299,283,0,16,0,286,13,984,685,40,18,37,72,22,11,55,1,4,0,12,6,3,4,1
13,CLUJ,"LICEUL TEORETIC ”LIVIU REBREANU”",273,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:30:04",1060,1050,0,10,0,298,288,0,10,0,285,13,1184,886,59,17,8,135,8,4,23,1,3,0,7,10,2,7,1
13,CLUJ,"LICEUL TEORETIC ”LIVIU REBREANU”",271,"MUNICIPIUL TURDA",55259,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:11:10",1280,1262,5,13,0,464,451,0,13,0,458,6,1391,927,85,36,18,217,16,24,32,0,5,0,4,12,2,7,0
13,CLUJ,"LICEUL TEORETIC ”LIVIU REBREANU”",272,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:18:10",1435,1427,2,5,1,475,469,0,5,1,460,15,1599,1124,54,58,22,214,10,4,58,1,8,0,10,14,1,6,0
13,CLUJ,"LICEUL TEORETIC ”LIVIU REBREANU”",270,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:25:19",1389,1374,0,15,0,456,441,0,15,0,441,15,1536,1080,62,54,20,188,25,6,39,0,5,1,16,9,3,13,0
13,CLUJ,"LICEUL TEORETIC ”LIVIU REBREANU”",269,"MUNICIPIUL TURDA",55259,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:29:36",1444,1434,3,6,1,411,404,0,6,1,389,22,1606,1195,82,36,9,187,10,7,21,1,2,2,11,6,5,10,0
13,CLUJ,"LICEUL TEORETIC ”LIVIU REBREANU”",268,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:15:30",1389,1379,2,8,0,503,494,1,8,0,482,21,1546,1043,71,54,12,196,20,11,88,1,7,1,3,7,4,5,2
13,CLUJ,"LICEUL TEORETIC ”LUCIAN BLAGA”",109,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:42:54",1603,1591,0,12,0,609,597,0,12,0,588,21,1784,1175,45,17,121,224,14,9,126,2,8,3,2,3,2,6,6
13,CLUJ,"LICEUL TEORETIC ”LUCIAN BLAGA”",112,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:22:03",1424,1407,7,10,0,478,466,2,10,0,467,11,1612,1134,53,9,56,210,9,3,103,1,6,2,1,4,0,9,1
13,CLUJ,"LICEUL TEORETIC ”LUCIAN BLAGA”",111,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:14:44",1296,1256,15,23,2,441,415,1,23,2,421,20,1418,977,31,18,76,184,12,8,77,1,1,2,0,0,2,7,2
13,CLUJ,"LICEUL TEORETIC ”LUCIAN BLAGA”",110,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:45:57",1324,1301,11,12,0,426,414,0,12,0,424,2,1485,1059,26,13,69,189,10,2,93,0,5,2,1,2,3,8,1
13,CLUJ,"LICEUL TEORETIC ”N. BALCESCU”,",140,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:56:32",1550,1412,114,14,10,464,440,0,14,10,456,8,1587,1123,32,11,74,201,7,5,96,0,11,0,0,3,3,10,3
13,CLUJ,"LICEUL TEORETIC OCTAVIAN GOGA",287,"ORAŞ HUEDIN",55446,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:45:37",1346,1327,0,18,1,658,639,0,18,1,638,20,1520,862,91,12,134,316,16,9,49,0,0,1,1,2,0,5,2
13,CLUJ,"LICEUL TEORETIC ”ONISIFOR GHIBU”,",39,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:41:11",1786,1728,42,16,0,711,695,0,16,0,702,9,1952,1241,53,17,109,300,20,9,158,2,8,2,1,7,7,7,2
13,CLUJ,"LICEUL TEORETIC ”ONISIFOR GHIBU”,",40,"MUNICIPIUL CLUJ-NAPOCA",54975,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:44:50",1505,1492,0,12,1,549,536,0,12,1,537,12,1708,1159,44,13,63,284,11,10,82,0,6,2,3,3,1,13,2
13,CLUJ,"LICEUL TEORETIC ”ONISIFOR GHIBU”,",41,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:42:22",1263,1231,22,10,0,521,510,1,10,0,512,9,1409,888,33,14,78,229,10,3,120,0,4,2,5,3,5,6,0
13,CLUJ,"LICEUL TEORETIC ”ONISIFOR GHIBU”,",43,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:14:35",1270,1259,0,11,0,470,459,0,11,0,462,8,1439,969,34,13,64,201,8,6,106,0,6,4,2,3,3,11,1
13,CLUJ,"LICEUL TEORETIC ”ONISIFOR GHIBU”,",42,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:06:52",1632,1610,12,10,0,615,605,0,10,0,606,9,1833,1218,54,14,84,278,16,9,109,0,7,6,3,2,7,15,2
13,CLUJ,"LICEUL TEORETIC ”PAVEL DAN”",187,"MUNICIPIUL CÂMPIA TURZII",55357,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:40:20",863,848,0,11,4,342,327,0,11,4,329,13,951,609,74,16,13,143,12,34,20,1,2,0,2,6,0,5,1
13,CLUJ,"LICEUL TEORETIC ”PAVEL DAN”",192,"MUNICIPIUL CÂMPIA TURZII",55357,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:22:02",1192,1179,2,11,0,423,412,0,11,0,413,10,1316,893,90,13,14,172,17,52,33,1,7,3,0,8,0,2,1
13,CLUJ,"LICEUL TEORETIC ”PAVEL DAN”",191,"MUNICIPIUL CÂMPIA TURZII",55357,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 10:12:11",1117,1078,25,13,1,385,371,0,13,1,357,11,1192,807,77,14,29,134,12,48,24,1,3,0,1,11,2,1,0
13,CLUJ,"LICEUL TEORETIC ”PAVEL DAN”",190,"MUNICIPIUL CÂMPIA TURZII",55357,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:21:35",1349,1340,1,8,0,455,447,0,8,0,444,11,1476,1021,78,11,12,248,10,43,25,1,0,2,2,8,0,4,0
13,CLUJ,"LICEUL TEORETIC ”PAVEL DAN”",189,"MUNICIPIUL CÂMPIA TURZII",55357,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:11:47",1021,1010,0,10,1,380,369,0,10,1,367,13,1134,754,66,17,5,192,9,31,29,1,1,1,0,13,0,2,0
13,CLUJ,"LICEUL TEORETIC ”PAVEL DAN”",188,"MUNICIPIUL CÂMPIA TURZII",55357,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:35:33",1015,1005,1,9,0,395,386,0,9,0,385,10,1124,729,70,20,17,199,6,28,30,0,5,0,0,4,1,5,0
13,CLUJ,"LICEUL TEORETIC PETRU MAIOR GHERLA",230,"MUNICIPIUL GHERLA",55384,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:20:01",1614,1605,2,7,0,638,631,0,7,0,621,17,1804,1166,84,19,88,277,32,10,86,0,4,1,7,3,0,9,1
13,CLUJ,"LICEUL TEORETIC PETRU MAIOR GHERLA",229,"MUNICIPIUL GHERLA",55384,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:21:07",1511,1489,1,10,11,579,558,0,10,11,552,27,1676,1097,90,22,45,223,43,6,94,1,5,0,2,9,3,6,3
13,CLUJ,"LICEUL TEORETIC UNITARIAN” JANOS ZSIGMOND”",141,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:55:29",1391,1291,67,25,8,432,399,0,25,8,423,9,1588,1156,39,11,87,163,12,4,81,0,10,1,0,4,3,5,3
13,CLUJ,"LICEUL TEORETIC ”VICTOR BABEŞ” (FOSTA SCOALA ”DAVID PRODAN”),",137,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:09:26",1817,1771,12,16,18,589,555,0,16,18,575,14,2008,1419,57,17,115,274,11,6,71,1,11,1,0,4,0,4,3
13,CLUJ,"MAGAZIN COOPERATIST BOJU CATUN (FOSTUL)",418,COJOCNA,57350,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:56:29",199,187,0,12,0,103,91,0,12,0,91,12,207,104,18,7,2,42,5,5,1,0,1,0,1,1,0,7,1
13,CLUJ,"MAGAZINUL COOPERAȚIEI",624,SÂNPAUL,59586,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:03:48",191,184,0,7,0,97,90,0,7,0,86,11,204,107,13,2,2,36,10,8,8,0,0,0,2,2,0,3,0
13,CLUJ,"MAGAZINUL SǍTESC",340,BELIŞ,56014,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:24:38",116,107,0,9,0,93,84,0,9,0,86,7,119,26,52,3,1,10,7,0,7,1,0,1,2,1,0,1,0
13,CLUJ,"OCOLUL SILVIC DEJ",210,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:12:12",1377,1366,3,5,3,486,478,0,5,3,466,20,1509,1023,78,39,45,193,25,20,35,1,8,2,4,5,0,10,1
13,CLUJ,"”PALATUL COPIILOR ”",66,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:44:09",1707,1431,239,15,22,495,458,0,15,22,466,29,1608,1113,37,16,93,174,10,5,98,0,9,4,2,3,4,9,2
13,CLUJ,"PAVILIONUL ”EXPO TRANSILVANIA”",147,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:54:34",1563,1539,7,17,0,529,512,0,17,0,522,7,1729,1200,52,17,26,328,13,7,60,0,9,0,2,5,1,2,0
13,CLUJ,"PAVILIONUL ”EXPO TRANSILVANIA”",144,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:53:18",1550,1541,3,6,0,614,608,0,6,0,605,9,1770,1156,46,23,73,324,11,3,98,0,5,2,2,5,1,12,0
13,CLUJ,"PAVILIONUL ”EXPO TRANSILVANIA”",143,"MUNICIPIUL CLUJ-NAPOCA",54975,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:18:42",1245,1227,9,9,0,468,459,0,9,0,462,6,1402,934,33,10,28,253,15,11,93,0,7,1,1,0,2,7,1
13,CLUJ,"PAVILIONUL ”EXPO TRANSILVANIA”",145,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:01:40",1406,1394,3,8,1,512,503,0,8,1,504,8,1594,1082,40,11,41,316,8,7,53,0,6,5,2,1,3,11,0
13,CLUJ,"PAVILIONUL ”EXPO TRANSILVANIA”",146,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:42:55",1316,1307,0,9,0,406,397,0,9,0,396,10,1476,1070,30,17,39,239,5,11,35,0,10,0,1,1,1,7,0
13,CLUJ,"PAVILIONUL ”EXPO TRANSILVANIA”",148,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:07:59",1443,1424,7,12,0,521,508,1,12,0,503,18,1598,1077,60,10,51,297,8,6,44,0,5,0,5,4,2,10,1
13,CLUJ,"PAVILIONUL ”EXPO TRANSILVANIA”",142,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:17:21",1686,1680,0,6,0,674,668,0,6,0,665,9,1919,1245,57,24,78,351,17,10,98,1,12,0,0,4,1,10,2
13,CLUJ,"PRIMĂRIA BELIŞ",336,BELIŞ,56014,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:20:52",528,475,2,45,6,371,320,0,45,6,351,20,541,170,115,21,1,138,42,6,16,3,1,0,5,1,0,0,2
13,CLUJ,"PRIMARIA COMUNEI",521,MĂGURI-RĂCĂTĂU,58357,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:44:23",703,700,0,3,0,408,405,0,3,0,376,32,776,368,39,24,0,204,22,25,26,0,5,1,1,0,1,19,9
13,CLUJ,"PRIMĂRIA COMUNEI",523,MĂNĂSTIRENI,58393,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:48:12",814,728,1,60,25,589,503,1,60,25,543,46,799,210,195,28,84,181,6,21,8,1,7,1,5,3,0,1,2
13,CLUJ,"PRIMĂRIA COMUNEI",554,MOLDOVENEŞTI,58721,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:16:23",574,558,0,8,8,320,304,0,8,8,304,16,640,320,12,104,146,23,3,0,3,0,1,0,0,8,0,4,0
13,CLUJ,"PRIMĂRIA COMUNEI",541,"MINTIU GHERLII",58552,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:22:04",1293,1278,2,9,4,636,623,0,9,4,556,80,1410,774,181,29,0,211,73,12,14,1,4,0,2,1,3,24,1
13,CLUJ,"PRIMĂRIA COMUNEI",503,"IZVORU CRIŞULUI",58204,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:13:44",783,744,1,16,22,576,538,0,16,22,523,53,844,268,6,15,350,48,3,2,3,0,1,1,0,1,0,6,87
13,CLUJ,"PRIMĂRIA COMUNEI CHINTENI",399,CHINTENI,56988,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:08:47",1580,1463,2,107,8,1123,1008,0,107,8,1082,41,1615,492,343,20,121,461,16,4,96,1,2,2,4,2,1,8,1
13,CLUJ,"PRIMĂRIA COMUNEI FLOREȘTI",448,FLOREŞTI,57706,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 12:39:42",1705,1673,6,26,0,777,751,0,26,0,674,94,1823,1046,109,35,36,282,30,20,107,0,12,7,1,10,2,20,3
13,CLUJ,"PRIMĂRIA COMUNEI FLOREȘTI",449,FLOREŞTI,57706,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:57:00",1448,1426,6,16,0,705,689,0,16,0,646,59,1593,888,76,24,32,259,16,22,174,0,13,7,3,0,2,16,2
13,CLUJ,"PRIMĂRIA COMUNEI MĂRGĂU",527,MĂRGĂU,58464,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:45:02",407,337,1,61,8,338,268,1,61,8,322,16,388,50,135,12,0,157,6,6,2,0,3,0,0,0,0,0,1
13,CLUJ,"PRIMĂRIA COMUNEI POIENI",580,POIENI,59041,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:05:09",956,942,1,13,0,468,455,0,13,0,419,49,1040,572,73,23,2,166,71,42,17,1,4,1,4,0,1,13,1
