precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL NAȚIUNEA ROMÂNĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL DREPTĂȚII-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi"
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU DAVILA” (FOSTĂ ŞCOALĂ NR.14)",41,"MUNICIPIUL PITEŞTI",13169,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:33:14",1855,1839,4,12,0,650,638,0,12,0,636,14,2000,1350,180,187,0,39,28,5,7,17,5,164,1,3
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ „ALEXANDRU DAVILA” (INTRAREA B) (FOSTA ŞCOALĂ NR.14)",21,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:47:02",1140,1131,0,9,0,332,323,0,9,0,329,3,1300,968,99,92,9,16,17,0,2,4,0,87,0,3
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ BRĂTIA",295,CIOMĂGEŞTI,15554,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:53:58",402,342,0,56,4,298,238,0,56,4,280,18,382,84,94,133,1,11,35,0,2,0,0,1,2,1
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ BROŞTENI - ANINOASA, CORP B",199,ANINOASA,13999,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:30:31",1247,1230,0,8,9,804,787,0,8,9,703,101,1340,536,245,112,8,57,198,5,8,3,2,19,1,45
3,ARGEŞ,"SCOALA GIMNAZIALA BUGHEA DE JOS",256,"BUGHEA DE JOS",14922,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:00:58",1376,1371,0,5,0,778,773,0,5,0,725,53,1532,754,258,329,6,40,10,12,22,4,4,36,3,1
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ BUZOEŞTI",266,BUZOEŞTI,14940,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:47:02",892,882,0,10,0,430,420,0,10,0,395,35,900,470,196,109,16,3,28,3,2,16,1,14,1,6
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”C.D. ARICESCU”",115,"MUNICIPIUL CÂMPULUNG",13490,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:21:07",894,881,1,12,0,415,403,0,12,0,399,16,1013,598,120,134,7,5,13,3,2,2,2,104,5,2
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ CICĂNEŞTI",291,CICĂNEŞTI,15448,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:11:22",1716,1689,1,14,12,1240,1214,0,14,12,1158,82,1864,624,224,773,5,95,17,16,5,6,0,11,3,3
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ CORNĂŢEL",265,BUZOEŞTI,14940,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:25:14",775,766,1,8,0,478,470,0,8,0,441,37,900,421,278,108,4,0,7,1,3,28,1,7,0,4
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ COTEȘTI-GODENI, NR.198",345,GODENI,16551,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:56:40",1439,1420,2,1,16,840,823,0,1,16,793,47,1600,760,425,242,8,15,14,3,9,45,2,20,3,7
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ ”C. RĂDULESCU CODIN”",436,PRIBOIENI,18242,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:22:36",1437,1417,2,9,9,1003,985,0,9,9,960,43,1600,597,699,200,4,3,7,7,2,3,1,29,2,3
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ CU CLASELE I-VIII",402,MUŞĂTEŞTI,17619,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:37:29",1213,1171,0,20,22,751,709,0,20,22,719,32,1231,480,339,216,5,94,12,6,8,5,0,31,1,2
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ ”D. RĂDULESCU” OARJA",413,OARJA,17824,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:05:03",1530,1434,2,20,74,1008,914,0,20,74,959,49,1600,592,614,174,19,3,101,14,5,1,1,22,2,3
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ DUMITRU UDRESCU SĂPATA",459,SĂPATA,18581,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:08:30",346,316,0,26,4,254,224,0,26,4,233,21,352,98,188,30,1,1,4,0,0,0,0,8,0,1
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ELENA DAVILA PERTICARI",353,IZVORU,16739,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:45:42",908,894,0,14,0,588,574,0,14,0,543,45,969,381,132,289,0,7,86,0,12,0,0,17,0,0
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ELENA DAVILA PERTICARI",352,IZVORU,16739,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:01:35",902,898,0,4,0,592,588,0,4,0,539,53,1000,408,134,291,0,5,86,13,1,0,0,7,1,1
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”GENERAL CONSTANTIN CRISTESCU” LUNCA CORBULUI",362,"LUNCA CORBULUI",16944,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:50:37",798,792,1,4,1,472,467,0,4,1,440,32,850,378,263,132,1,10,12,2,4,2,0,9,3,2
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ GEORGE STEPHĂNESCU",203,AREFU,14049,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:51:59",909,909,0,0,0,391,391,0,0,0,354,37,937,546,139,110,4,32,31,2,2,2,1,29,1,1
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ ”GEORGE TOPÂRCEANU”",161,"ORAŞ MIOVENI",13301,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:00:25",1044,1025,4,10,5,461,446,0,10,5,450,11,1150,689,225,87,6,12,16,4,2,7,4,84,1,2
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”GHEORGHE MOCANU” PRIMAR, GIMNAZIAL, ŞERBĂNEŞTI",449,ROCIU,18475,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:53:07",844,802,0,12,30,580,538,0,12,30,544,36,890,310,382,69,1,13,13,6,7,1,2,46,3,1
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”I. L. CARAGIALE” (FOSTĂ ŞCOALĂ NR.16)",86,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:05:13",1709,1698,0,11,0,560,549,0,11,0,543,16,1900,1340,188,121,9,37,15,4,4,21,5,130,4,5
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”I. L. CARAGIALE” (FOSTĂ ŞCOALĂ NR.16)",87,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:29",1659,1650,3,6,0,565,559,0,6,0,554,11,1800,1235,167,145,9,21,27,2,3,15,1,154,6,4
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”I. L. CARAGIALE” (FOSTĂ ŞCOALĂ NR.16)",85,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:09:16",1583,1572,0,10,1,512,501,0,10,1,501,11,1800,1288,168,139,7,11,29,4,4,17,1,114,2,5
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”ION MINULESCU” (FOSTA ŞCOALĂ NR.2)",76,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:14:17",1623,1607,3,13,0,572,559,0,13,0,560,12,1800,1228,202,168,6,24,29,3,3,20,4,96,1,4
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”ION MINULESCU” (FOSTA ŞCOALĂ NR.2)",75,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:51:29",1456,1442,6,8,0,442,434,0,8,0,422,20,1600,1158,138,123,6,29,16,0,7,11,3,82,3,4
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”ION PILLAT” ( FOSTĂ ŞCOALĂ NR.3)",3,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:53:21",1048,1033,5,8,2,381,371,0,8,2,376,5,1100,719,122,114,5,25,9,5,3,8,3,78,1,3
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ IOSIF CATRINESCU CLS. V-VIII",338,DRAGOSLAVELE,16472,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:20:17",644,633,0,11,0,410,399,0,11,0,367,43,708,298,118,171,3,15,26,7,3,3,2,17,1,1
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”LIVIU REBREANU” (CĂMIN ȘCOALĂ) - CORP B",150,"ORAŞ MIOVENI",13301,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:07:07",1817,1804,0,13,0,721,708,0,13,0,704,17,2000,1279,442,117,11,8,19,3,10,6,0,83,4,1
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ LIVIU REBREANU” - INTRARE ELEVI",152,"ORAŞ MIOVENI",13301,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:40:52",952,942,2,8,0,423,415,0,8,0,412,11,1050,627,211,95,7,13,16,3,2,9,1,52,0,3
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ ”LIVIU REBREANU” - INTRARE PROFESORI",153,"ORAŞ MIOVENI",13301,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:34:24",1145,1137,1,7,0,447,440,0,7,0,431,16,1300,853,234,67,7,10,21,3,4,10,0,72,3,0
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ MAREŞ",197,ALBOTA,13935,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:06:03",875,868,0,7,0,519,512,0,7,0,497,22,950,431,359,86,6,2,15,4,8,2,1,9,1,4
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ MARIN BRANIŞTE",477,SUSENI,19007,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:57:05",882,878,1,2,1,498,495,0,2,1,464,34,930,432,126,243,20,11,6,4,5,6,1,39,0,3
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”MARIN PREDA” (FOSTA ŞCOALĂ NR.10)",42,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:15:39",1839,1733,94,12,0,571,559,0,12,0,552,19,1900,1329,181,161,7,34,18,5,4,9,2,117,4,10
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”MARIN PREDA” (FOSTA ŞCOALĂ NR.10)",44,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:35:11",1607,1596,0,11,0,583,572,0,11,0,576,7,1901,1318,178,182,3,48,11,3,4,17,2,120,1,7
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”MARIN PREDA” (FOSTA ŞCOALĂ NR.10)",43,"MUNICIPIUL PITEŞTI",13169,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:26:09",1446,1434,2,10,0,526,516,0,10,0,518,7,1600,1075,176,151,12,26,15,3,0,14,4,105,4,8
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ ”MARIN SORESCU” RACOVIȚA",162,"ORAŞ MIOVENI",13301,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:39:07",1005,954,0,40,11,521,470,0,40,11,503,18,1050,529,329,59,6,9,21,6,0,4,3,62,3,1
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”MATEI BASARAB” ( FOSTA ŞCOALA NR. 19)",37,"MUNICIPIUL PITEŞTI",13169,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 19:21:07",2013,1933,68,12,0,856,844,0,12,0,836,13,2100,1251,264,235,9,32,18,3,2,31,3,229,2,8
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”MATEI BASARAB” ( FOSTA ŞCOALA NR. 19)",36,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:01:20",1885,1881,0,4,0,675,671,0,4,0,668,7,2100,1425,200,180,10,32,24,2,3,32,4,171,6,4
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ „MATEI BASARAB” (FOSTA ŞCOALĂ NR.19)",38,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:49:41",1818,1801,7,10,0,643,633,0,10,0,632,11,2000,1357,206,182,5,25,14,1,4,21,3,168,0,3
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”MIHAI EMINESCU” (FOSTA ŞCOALA NR.11)",69,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:13:32",1393,1382,1,10,0,483,473,0,10,0,465,18,1600,1117,162,135,4,22,14,0,5,12,3,102,2,4
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”MIHAI EMINESCU” (FOSTA ŞCOALA NR.11)",68,"MUNICIPIUL PITEŞTI",13169,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:00:27",1510,1486,2,22,0,548,539,0,9,0,530,18,1701,1153,184,134,6,25,19,2,3,18,7,127,4,1
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”MIRCEA CEL BĂTRAN” (FOSTĂ ŞCOALA NR. 13)",13,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:34:10",1748,1739,0,9,0,625,616,0,9,0,611,14,1900,1275,236,141,11,30,22,7,4,23,0,132,2,3
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”MIRCEA CEL BĂTRAN” (FOSTĂ ŞCOALA NR. 13)",10,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:56:47",1783,1774,2,7,0,610,610,0,0,0,585,25,2000,1390,188,160,7,25,20,5,5,26,5,139,2,3
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”MIRCEA CEL BĂTRAN” (FOSTĂ ŞCOALA NR. 13)",11,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:42:35",1786,1780,0,6,0,574,568,0,6,0,566,8,2000,1426,209,133,10,26,19,1,9,18,3,131,2,5
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”MIRCEA CEL BĂTRAN” (FOSTĂ ŞCOALA NR. 13)",12,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:14:58",1897,1882,4,11,0,649,638,0,11,0,630,7,2100,1463,255,168,8,25,20,3,2,14,7,123,2,3
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ” MIRCEA ELIADE” ( FOSTĂ ŞCOALĂ NR.18)",57,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:49:03",1653,1643,0,10,0,538,528,0,10,0,527,11,1900,1362,194,121,6,23,17,0,2,14,3,134,6,7
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ” MIRCEA ELIADE” ( FOSTĂ ŞCOALĂ NR.18)",58,"MUNICIPIUL PITEŞTI",13169,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 18:24:22",1596,1583,1,12,0,488,476,0,12,0,478,10,1800,1312,169,126,7,27,12,0,2,12,1,116,2,4
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”MIRCEA GHIŢULESCU” CUCA",319,CUCA,16132,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:01:22",387,385,0,2,0,225,223,0,2,0,204,21,425,200,105,39,1,15,18,2,2,16,1,4,0,1
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ ”NAE A. GHICA” - SALA CLASĂ PREGĂTITOARE",454,RUCĂR,18527,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:17:52",1434,1413,2,7,12,939,919,1,7,12,855,84,1570,631,396,261,15,18,78,17,8,21,2,34,0,5
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”NAE A GHICA” - SALA DE SPORT",452,RUCĂR,18527,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:21:51",681,667,0,4,10,681,667,0,4,10,630,49,1100,419,258,188,6,8,96,11,6,12,1,30,3,11
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ NANU MUSCEL",92,"MUNICIPIUL CÂMPULUNG",13490,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:50:22",1181,1153,4,12,12,590,565,1,12,12,569,21,1200,610,172,197,10,8,18,4,4,13,0,131,5,7
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ” NEGRU VODĂ” ( FOSTĂ ŞCOALA NR. 12)",6,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:37",1866,1853,0,13,0,567,554,0,13,0,547,20,2000,1433,199,138,4,38,17,2,4,9,2,122,6,6
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ” NEGRU VODĂ” ( FOSTĂ ŞCOALA NR. 12)",7,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:44:16",1725,1717,2,6,0,483,477,0,6,0,467,16,1900,1417,174,126,7,37,9,3,2,14,8,82,4,1
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ” NEGRU VODĂ” ( FOSTĂ ŞCOALA NR. 12)",5,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:43:52",1725,1718,0,7,0,515,508,0,7,0,499,16,1900,1385,180,148,4,23,15,3,3,16,12,85,2,8
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ” NEGRU VODĂ” ( FOSTĂ ŞCOALA NR. 12)",8,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:10:25",1800,1798,0,2,0,589,587,0,2,0,560,29,2000,1411,211,150,7,31,16,2,3,20,5,103,2,10
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU” ( FOSTA ŞCOALĂ NR.6)",23,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:16:00",1632,1621,2,9,0,467,458,0,9,0,456,11,1800,1333,193,100,9,31,15,4,1,20,4,69,4,6
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU” ( FOSTA ŞCOALĂ NR.6)",22,"MUNICIPIUL PITEŞTI",13169,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:16:28",1756,1743,2,11,0,609,598,0,11,0,599,10,1900,1291,208,156,11,27,20,3,7,24,1,128,3,11
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU” ( FOSTA ŞCOALĂ NR.6)",24,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:34:09",1693,1689,0,3,1,501,497,0,3,1,488,13,1900,1399,168,144,2,28,15,4,6,11,3,97,3,7
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU” ( FOSTA ŞCOALĂ NR.6)",25,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:57:41",1697,1683,7,7,0,571,564,0,7,0,565,6,1900,1329,199,167,3,28,14,1,5,8,4,131,1,4
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ” NICOLAE CRISTESCU” SALA DE SPORT",185,"ORAŞ TOPOLOVENI",13757,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:07:44",1069,1057,1,11,0,566,555,0,11,0,557,9,1200,634,258,155,2,5,38,3,2,46,3,41,2,2
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”NICOLAE CRISTESCU” TOPOLOVENI",184,"ORAŞ TOPOLOVENI",13757,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:49:41",928,925,0,3,0,443,440,0,3,0,438,5,1050,607,189,133,3,7,15,7,3,54,1,23,1,2
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”NICOLAE CRISTESCU” TOPOLOVENI",183,"ORAŞ TOPOLOVENI",13757,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:47:06",843,832,6,5,0,445,440,0,5,0,433,12,900,455,244,107,0,11,10,2,1,28,2,25,2,1
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”(FOSTĂ ŞCOALĂ NR.5)",52,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:06:40",1413,1401,0,12,0,546,534,0,12,0,540,6,1600,1054,150,189,1,22,18,2,4,11,3,135,3,2
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”(FOSTĂ ŞCOALĂ NR.5)",53,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:40:41",1103,1067,27,9,0,375,366,0,9,0,368,7,1200,800,108,130,6,17,8,0,2,9,1,85,2,0
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”NICOLAE SIMONIDE” (FOSTĂ ŞCOALĂ NR.1)",49,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:00:48",888,878,3,7,0,306,299,0,7,0,302,4,1000,694,94,93,5,30,8,1,2,3,0,64,1,1
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”NICOLAE SIMONIDE” (FOSTĂ ŞCOALĂ NR.1)",48,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:57:43",1563,1551,0,11,1,566,554,0,11,1,554,12,1700,1134,156,191,5,31,16,4,5,15,4,124,1,2
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”NICOLAE SIMONIDE” (FOSTĂ ŞCOALĂ NR.1)",47,"MUNICIPIUL PITEŞTI",13169,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:27:51",1091,1074,5,12,0,395,383,0,12,0,391,4,1300,905,140,97,3,25,13,0,4,11,4,91,1,2
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ „NICOLAE SIMONIDE”, (FOSTA ŞCOALĂ NR.1), (INTRAREA D)",51,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:10:05",1698,1686,4,8,0,626,618,0,8,0,614,12,1900,1274,212,181,11,31,18,3,0,25,2,127,2,2
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ NR.1 ALBEȘTII DE MUSCEL, STRADA MAGISTRAT SORIN MOISESCU NR.360",194,"ALBEŞTII DE MUSCEL",13891,2,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 09:36:05",924,864,0,22,38,654,594,0,22,38,606,48,1000,346,121,404,4,17,27,2,11,3,0,12,4,1
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ NR. 1 BUGHEA DE SUS",259,"BUGHEA DE SUS",20063,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:26:30",1721,1688,0,4,29,1023,990,0,4,29,906,117,1812,789,341,472,3,8,32,15,5,2,1,21,4,2
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ NR.1 ”CAROL I”",128,"MUNICIPIUL CURTEA DE ARGEŞ",13622,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:37:30",1573,1555,5,12,1,550,537,0,12,1,528,22,1700,1150,217,134,11,23,25,14,5,10,3,82,2,2
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ NR.1 ”CAROL I”",127,"MUNICIPIUL CURTEA DE ARGEŞ",13622,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:56:22",1236,1214,7,15,0,463,448,0,15,0,420,43,1300,837,142,139,8,24,29,11,13,5,4,45,0,0
3,ARGEŞ,"ŞCOALĂ GIMNAZIALĂ NR.1 COCU",298,COCU,15652,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:58:36",506,490,0,14,2,285,269,0,14,2,262,23,536,251,108,55,2,2,27,5,0,2,0,61,0,0
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ NR. 1 CORBENI",306,CORBENI,15741,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:16:03",1281,1278,0,3,0,753,750,0,3,0,694,59,1400,647,199,135,15,31,69,11,7,49,3,164,5,6
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ NR.1 LEREȘTI, SAT LEREȘTI",359,LEREŞTI,16908,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:31:41",1342,1320,0,13,9,784,762,0,13,9,744,40,1500,716,494,138,7,10,18,5,5,8,2,53,3,1
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ NR.1 LEREȘTI, SAT VOINEȘTI",360,LEREŞTI,16908,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:55:39",1377,1319,1,19,38,833,776,0,19,38,789,44,1500,667,488,165,16,13,21,9,9,1,9,55,1,2
3,ARGEŞ,"ŞCOALA GIMNAZIALA NR.1 MICEŞTI",381,MICEŞTI,17209,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:11:34",1510,1494,1,14,1,1015,999,1,14,1,953,62,1594,579,416,242,14,10,122,18,0,29,0,97,0,5
3,ARGEŞ,"ȘCOALA GIMNAZIALĂ NR.1 MIOVENI (COLIBAȘI)",164,"ORAŞ MIOVENI",13301,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:53:45",1268,1261,3,4,0,639,634,1,4,0,616,23,1400,761,312,132,8,12,28,6,8,9,10,85,1,5
3,ARGEŞ,"ŞCOALA GIMNAZIALA NR.1 POIENARII DE MUSCEL",430,"POIENARII DE MUSCEL",17968,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:03:22",1204,1176,0,5,23,641,613,0,5,23,609,32,1286,645,221,282,4,38,21,3,4,3,4,27,1,1
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ NR.1 SCHITU GOLEȘTI",461,"SCHITU GOLEŞTI",18670,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:58:44",1561,1545,0,4,12,788,772,0,4,12,760,28,1699,911,280,317,9,6,47,3,4,69,3,15,3,4
