precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL POPULAR MAGHIAR DIN TRANSILVANIA-voturi","ALIANȚA USR PLUS-voturi"
5,BIHOR,"ŞCOALA PRIMARĂ NR. 2",187,"ORAŞ ALEŞD",26699,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:37:20",672,656,1,13,2,382,367,0,13,2,365,17,727,345,277,9,4,5,37,6,20,1,6
5,BIHOR,"ȘCOALA PRIMARĂ NR. 2",515,REMETEA,30719,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:52:46",321,291,0,9,21,244,214,0,9,21,237,7,345,101,104,4,0,0,116,12,1,0,0
5,BIHOR,"ȘCOALA PRIMARĂ NR. 2",188,"ORAŞ ALEŞD",26699,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:17:52",584,570,2,12,0,262,249,1,12,0,255,7,633,371,112,79,12,0,26,4,13,5,4
5,BIHOR,"ȘCOALA PRIMARĂ NR. 2",539,SĂLARD,31011,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:58",511,490,3,12,6,501,482,1,12,6,235,12,546,299,37,171,0,1,8,1,0,14,3
5,BIHOR,"ȘCOALA PRIMARĂ NR.2 CĂRPINET",307,CĂRPINET,28193,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:55:12",457,429,0,19,9,323,295,0,19,9,302,21,470,147,152,5,0,7,121,6,4,0,7
5,BIHOR,"ȘCOALA PRIMARĂ NR.2 CHERIU",473,OŞORHEI,30274,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:39:56",655,647,3,5,0,371,366,0,5,0,340,31,728,357,225,7,4,5,72,6,12,0,9
5,BIHOR,"ȘCOALA PRIMARĂ NR.2 CÎMPANI",497,POMEZEU,30470,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:27:50",350,333,0,10,7,238,221,0,10,7,229,9,371,133,132,3,3,1,81,3,5,1,0
5,BIHOR,"ȘCOALA PRIMARĂ NR.2 COCIUBA MICĂ",481,PIETROASA,30336,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:46:39",360,354,0,3,3,240,234,0,3,3,211,29,406,166,110,6,3,2,64,4,13,1,8
5,BIHOR,"ȘCOALA PRIMARĂ NR 2 PEŞTERE",234,AŞTILEU,26742,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:02:18",702,695,0,5,2,458,451,0,5,2,443,15,763,305,359,4,1,0,48,25,5,0,1
5,BIHOR,"SCOALA PRIMARA NR. 3",581,"SUPLACU DE BARCĂU",31262,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:43:37",389,366,1,10,12,215,192,1,10,12,203,12,404,189,42,1,150,1,4,2,0,2,1
5,BIHOR,"ȘCOALĂ PRIMARĂ NR. 3",225,ABRAM,27070,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:11:18",467,432,1,16,18,308,273,1,16,18,303,5,508,200,267,2,4,10,15,0,1,0,4
5,BIHOR,"ȘCOALA PRIMARĂ NR.3 MĂGURA",484,PIETROASA,30336,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:18:51",253,240,0,11,2,183,170,0,11,2,177,6,275,92,106,4,0,18,30,7,6,1,5
5,BIHOR,"ȘCOALA PRIMARĂ NR.3 MUNTENI",287,BULZ,27935,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:26:45",408,401,0,5,2,298,291,0,5,2,284,14,443,145,183,1,0,1,80,8,5,1,5
5,BIHOR,"SCOALA PRIMARA NR. 4",582,"SUPLACU DE BARCĂU",31262,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:43:48",205,189,1,12,3,93,77,1,12,3,85,8,216,123,45,3,26,1,8,0,0,1,1
5,BIHOR,"ȘCOALA PRIMARĂ NR.4",350,COPĂCEL,28816,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:54:37",130,117,0,11,2,84,71,0,11,2,77,7,130,46,43,1,0,1,23,2,4,0,3
5,BIHOR,"ȘCOALA PRIMARĂ NR.4 GIULEȘTI",483,PIETROASA,30336,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:31:20",131,125,0,6,0,103,97,0,6,0,94,9,142,39,50,1,0,2,25,4,5,0,7
5,BIHOR,"SCOALA PRIMARA NR. 5",580,"SUPLACU DE BARCĂU",31262,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:15:08",168,158,0,7,3,98,88,0,7,3,93,5,183,85,47,3,35,1,5,0,0,2,0
5,BIHOR,"ȘCOALA PRIMARĂ NR.5 MOȚEȘTI",485,PIETROASA,30336,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:00:50",81,74,0,7,0,61,54,0,7,0,59,2,81,20,38,1,2,2,12,0,2,0,2
5,BIHOR,"ȘCOALA PRIMARĂ SANTĂUL MIC",265,BORŞ,27631,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:47:40",488,465,1,7,15,301,279,0,7,15,293,8,535,234,25,244,1,4,9,3,3,3,1
5,BIHOR,"ŞCOALA PRIMARĂ SIGHIŞTEL",314,CÂMPANI,28709,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:20:04",294,257,0,36,1,242,205,0,36,1,235,7,289,47,161,0,0,1,69,0,3,0,1
5,BIHOR,"ȘCOALA PRIMARĂ SÎNTELEC",408,"HIDIŞELU DE SUS",29519,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:13:58",318,300,0,6,12,213,195,0,6,12,196,17,346,133,101,1,2,5,83,3,1,0,0
5,BIHOR,"SCOALA PRIMARA TALPE",388,DRĂGĂNEŞTI,29243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:35:23",189,175,0,6,8,169,155,0,6,8,165,4,219,50,82,4,2,1,66,4,3,1,2
5,BIHOR,"ŞCOALA PRIMARĂ VALEA DE SUS",315,CÂMPANI,28709,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:22:23",250,236,0,8,6,198,184,0,8,6,191,7,259,61,67,1,0,0,119,0,3,0,1
5,BIHOR,"ŞCOALA S04 TOPA DE JOS",379,DOBREŞTI,29154,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:41:16",155,145,0,6,4,109,99,0,6,4,105,4,162,53,71,2,0,5,17,1,9,0,0
5,BIHOR,"SCOALA SEBIS",387,DRĂGĂNEŞTI,29243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:16:45",275,260,0,8,7,200,185,0,8,7,191,9,286,86,132,3,0,1,45,4,4,0,2
5,BIHOR,"SEDIUL PRIMĂRIEI ȘOIMI",589,ŞOIMI,31422,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:17:42",611,588,0,20,3,243,220,0,20,3,210,33,652,409,115,8,0,5,56,7,17,0,2
5,BIHOR,"SPAȚIU PENTRU ALEGERI GENERALE",568,SÂRBI,31128,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:03:28",133,113,0,19,1,100,80,0,19,1,89,11,130,30,49,0,1,2,33,1,0,0,3
5,BIHOR,"UNIVERSITATEA DIN ORADEA FACULTATEA DE TEXTILE-PIELĂRIE",119,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:51:13",1075,1026,31,18,0,376,358,0,18,0,373,3,1139,763,232,51,1,1,38,5,8,12,25
5,BIHOR,"UNIVERSITATEA DIN ORADEA FACULTATEA DE TEXTILE-PIELĂRIE",118,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:31:25",1125,1100,7,18,0,388,370,0,18,0,382,6,1220,832,206,86,5,6,26,1,7,31,14
