precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ÎMPREUNĂ PENTRU MOLDOVA-voturi","PARTIDUL VERDE-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL RE:START ROMÂNIA-voturi","ALIANȚA USR PLUS-voturi"
24,IAŞI,"ȘCOALA GIMNAZIALĂ BUDA",512,LESPEZI,97606,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:11:35",869,862,0,6,1,458,451,0,6,1,394,64,1000,542,33,219,21,50,15,13,2,4,8,3,1,25
24,IAŞI,"SCOALA GIMNAZIALA BUZNEA",501,"ION NECULCE",95499,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:03:39",1446,1438,1,6,1,700,692,1,6,1,641,59,1500,800,25,193,9,347,19,16,0,2,4,7,4,15
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”CALISTRAT HOGAŞ”",123,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:23:59",985,971,6,8,0,354,346,0,8,0,346,8,1100,746,13,95,13,37,15,2,4,18,16,2,11,120
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”CALISTRAT HOGAŞ”",122,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:53:46",1154,1145,1,8,0,223,214,1,8,0,209,14,1300,1077,18,66,2,25,13,11,0,8,10,2,1,53
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”CALISTRAT HOGAŞ”",125,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:44:08",786,775,4,7,0,258,250,1,7,0,254,4,900,642,12,67,3,19,5,1,2,27,8,2,2,106
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”CALISTRAT HOGAŞ”",121,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:38:13",907,897,2,8,0,152,144,0,8,0,141,11,1000,848,9,47,3,19,5,5,1,1,7,2,6,36
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”CALISTRAT HOGAŞ”",124,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:04:03",1206,1182,14,10,0,37,27,0,10,0,36,1,1300,1263,0,10,1,9,2,0,0,0,2,0,2,10
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”CALISTRAT HOGAŞ”",120,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:43:25",1006,992,6,8,0,283,275,0,8,0,271,12,1100,817,4,68,8,60,14,3,2,20,15,1,3,73
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”CARMEN SYLVA”",119,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:04:05",1041,1026,0,12,3,395,380,0,12,3,385,10,1200,805,11,122,7,57,22,5,1,14,18,9,8,111
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”CARMEN SYLVA”",118,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:33:32",1327,1317,3,7,0,407,400,0,7,0,394,13,1500,1093,8,127,7,83,17,8,1,12,18,2,4,107
24,IAŞI,"SCOALA GIMNAZIALA CHIPEREȘTI",719,ŢUŢORA,99922,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:34:05",330,319,0,4,7,215,204,0,4,7,186,29,400,185,5,27,2,124,4,0,0,0,16,1,0,7
24,IAŞI,"ȘCOALA GIMNAZIALĂ CIORTEȘTI",360,CIORTEŞTI,96192,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:08:47",846,829,0,9,8,458,441,0,9,8,396,62,900,442,9,170,5,106,74,10,0,0,1,6,0,15
24,IAŞI,"SCOALA GIMNAZIALA CIUREA",365,CIUREA,96254,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:29:27",1050,1045,2,3,0,362,359,0,3,0,317,45,1203,841,22,85,4,119,25,10,0,0,6,0,2,44
24,IAŞI,"SCOALA GIMNAZIALA CIUREA",366,CIUREA,96254,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:37",1087,1082,0,4,1,380,375,0,4,1,349,31,1200,820,13,91,5,103,32,11,1,2,14,1,2,74
24,IAŞI,"SCOALA GIMNAZIALA CLASELE I-VIII BALS",322,BALŞ,100273,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:30",1250,1223,0,4,23,695,672,0,4,19,603,92,1300,604,9,303,4,231,9,17,2,0,3,11,0,14
24,IAŞI,"SCOALA GIMNAZIALA CLASELE I-VIII BOURENI",323,BALŞ,100273,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:58:34",1393,1370,0,2,21,755,732,0,2,21,666,89,1500,745,10,352,4,218,23,18,0,0,3,9,3,26
24,IAŞI,"ŞCOALA GIMNAZIALĂ CL.I-VIII SUHULEŢ",673,TANSA,99441,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:30:49",960,891,1,21,47,589,520,1,21,47,519,70,1000,411,5,323,3,99,57,3,0,1,4,8,2,14
24,IAŞI,"SCOALA GIMNAZIALA COGEASCA",518,LEŢCANI,97679,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:17:25",1617,1611,0,6,0,678,672,0,6,0,607,71,1800,1122,45,342,2,138,24,13,1,0,4,5,2,31
24,IAŞI,"SCOALA GIMNAZIALA ” COLONEL CONSTANTIN LANGA ”-MIROSLAVA",532,MIROSLAVA,97919,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:04:37",1879,1867,8,4,0,685,680,1,4,0,643,42,2000,1315,45,287,5,66,32,15,2,7,33,3,9,139
24,IAŞI,"SCOALA GIMNAZIALA ”COLONEL CONSTANTIN LANGA”-MIROSLAVA",533,MIROSLAVA,97919,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:41:14",1864,1856,0,8,0,630,622,0,8,0,611,19,2000,1370,16,295,8,75,21,14,0,5,37,3,3,134
24,IAŞI,"ŞCOALA GIMNAZIALĂ ” COMANDOR ALEXANDRU CĂTUNEANU” LUNCA CETĂŢUII",373,CIUREA,96254,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:41:33",1965,1957,6,1,1,837,835,0,1,1,803,23,2199,1373,42,217,16,211,31,11,0,6,25,7,2,235
24,IAŞI,"ŞCOALA GIMNAZIALĂ ” COMANDOR ALEXANDRU CĂTUNEANU” LUNCA CETĂŢUII",370,CIUREA,96254,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:04:45",1946,1944,1,1,0,662,661,0,1,0,628,34,2101,1439,41,181,8,168,24,11,1,2,18,1,7,166
24,IAŞI,"ŞCOALA GIMNAZIALĂ ” COMANDOR ALEXANDRU CĂTUNEANU” LUNCA CETĂŢUII",371,CIUREA,96254,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:51:33",1891,1882,2,4,3,743,736,0,4,3,718,25,2100,1357,22,162,14,172,28,14,2,8,19,2,8,267
24,IAŞI,"ŞCOALA GIMNAZIALĂ ” COMANDOR ALEXANDRU CĂTUNEANU” LUNCA CETĂŢUII",372,CIUREA,96254,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:19:20",1942,1926,9,1,6,811,804,0,1,6,765,46,2100,1289,28,180,14,262,29,12,1,5,29,1,4,200
24,IAŞI,"SCOALA GIMNAZIALĂ ”CONSTANTIN TEODORESCU” RAZBOIENI",500,"ION NECULCE",95499,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:15:40",1717,1713,0,4,0,942,938,0,4,0,862,80,1800,858,36,201,7,446,64,21,0,3,11,12,3,58
24,IAŞI,"SCOALA GIMNAZIALA CONTESTI",732,"VALEA SEACĂ",99968,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:08:12",1466,1458,0,5,3,722,714,0,5,3,611,111,1600,878,33,416,8,73,38,11,0,0,5,7,3,17
24,IAŞI,"ŞCOALA GIMNAZIALĂ COROPCENI",361,CIORTEŞTI,96192,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:29:00",879,866,0,5,8,487,474,0,5,8,400,87,900,413,2,284,11,52,29,5,1,2,0,4,1,9
24,IAŞI,"SCOALA GIMNAZIALA- CORP GRĂDINIȚĂ",670,ŞIPOTE,99370,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:24:28",1240,1235,1,4,0,624,619,1,4,0,571,53,1300,676,9,145,2,332,11,12,0,0,12,28,1,19
24,IAŞI,"SCOALA GIMNAZIALA ”COSTACHE ANTONIU”TIGANASI",717,ŢIGĂNAŞI,99879,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:31:17",1173,1166,1,4,2,645,639,0,4,2,563,82,1300,655,24,103,7,309,51,22,4,1,1,15,2,24
24,IAŞI,"SCOALA GIMNAZIALĂ COSTULENI",389,COSTULENI,96423,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:58:56",1309,1303,0,6,0,611,605,0,6,0,541,70,1406,795,10,312,12,130,54,4,0,2,1,5,4,7
24,IAŞI,"ȘCOALA GIMNAZIALĂ COVASNA",390,COSTULENI,96423,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:35:33",854,846,0,8,0,456,448,0,8,0,392,64,900,444,7,221,11,103,34,3,0,0,1,9,2,1
24,IAŞI,"SCOALA GIMNAZIALA COZMESTI",654,STOLNICENI-PRĂJESCU,99165,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:01:01",944,934,0,10,0,457,447,0,10,0,413,44,1000,543,19,245,3,107,10,6,0,0,3,10,1,9
24,IAŞI,"SCOALA GIMNAZIALA COZMESTI",655,STOLNICENI-PRĂJESCU,99165,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:00:39",795,787,0,8,0,354,346,0,8,0,320,34,900,546,13,185,3,87,17,3,0,0,3,3,0,6
24,IAŞI,"SCOALA GIMNAZIALA CRUCEA",521,LUNGANI,97722,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:38:06",1254,1250,0,3,1,757,753,0,3,1,544,213,1400,643,5,291,1,230,2,7,0,0,0,8,0,0
24,IAŞI,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII BIVOLARI",344,BIVOLARI,95943,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:17:56",931,926,0,2,3,363,358,0,2,3,317,41,1000,642,12,127,15,121,17,3,0,2,9,3,0,8
24,IAŞI,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII BIVOLARI",345,BIVOLARI,95943,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:59:57",930,926,1,1,2,317,314,0,1,2,275,42,1000,683,7,98,6,120,22,2,0,1,8,3,0,8
24,IAŞI,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII TABĂRA",346,BIVOLARI,95943,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:07:42",880,874,0,5,1,290,284,0,5,1,253,37,1000,710,7,104,7,117,5,4,1,0,3,4,0,1
24,IAŞI,"SCOALA GIMNAZIALA DELENI",419,DELENI,96815,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:04:49",1620,1613,0,7,0,575,568,0,7,0,507,68,1700,1125,18,371,5,54,26,10,4,2,1,4,0,12
24,IAŞI,"SCOALA GIMNAZIALĂ ”DIMITRIE ANGHEL”- CORNESTI",537,MIROSLAVA,97919,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:34:11",1086,1081,1,4,0,379,375,0,4,0,343,36,1200,821,13,256,5,27,9,12,0,0,8,2,2,9
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A. STURDZA”",200,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:39:54",741,732,0,9,0,129,120,0,9,0,127,2,800,671,2,67,2,12,5,6,0,1,8,1,3,20
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A. STURDZA”",201,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:56:07",1359,1349,0,10,0,238,228,0,10,0,232,6,1500,1262,8,64,5,24,14,5,1,6,16,5,2,82
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A. STURDZA”",198,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:33:37",975,964,3,8,0,266,258,0,8,0,255,11,1100,834,6,79,7,44,6,7,0,7,13,2,2,82
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A. STURDZA”",199,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:49:36",906,898,0,8,0,268,260,0,8,0,259,9,1000,732,16,96,2,38,10,3,1,2,15,3,2,71
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A. STURDZA”",202,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:46:51",1105,1096,1,8,0,240,232,0,8,0,224,16,1200,960,9,72,6,38,13,8,0,4,13,4,3,54
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A.STURDZA”",205,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:02:14",1265,1259,1,5,0,403,398,0,5,0,385,15,1400,1000,10,148,5,46,18,2,1,5,19,6,4,121
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A.STURDZA”",206,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:09:28",1473,1459,5,9,0,481,471,1,9,0,464,17,1600,1119,20,164,3,65,31,10,1,12,26,4,8,120
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A.STURDZA”",203,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:37:59",878,871,0,7,0,299,292,0,7,0,286,13,1000,701,13,101,8,40,6,7,1,7,13,2,3,85
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A.STURDZA”",204,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:47:34",1159,1148,2,9,0,327,318,0,9,0,309,18,1300,973,15,116,2,41,13,16,1,8,12,3,4,78
24,IAŞI,"ŞCOALA GIMNAZIALĂ DOMNIŢA",699,ŢIBANA,99673,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:15:30",396,393,0,3,0,396,393,0,3,0,325,71,1100,704,26,118,5,105,46,7,0,0,3,8,2,5
24,IAŞI,"ȘCOALA GIMNAZIALĂ ”DR. PETRU BRÂNZEI” JIGORENI",709,ŢIBĂNEŞTI,99780,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:34:30",573,565,0,7,1,282,274,0,7,1,253,29,600,318,6,146,1,38,41,1,0,0,0,12,2,6
24,IAŞI,"ŞCOALA GIMNAZIALĂ DUMBRĂVIŢA",616,RUGINOASA,98774,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:36",904,891,0,2,11,458,448,0,2,8,395,63,1000,542,12,107,12,212,18,1,0,0,19,1,5,8
24,IAŞI,"ŞCOALA GIMNAZIALĂ DUMBRĂVIŢA",615,RUGINOASA,98774,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:02:11",1199,1181,2,5,11,664,648,0,5,11,586,78,1300,636,20,200,18,257,19,9,0,1,33,6,9,14
24,IAŞI,"SCOALA GIMNAZIALA DUMITRESTII GALATII",631,"SCHITU DUCA",98827,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:44:32",552,547,1,4,0,317,313,0,4,0,260,57,600,283,6,157,2,38,2,7,1,0,2,4,0,41
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ELENA CUZA”",4,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:25:12",1136,1129,1,6,0,342,336,0,6,0,332,10,1300,958,11,104,2,59,18,8,1,8,11,6,4,100
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ELENA CUZA”",6,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:50:02",1473,1464,4,5,0,453,448,0,5,0,443,10,1600,1001,15,129,6,90,25,7,1,12,14,1,4,139
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ELENA CUZA”",3,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:25:39",1382,1376,1,5,0,459,454,0,5,0,441,18,1500,1041,23,125,6,77,21,15,1,7,28,4,7,127
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ELENA CUZA”",5,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:04:05",1533,1522,0,10,1,450,439,0,10,1,435,15,1700,1250,14,141,11,87,20,17,0,10,13,6,9,107
24,IAŞI,"SCOALA GIMNAZIALA FARCASENI",662,STRUNGA,99209,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:11:23",841,835,0,5,1,332,326,0,5,1,269,63,900,568,6,69,3,161,10,5,0,1,2,4,1,7
24,IAŞI,"SCOALA GIMNAZIALA FARCASENI",661,STRUNGA,99209,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:25:23",830,816,0,4,10,329,315,0,4,10,251,78,900,571,5,77,2,138,6,3,1,0,3,11,1,4
24,IAŞI,"SCOALA GIMNAZIALA FEREDENI",424,DELENI,96815,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:08:15",647,642,0,5,0,247,242,0,5,0,216,31,700,453,2,177,1,15,10,3,0,0,0,4,0,4
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",110,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:36:11",1299,1289,1,9,0,395,386,0,9,0,386,9,1400,1005,12,121,5,70,29,4,3,6,15,2,10,109
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",107,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:08:39",1329,1317,1,11,0,352,341,0,11,0,342,10,1500,1148,23,117,3,60,20,5,1,3,18,6,4,82
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",109,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:14",1414,1410,0,4,0,431,427,0,4,0,418,13,1600,1169,13,125,9,85,17,11,1,5,37,3,7,105
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",108,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:30:36",1327,1321,1,5,0,429,424,0,5,0,422,7,1500,1071,21,126,5,87,24,8,1,5,17,0,2,126
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",115,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:52:19",1343,1338,0,5,0,443,438,0,5,0,428,15,1500,1057,19,138,11,77,27,8,2,4,23,3,7,109
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",113,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:57:54",1577,1570,0,7,0,377,370,0,7,0,364,13,1700,1323,18,102,9,79,20,5,0,3,9,3,4,112
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",114,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:12:38",1334,1321,1,12,0,416,404,0,12,0,405,11,1500,1084,15,120,7,60,11,12,0,13,28,4,9,126
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",112,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:13",1430,1423,0,7,0,452,445,0,7,0,435,17,1600,1148,14,147,2,68,28,4,3,10,24,2,5,128
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",111,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:13:58",1351,1345,2,4,0,454,450,0,4,0,438,16,1500,1046,21,119,9,84,20,6,4,9,27,4,2,133
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",98,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:06:05",1079,1071,0,8,0,340,332,0,8,0,327,13,1200,860,14,118,5,60,17,7,3,6,23,3,1,70
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",106,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:32:28",1010,1001,0,9,0,296,287,0,9,0,292,4,1100,804,15,101,4,46,10,8,0,1,20,4,3,80
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",102,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:43:53",1113,1104,0,9,0,317,308,0,9,0,301,16,1200,883,16,108,5,51,4,7,0,4,13,5,4,84
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",100,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:05:44",1060,1056,0,4,0,253,249,0,4,0,251,2,1200,947,6,81,7,54,16,3,3,6,7,0,2,66
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",99,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:05:28",1121,1114,0,7,0,395,388,0,7,0,382,13,1200,805,19,116,3,49,21,7,2,3,35,6,5,116
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",103,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:02:02",1209,1203,0,6,0,331,325,0,6,0,320,11,1300,969,6,118,8,71,15,8,2,3,22,0,0,67
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",104,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:53:22",1137,1133,0,4,0,352,348,0,4,0,349,3,1300,948,9,129,8,72,8,6,2,6,27,1,3,78
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",105,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:56:38",1002,994,0,8,0,347,339,0,8,0,344,3,1100,753,10,106,7,75,14,10,2,4,20,7,5,84
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",101,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:35:34",1117,1107,1,9,0,361,352,0,9,0,345,16,1200,834,21,94,5,72,25,9,0,9,18,5,2,85
24,IAŞI,"SCOALA GIMNAZIALA GH. CIOBANU ANDRIESENI",314,ANDRIEŞENI,95667,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:05:51",1356,1333,0,13,10,765,742,0,13,10,671,94,1400,635,31,254,78,125,139,3,2,0,5,6,1,27
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GHEORGHE I. BRĂTIANU”",156,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:09:31",1807,1799,0,8,0,384,376,0,8,0,374,10,2000,1616,15,111,8,59,17,3,2,3,26,3,14,113
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GHEORGHE I. BRĂTIANU”",155,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:33",1748,1735,0,13,0,472,459,0,13,0,459,13,1900,1428,20,132,8,79,14,12,6,13,24,5,8,138
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GHEORGHE I. BRĂTIANU”",158,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:57:44",1745,1727,8,10,0,268,258,0,10,0,257,11,1900,1632,7,60,9,33,13,4,1,9,7,4,5,105
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GHEORGHE I. BRĂTIANU”",159,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:56:45",1789,1763,16,9,1,225,215,0,9,1,217,8,2000,1775,0,62,5,21,8,1,1,5,9,3,2,100
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GHEORGHE I. BRĂTIANU”",160,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:16:17",1765,1748,5,12,0,417,405,0,12,0,397,20,2000,1583,12,121,7,52,19,6,0,11,30,1,4,134
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GHEORGHE I. BRĂTIANU”",161,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:40:28",1854,1842,5,7,0,345,338,0,7,0,332,13,2100,1755,23,92,6,42,9,2,0,10,16,3,7,122
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GHEORGHE I. BRĂTIANU”",157,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:06:58",1800,1790,4,6,0,16,10,0,6,0,16,0,2000,1984,1,4,1,1,2,2,0,0,1,0,1,3
24,IAŞI,"ŞCOALA GIMNAZIALĂ GÎRBEŞTI",701,ŢIBANA,99673,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:50:06",864,860,2,2,0,374,372,0,2,0,334,40,900,526,35,174,2,87,20,0,0,0,2,7,0,7
24,IAŞI,"SCOALA GIMNAZIALA GLAVANESTI",317,ANDRIEŞENI,95667,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:06:03",572,563,0,8,1,283,274,0,8,1,248,35,600,317,10,85,10,71,53,4,0,0,1,7,0,7
