precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","ALIANȚA PNL USR PLUS-voturi","PARTIDUL PRAHOVA IN ACȚIUNE-voturi","ALIANȚA PENTRU PRAHOVA-voturi"
31,PRAHOVA,"SCOALA CU CLASELE I - VIII ROTARI",366,CEPTURA,132510,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:57:48",619,615,0,4,0,297,293,0,4,0,255,42,700,403,32,12,60,6,145
31,PRAHOVA,"SCOALA CU CLASELE I-VIII-SALA DE SPORT PARTER,COM.BERCENI,SAT CORLATESTI,STR.SCOLII,NR.139 A",327,BERCENI,130614,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:25:01",1200,1193,1,0,6,641,635,0,0,6,585,56,1300,659,34,40,403,18,90
31,PRAHOVA,"SCOALA CU CLS. I-IV ALUNIS VALE",292,ALUNIŞ,131988,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:43:22",729,712,0,12,5,472,455,0,12,5,406,66,800,328,22,25,85,17,257
31,PRAHOVA,"SCOALA CU CLS. I-IV NISIPOASA",499,PLOPU,134390,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:17:26",696,678,1,14,3,477,459,1,14,3,435,42,701,224,14,17,296,3,105
31,PRAHOVA,"SCOALA CU CLS. I-IV SATU NOU",307,"BABA ANA",132164,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:35:21",97,89,0,8,0,56,48,0,8,0,54,2,200,144,9,2,17,0,26
31,PRAHOVA,"SCOALA DEZAFECTATA BUCHILASI",540,RÂFOV,135020,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:14:20",142,125,0,17,0,98,81,0,17,0,87,11,200,102,4,6,45,0,32
31,PRAHOVA,"ŞCOALA DIN SATUL VALEA ANEI",556,STARCHIOJD,135315,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:22:20",427,417,0,10,0,230,220,0,10,0,198,32,500,270,12,11,47,6,122
31,PRAHOVA,"ȘCOALA ELEMENTARĂ ZÎMBROAIA",521,PREDEAL-SĂRARI,134755,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:51:59",143,135,0,5,3,95,87,0,5,3,79,16,200,105,13,2,34,0,30
31,PRAHOVA,"ṢCOALA FILIPEṢTII DE TȊRG",417,"FILIPEŞTII DE TÂRG",133214,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:05:34",1168,1161,0,4,3,606,599,0,4,3,545,61,1300,694,37,24,350,52,82
31,PRAHOVA,"ṢCOALA GENERALǍ BRǍTǍṢANCA",418,"FILIPEŞTII DE TÂRG",133214,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:26:33",1712,1663,2,13,34,1170,1123,0,13,34,1002,121,1800,677,60,42,746,13,141
31,PRAHOVA,"ȘCOALA GENERALĂ CIORANII DE SUS",377,CIORANI,132681,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:57",899,876,1,8,14,451,428,1,8,14,421,30,1000,549,14,5,309,3,90
31,PRAHOVA,"ŞCOALA GENERALĂ CU CLASELE I-IV STĂNCEŞTI",583,"TÂRGŞORU VECHI",130892,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:54:03",838,821,0,17,0,365,348,0,17,0,323,42,900,535,17,15,202,17,72
31,PRAHOVA,"SCOALA GENERALA CU CL.I-VIII ARH.TOMA T.SOCOLESCU PAULESTI",493,PĂULEŞTI,130847,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:12:34",1510,1479,12,14,5,773,754,0,14,5,709,64,1600,827,67,47,408,33,154
31,PRAHOVA,"SCOALA GENERALA CU CLS.I-VIII VLAD MUSATESCU GAGENI",496,PĂULEŞTI,130847,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:59:08",829,822,1,6,0,419,413,0,6,0,388,31,900,481,33,29,188,21,117
31,PRAHOVA,"SCOALA GENERALA DAMBU",194,"ORAŞ BĂICOI",130981,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:47:55",1114,1107,0,3,4,601,594,0,3,4,540,61,1200,599,44,63,87,41,305
31,PRAHOVA,"ṢCOALA GENERALǍ MǍRGINENII DE JOS (ṢCOALA NOUǍ)",419,"FILIPEŞTII DE TÂRG",133214,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:55:15",1587,1561,0,8,18,805,779,0,8,18,703,102,1700,895,38,35,456,11,163
31,PRAHOVA,"ṢCOALA GENERALǍ MǍRGINENII DE JOS (ṢCOALA VECHE)",420,"FILIPEŞTII DE TÂRG",133214,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:42:27",1161,1148,0,7,6,579,566,0,7,6,481,98,1300,721,42,33,112,17,277
31,PRAHOVA,"SCOALA GENERALA NR.2 TELEGA-VALE",588,TELEGA,135789,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:12:31",1448,1433,0,11,4,835,820,0,11,4,759,76,1600,765,129,102,204,73,251
31,PRAHOVA,"ȘCOALA GENERALĂ NR.3 - (SALA DE SPORT)",180,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:34:51",1710,1684,1,13,12,839,814,0,13,12,785,54,1900,1061,163,47,274,69,232
31,PRAHOVA,"ȘCOALA GENERALĂ NR.5 - (SALA DE CLASA)",172,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:10:51",1212,1205,0,7,0,591,584,0,7,0,545,46,1300,709,104,46,210,54,131
31,PRAHOVA,"ȘCOALA GENERALĂ NR.6 - (SALA DE CLASA)",176,"MUNICIPIUL CÂMPINA",131256,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:25:38",1563,1549,3,10,1,691,680,0,10,1,641,50,1700,1009,86,37,195,75,248
31,PRAHOVA,"ŞCOALA GENERALĂ PIETRIŞU",509,"POIANA CÂMPINA",131274,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 16:03:53",487,480,0,7,0,238,231,0,7,0,214,24,500,262,30,27,113,9,35
31,PRAHOVA,"SCOALA GENERALA TINTEA",195,"ORAŞ BĂICOI",130981,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:49:29",1286,1276,1,6,3,644,635,0,6,3,610,34,1400,756,50,66,97,60,337
31,PRAHOVA,"SCOALA GIMANZIALA POIENARII BURCHII",511,"POIENARII BURCHII",134559,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:58:08",551,536,0,9,6,551,536,0,9,6,483,67,1000,440,75,28,240,20,120
31,PRAHOVA,"ŞCOALA GIMAZIALĂ GHERGHIŢA, NUMĂRUL 125",429,GHERGHIŢA,133429,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:03:01",1040,998,0,2,40,713,671,0,2,40,628,85,1100,387,19,17,62,6,524
31,PRAHOVA,"SCOALA GIMNAZIALA",541,SALCIA,135128,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:59:02",876,783,0,76,17,607,514,0,76,17,514,93,900,293,31,31,297,3,152
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ",546,SÂNGERU,135244,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:58:37",1162,1152,1,9,0,698,689,0,9,0,571,127,1300,602,28,30,157,8,348
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ",492,PĂCUREŢI,134336,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:09:43",638,631,0,5,2,348,341,0,5,2,272,76,700,352,43,20,49,14,146
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”ALEXANDRU IOAN CUZA” - (SALA DE CLASA-ETAJ 1)",177,"MUNICIPIUL CÂMPINA",131256,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:52:41",1577,1561,1,13,2,683,668,0,13,2,655,28,1700,1017,128,24,281,51,171
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”ALEXANDRU IOAN CUZA” - (SALA DE SPORT)",178,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:40:45",1605,1605,0,0,0,727,727,0,0,0,699,28,1800,1073,114,42,303,51,189
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”ANDREI MUREȘANU”",149,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:15:52",1373,1361,5,6,1,465,458,0,6,1,442,23,1500,1035,37,17,260,32,96
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”ANDREI MUREȘANU”",150,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:52:59",1352,1343,3,6,0,449,443,0,6,0,437,12,1500,1051,33,22,254,20,108
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ANDREI MUREŞANU” (ŞCOALA GIMNAZIALĂ ”ANDREI MUREŞEANU”)",137,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:44:31",1519,1510,3,6,0,503,497,0,6,0,492,11,1700,1197,26,25,280,57,104
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ANDREI MUREŞANU” (ŞCOALA GIMNAZIALĂ ”ANDREI MUREŞEANU)",138,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:52:54",1277,1252,12,12,1,402,389,0,12,1,383,19,1400,998,22,15,224,34,88
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ANDREI MUREŞANU” (ŞCOALA GIMNAZIALĂ ”ANDREI MUREŞEANU)",139,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:05:40",970,965,0,4,1,310,305,0,4,1,291,19,1100,790,24,14,164,23,66
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ANTON PANN”",38,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:18:54",792,784,0,8,0,223,215,0,8,0,204,19,900,677,14,11,107,17,55
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ANTON PANN”",37,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:21:28",1429,1420,4,5,0,411,406,0,5,0,357,54,1600,1189,20,21,218,21,77
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ANTON PANN”",36,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:16:14",1260,1253,0,7,0,362,355,0,7,0,335,27,1400,1038,27,11,186,32,79
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”ANTON PANN”",39,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:36:30",1513,1505,1,7,0,412,405,0,7,0,381,31,1700,1288,45,28,207,24,77
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ATHANASIE JAN STOICESCU",303,"ARICEŞTII ZELETIN",132137,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:10:39",1035,925,0,51,59,765,655,0,51,59,667,98,1000,235,61,44,309,9,244
31,PRAHOVA,"SCOALA GIMNAZIALĂ BABA ANA",304,"BABA ANA",132164,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 16:53:33",1535,1534,0,1,0,737,736,0,1,0,631,106,1600,863,40,62,261,18,250
31,PRAHOVA,"SCOALA GIMNAZIALA BERCENI,SALA DE SPORT PARTER",325,BERCENI,130614,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:19:58",1330,1321,0,6,3,703,694,0,6,3,637,66,1500,797,30,32,457,15,103
31,PRAHOVA,"SCOALA GIMNAZIALA BORDENI",552,SCORŢENI,135164,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:27:39",830,813,0,6,11,505,488,0,6,11,446,59,900,395,50,27,175,23,171
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”B.P.HASDEU” - (SALA DE SPORT)",166,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:54",1298,1292,1,5,0,484,479,0,5,0,454,30,1600,1116,101,26,167,38,122
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ BRAZI",342,BRAZI,130712,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:23:05",1064,1033,0,11,20,661,630,0,11,20,588,73,1100,439,53,13,386,43,93
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ BREAZA DE JOS",208,"ORAŞ BREAZA",131103,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:18:12",1009,1002,2,5,0,469,464,0,5,0,437,32,1100,631,35,41,241,13,107
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ BREAZA DE JOS",207,"ORAŞ BREAZA",131103,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:41:05",981,963,0,17,1,483,465,0,17,1,456,27,1100,617,63,41,254,18,80
31,PRAHOVA,"SCOALA GIMNAZIALA BUGHEA DE JOS",448,"GURA VITIOAREI",131835,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:44:59",864,855,0,9,0,527,518,0,9,0,462,65,900,373,38,37,246,11,130
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”CANDIANO POPESCU”",7,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:18:29",1299,1283,7,9,0,465,456,0,9,0,445,20,1400,935,18,30,283,45,69
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”CANDIANO POPESCU”",8,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:43:18",1230,1210,1,9,10,308,289,0,9,10,285,23,1300,992,14,19,163,24,65
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”CANDIANO POPESCU” PLOIEȘTI",35,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:45:20",1581,1566,6,9,0,475,466,0,9,0,451,23,1700,1225,33,37,238,38,105
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”CĂNUŢĂ IONESCU” ORAȘUL URLATI",271,"ORAŞ URLAŢI",131620,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:22:05",1630,1614,2,13,1,709,694,1,13,1,649,60,1800,1091,31,84,328,14,192
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ CĂRBUNEŞTI",361,CĂRBUNEŞTI,132486,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:17:22",1383,1378,0,5,0,662,657,0,5,0,603,59,1500,838,40,27,411,9,116
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ CENTRALĂ",163,"MUNICIPIUL CÂMPINA",131256,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:34:16",1242,1226,5,9,2,519,508,0,9,2,499,5,1200,696,91,24,188,57,139
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ CENTRALĂ",162,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:49:14",1083,1066,1,14,2,452,436,0,14,2,426,26,1200,748,82,40,136,40,128
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”CEZAR PETRESCU”",225,"ORAŞ BUŞTENI",131210,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:14:14",896,884,1,11,0,482,471,0,11,0,425,57,1000,518,57,38,164,27,139
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”CEZAR PETRESCU”",224,"ORAŞ BUŞTENI",131210,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:59:39",1294,1274,2,14,4,631,613,0,14,4,570,61,1400,769,92,43,245,150,40
31,PRAHOVA,"SCOALA GIMNAZIALĂ CIREŞANU",306,"BABA ANA",132164,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:14:56",680,675,0,5,0,336,331,0,5,0,298,38,800,464,84,10,112,3,89
31,PRAHOVA,"SCOALA GIMNAZIALA CLASELE I-VIII ALBESTI PALEOLOGU",287,ALBEŞTI-PALEOLOGU,131933,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:30",1462,1439,1,9,13,765,743,0,9,13,690,75,1600,835,83,52,406,31,118
31,PRAHOVA,"SCOALA GIMNAZIALA CLASELE I-VIII SAT VADU PĂRULUI",288,ALBEŞTI-PALEOLOGU,131933,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:58:01",1561,1552,0,1,8,783,774,0,1,8,691,92,1700,917,63,63,392,15,158
31,PRAHOVA,"SCOALA GIMNAZIALA COMARNIC",229,"ORAŞ COMARNIC",131336,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:01:06",1465,1450,0,8,7,818,803,0,8,7,730,88,1598,780,54,47,267,17,345
31,PRAHOVA,"SCOALA GIMNAZIALA COMARNIC NR.2",228,"ORAŞ COMARNIC",131336,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:51:50",1301,1292,0,9,0,759,750,0,9,0,695,64,1400,641,53,39,213,380,10
31,PRAHOVA,"SCOALA GIMNAZIALA COMARNIC NR.2",227,"ORAŞ COMARNIC",131336,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:25:51",844,833,0,9,2,494,483,0,9,2,450,44,1000,506,29,58,159,15,189
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ COMUNA ARICEȘTII RAHTIVANI NR. 96A",296,"ARICEŞTII RAHTIVANI",132075,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:34:56",1224,1197,2,11,14,760,735,0,11,14,683,77,1300,540,76,56,383,38,130
31,PRAHOVA,"SCOALA GIMNAZIALA, COMUNA BATRANI",323,BĂTRÂNI,136278,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:58:23",902,880,1,8,13,540,518,1,8,13,455,85,1000,460,47,22,140,17,229
31,PRAHOVA,"ŞCOALA GİMNAZİALĂ COMUNA BOLDEŞTİ-GRADİŞTEA,CORP B",339,BOLDEŞTI-GRADIŞTEA,132379,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:53:44",705,685,0,9,11,438,418,0,9,11,379,59,800,362,33,18,233,9,86
31,PRAHOVA,"SCOALA GIMNAZIALA, COMUNA COLCEAG PJ",383,COLCEAG,132752,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:01:46",1059,1050,0,5,4,533,524,0,5,4,421,112,1200,667,40,27,204,14,136
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ COMUNA MAGURELE-INVĂŢĂMÂNT PRIMAR",468,MĂGURELE,134014,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:27:42",1381,1376,0,2,3,712,707,0,2,3,637,75,1500,788,74,49,363,23,128
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ COMUNA MĂGURELE-INVĂŢĂMÂNT PRIMAR",467,MĂGURELE,134014,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:57:23",1291,1287,1,1,2,640,637,0,1,2,585,55,1400,760,50,44,319,27,145
31,PRAHOVA,"SCOALA GIMNAZIALA,COMUNA PUCHENII MARI",527,"PUCHENII MARI",134942,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:06:59",1040,1012,1,14,13,571,544,0,14,13,520,51,1100,529,39,27,311,18,125
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ COMUNA SECĂRIA",553,SECĂRIA,135226,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:29:42",1026,990,0,4,32,721,685,0,4,32,629,92,1100,379,59,26,86,112,346
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ,COMUNA VÎLCĂNEŞTI, SAT CÎRJARI",623,VÂLCĂNEŞTI,136198,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:41:20",615,592,2,2,19,256,233,2,2,19,241,15,700,444,19,43,109,10,60
31,PRAHOVA,"SCOALA GIMNAZIALĂ CONDURATU",305,"BABA ANA",132164,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:56:55",995,991,1,3,0,482,479,0,3,0,415,67,1000,518,33,21,225,11,125
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”CONSTANTIN BRÂNCOVEANU” BREAZA",214,"ORAŞ BREAZA",131103,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:00:14",1296,1278,0,18,0,701,683,0,18,0,663,38,1400,699,57,58,357,24,167
31,PRAHOVA,"SCOALA GIMNAZIALA CU CLASELE I-IV SAT ALBESTI MURU",289,ALBEŞTI-PALEOLOGU,131933,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:51:08",903,888,1,9,5,487,473,0,9,5,442,45,1000,513,56,40,232,23,91
31,PRAHOVA,"SCOALA GIMNAZIALA CU CLASELE I-VIII CIOCENI",290,ALBEŞTI-PALEOLOGU,131933,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:23:10",734,723,0,6,5,385,374,0,6,5,331,54,800,415,39,33,110,8,141
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII”MITROPOLIT PIMEN GEORGESCU” PROVIŢA DE SUS",525,"PROVIŢA DE SUS",134899,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:48:04",1420,1339,1,21,59,935,858,0,21,56,839,96,1500,565,65,51,532,28,163
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ DRAJNA DE SUS",393,DRAJNA,132896,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:09:54",1253,1242,2,9,0,653,644,0,9,0,579,74,1400,747,46,31,329,27,146
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”DUMITRU BREZEANU”,SAT TEIȘANI,NR.160",584,TEIŞANI,135725,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:04:50",1453,1433,2,9,9,818,800,0,9,9,746,72,1600,782,282,39,217,63,145
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ELENA DOAMNA”",5,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:50:06",1347,1337,1,9,0,494,485,0,9,0,473,21,1500,1006,31,26,285,91,40
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ELENA DOAMNA”",6,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:44:33",1265,1236,22,7,0,482,475,0,7,0,469,13,1400,918,22,49,250,44,104
31,PRAHOVA,"SCOALA GIMNAZIALA ”EROILOR” LIPANESTI",463,LIPĂNEŞTI,133964,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:44:48",871,856,1,6,8,515,500,1,6,8,474,41,1000,485,36,34,202,21,181
31,PRAHOVA,"SCOALA GIMNAZIALA ”EROILOR” LIPANESTI",464,LIPĂNEŞTI,133964,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:02:25",1047,1021,0,12,14,627,601,0,12,14,562,65,1100,473,32,23,254,28,225
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”FLORIN COMIŞEL”",22,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:22",1405,1386,3,15,1,479,463,0,15,1,463,16,1500,1021,31,27,255,35,115
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”FLORIN COMIȘEL”",21,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:47:46",1574,1562,3,9,0,424,415,0,9,0,408,16,1700,1276,35,18,215,38,102
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",56,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:23:06",1241,1234,0,7,0,427,420,0,7,0,409,18,1400,973,32,30,188,37,122
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",57,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:05:53",1302,1289,2,10,1,442,430,1,10,1,418,24,1400,958,28,13,274,31,72
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GEORGE EMIL PALADE”",84,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:51:00",1306,1298,0,8,0,416,408,0,8,0,397,19,1400,984,27,23,226,28,93
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GEORGE EMIL PALADE”",85,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:57",1302,1292,2,7,1,402,394,0,7,1,380,22,1400,998,23,23,219,36,79
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GEORGE EMIL PALADE”",87,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:21:24",1206,1196,0,10,0,392,382,0,10,0,374,18,1300,907,27,23,214,27,83
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GEORGE EMIL PALADE”",86,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:54:15",1349,1340,1,8,0,399,391,0,8,0,374,25,1500,1101,31,28,226,25,64
31,PRAHOVA,"ŞCOALA GIMNAZIALA ”GEORGE ENESCU” SALA 3 B",259,"ORAŞ SINAIA",131540,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:51:07",519,508,1,8,2,242,231,1,8,2,223,19,600,358,14,13,121,4,71
31,PRAHOVA,"ŞCOALA GIMNAZIALA ”GEORGE ENESCU” SALA I B",260,"ORAŞ SINAIA",131540,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:48:21",886,869,2,9,6,410,395,0,9,6,377,33,1000,590,37,36,228,14,62
31,PRAHOVA,"SCOALA GIMNAZIALA GHEORGHE COSTESCU ALUNIS",291,ALUNIŞ,131988,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:13:48",1226,1211,0,1,14,800,785,0,1,14,734,66,1300,500,43,50,200,40,401
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GHEORGHE LAZĂR” COMUNA BĂRCĂNEŞTI",316,BĂRCĂNEŞTI,130552,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:38:28",1309,1297,1,11,0,428,417,0,11,0,356,72,1400,972,54,28,159,17,98
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GHEORGHE LAZĂR” COMUNA BĂRCĂNEŞTI",317,BĂRCĂNEŞTI,130552,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:41:20",1382,1377,0,5,0,517,512,0,5,0,453,64,1500,983,87,23,225,17,101
