precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL ROMÂNIA MARE-voturi","""ALIANȚA ÎMPREUNĂ PENTRU BOTOȘANI PARTIDUL VERDE-P.N.Ț.C.D.""-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","BĂLĂUCĂ MARIA-CRISTINA-voturi"
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 11",49,"MUNICIPIUL BOTOŞANI",35731,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:45:02",1216,1207,0,9,0,448,439,0,9,0,433,15,1337,889,28,20,137,20,130,4,5,1,54,6,28
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 11",47,"MUNICIPIUL BOTOŞANI",35731,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:21:28",1099,1083,7,9,0,380,371,0,9,0,372,8,1200,820,19,11,152,8,90,13,3,2,44,6,24
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 12",22,"MUNICIPIUL BOTOŞANI",35731,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:27:20",859,849,1,9,0,260,251,0,9,0,243,17,940,680,15,3,113,7,46,7,5,2,26,7,12
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 12",21,"MUNICIPIUL BOTOŞANI",35731,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:48:24",998,986,0,12,0,253,241,0,12,0,236,17,1091,838,19,11,77,9,67,10,4,6,21,3,9
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 12",23,"MUNICIPIUL BOTOŞANI",35731,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:33",1310,1302,0,8,0,361,353,0,8,0,349,12,1458,1097,17,11,134,20,102,12,2,0,29,7,15
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 13",15,"MUNICIPIUL BOTOŞANI",35731,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:05:07",1365,1354,1,10,0,437,427,0,10,0,420,17,1497,1060,19,18,152,15,125,8,4,4,41,8,26
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 13",16,"MUNICIPIUL BOTOŞANI",35731,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:44:23",1499,1487,0,10,2,436,424,0,10,2,415,21,1640,1204,26,16,152,6,136,5,8,2,35,9,20
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 17",9,"MUNICIPIUL BOTOŞANI",35731,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:36:38",1487,1470,0,17,0,504,487,0,17,0,474,30,1625,1121,18,18,177,15,127,6,5,3,46,22,37
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ NR. 1 ADĂȘENI",143,ADĂŞENI,40035,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:40:07",889,793,0,38,58,557,461,0,38,58,482,75,870,313,13,14,316,3,116,6,6,1,2,1,4
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ NR.1 AVRĂMENI",153,AVRĂMENI,36202,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:11",1297,1260,0,19,18,724,687,0,19,18,678,46,1376,652,33,15,370,8,228,6,6,0,6,2,4
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 1 COPĂLĂU",181,COPĂLĂU,36569,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:11:04",1063,1043,0,5,15,585,565,0,5,15,510,75,1158,573,32,2,147,4,283,7,2,1,12,1,19
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR.1 COPĂLĂU",180,COPĂLĂU,36569,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:15:38",1196,1176,2,2,16,686,667,1,2,16,618,68,1308,622,40,12,194,3,299,8,3,1,3,4,51
7,BOTOŞANI,"SCOALA GIMNAZIALA NR. 1 CRISTESTI CORPUL II",207,CRISTEŞTI,36907,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:20:58",1456,1370,0,12,74,779,693,0,12,74,739,40,1581,802,50,33,178,10,448,5,5,1,4,3,2
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ NR.1 DOROHOI",91,"MUNICIPIUL DOROHOI",36006,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:47:43",1222,1215,0,6,1,462,455,0,6,1,428,34,1345,883,19,25,223,5,112,6,6,0,17,8,7
7,BOTOŞANI,"SCOALA GIMNAZIALA NR. 1 HILISEU HORIA",267,HILIŞEU-HORIA,37672,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:15:03",597,581,1,9,6,300,285,0,9,6,284,16,642,342,9,15,228,2,19,5,1,0,3,2,0
7,BOTOŞANI,"SCOALA GIMNAZIALA NR.1 MILEANCA, CORP B, PARTER",315,MILEANCA,38321,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:03:18",1277,1232,0,6,39,766,721,0,6,39,713,53,1396,630,58,43,357,38,198,4,4,0,6,2,3
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ NR. 1 ORĂȘENI- DEAL, CORP B",220,CURTEŞTI,35759,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:56:57",968,957,1,10,0,483,473,0,10,0,444,39,1049,566,15,35,239,15,92,15,2,1,10,13,7
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ NR. 1 RĂCHIȚI",339,RĂCHIŢI,35839,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:36:01",494,489,0,5,0,263,258,0,5,0,253,10,540,277,26,23,71,0,109,0,2,0,12,6,4
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 1 UNGURENI",390,UNGURENI,39417,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:18:25",1159,1155,0,4,0,454,450,0,4,0,429,25,1274,820,37,25,116,1,232,3,2,2,1,8,2
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR.1 UNŢENI",396,UNŢENI,39532,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:05:37",986,971,0,7,8,533,518,0,7,8,452,81,1076,543,14,15,269,28,97,8,6,1,5,5,4
7,BOTOŞANI,"SCOALA GIMNAZIALA NR.1 VLADENI DEAL",245,FRUMUŞICA,37324,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:43:07",1289,1287,0,2,0,574,572,0,2,0,491,83,1419,845,97,25,134,16,195,9,8,3,1,1,2
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ NR.1 VORNICENI",418,VORNICENI,39836,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 16:04:54",916,907,0,7,2,493,484,0,7,2,442,48,998,505,2,10,94,12,281,9,4,0,25,4,1
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 2",54,"MUNICIPIUL BOTOŞANI",35731,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:20:30",1276,1263,0,13,0,341,328,0,13,0,320,21,1397,1056,19,24,109,10,116,8,5,4,12,8,5
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 2",55,"MUNICIPIUL BOTOŞANI",35731,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:13:42",1293,1283,1,9,0,348,339,0,9,0,326,22,1418,1070,16,11,95,12,119,9,12,7,18,10,17
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 2",52,"MUNICIPIUL BOTOŞANI",35731,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:49:10",1142,1130,2,10,0,343,333,0,10,0,321,22,1242,899,23,11,133,7,97,10,4,0,17,7,12
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 2",53,"MUNICIPIUL BOTOŞANI",35731,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:43:58",617,607,0,10,0,197,187,0,10,0,188,9,676,479,7,7,69,9,57,10,1,2,15,5,6
7,BOTOŞANI,"SCOALA GIMNAZIALA NR.2 CODRENI",316,MILEANCA,38321,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:29:05",273,264,0,9,0,155,146,0,9,0,137,18,288,133,2,8,71,1,43,2,1,1,2,0,6
7,BOTOŞANI,"SCOALA GIMNAZIALA NR. 2 FRUMUSICA",242,FRUMUŞICA,37324,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:50:03",654,651,1,2,0,304,302,0,2,0,273,31,721,417,28,13,87,3,117,3,2,6,6,5,3
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ NR. 2 GURANDA",240,DURNEŞTI,37217,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:46:36",908,897,0,7,4,380,369,0,7,4,335,45,990,610,5,16,99,37,162,6,2,0,2,6,0
7,BOTOŞANI,"SCOALA GIMNAZIALA NR. 2 HILISEU CRISAN",268,HILIŞEU-HORIA,37672,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:54:57",1104,1097,0,4,3,547,540,0,4,3,475,72,1208,661,13,13,324,2,89,9,3,0,4,10,8
7,BOTOŞANI,"SCOALA GIMNAZIALA NR.2 IACOBENI",224,DÂNGENI,37057,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:39:50",932,905,0,7,20,537,510,0,7,20,474,63,1012,475,236,55,73,4,82,9,7,0,3,5,0
7,BOTOŞANI,"ŞCOALA GIMNAZIALA NR.2 MILETIN",335,PRĂJENI,38580,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:19:51",480,473,0,7,0,297,290,0,7,0,268,29,516,219,2,18,144,2,92,4,0,0,4,1,1
7,BOTOŞANI,"SCOALA GIMNAZIALA NR. 2 SAT ONEAGA",209,CRISTEŞTI,36907,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 19:57:41",1149,1102,1,5,41,579,533,0,5,41,534,45,1259,680,27,8,115,5,341,3,4,1,18,2,10
7,BOTOŞANI,"SCOALA GIMNAZIALA NR. 2 SUHARAU",366,SUHARĂU,38982,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:34:45",562,557,0,5,0,275,270,0,5,0,224,51,614,339,4,14,116,6,41,4,17,2,3,14,3
7,BOTOŞANI,"SCOALA GIMNAZIALA NR.2 TUDOR VLADIMIRESCU",151,ALBEŞTI,36131,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:39:16",697,692,0,4,1,329,324,0,4,1,294,35,761,432,15,25,28,5,128,9,2,2,79,0,1
7,BOTOŞANI,"SCOALA GIMNAZIALA NR.2 TUDOR VLADIMIRESCU",152,ALBEŞTI,36131,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:53:35",759,755,0,3,1,360,356,0,3,1,301,59,837,477,9,17,33,10,149,10,1,2,65,4,1
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ NR. 2 UNGURENI",391,UNGURENI,39417,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:12:24",1086,1081,0,5,0,471,466,0,5,0,436,35,1187,716,6,39,91,4,284,2,2,0,4,2,2
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 3 BORZEŞTI",393,UNGURENI,39417,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:48:52",1081,1067,0,7,7,556,542,0,7,7,498,57,1205,649,17,30,324,10,102,9,0,0,2,4,0
7,BOTOŞANI,"SCOALA GIMNAZIALA NR. 3 IEZER",270,HILIŞEU-HORIA,37672,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:33:52",471,467,0,4,0,251,247,0,4,0,235,16,514,263,6,13,181,2,18,9,1,0,1,1,3
7,BOTOŞANI,"SCOALA GIMNAZIALA NR.3 RADENI",247,FRUMUŞICA,37324,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:08:04",783,780,0,3,0,326,323,0,3,0,276,50,853,527,16,17,72,10,149,1,4,3,0,4,0
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ NR.3 TUDOR VLADIMIRESCU",155,AVRĂMENI,36202,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:42:36",595,586,0,5,4,363,354,0,5,4,324,39,651,288,10,8,225,3,67,3,2,1,1,1,3
7,BOTOŞANI,"SCOALA GIMNAZIALA NR.4 STORESTI",243,FRUMUŞICA,37324,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:21:33",866,863,0,3,0,359,356,0,3,0,318,41,955,596,56,11,91,3,140,6,5,0,2,1,3
7,BOTOŞANI,"SCOALA GIMNAZIALA NR.5 SENDRENI",244,FRUMUŞICA,37324,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:22:17",585,576,0,9,0,238,229,0,9,0,200,38,636,398,33,10,78,1,75,0,1,0,0,1,1
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 7",5,"MUNICIPIUL BOTOŞANI",35731,3,PROV,PRCNCT,CJ,CJ_SV,"2020-10-04 18:07:12",1128,1117,6,5,0,345,334,6,5,0,330,15,1237,892,19,8,144,8,76,7,4,6,27,10,21
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 7",6,"MUNICIPIUL BOTOŞANI",35731,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:58:36",1071,1063,1,7,0,325,318,0,7,0,308,17,1180,855,20,20,96,2,106,7,4,3,26,8,16
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ NR. 8 CĂLUGĂRENII VECHI",395,UNGURENI,39417,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:22:33",584,579,0,5,0,274,269,0,5,0,260,14,633,359,22,10,140,2,77,1,0,0,0,5,3
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ ”PETRE ŞUŞTER”",337,RĂCHIŢI,35839,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:19:35",1300,1287,1,8,4,768,756,0,8,4,713,55,1413,645,50,134,146,7,348,8,4,0,9,3,4
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ ”PETRU ZAMFIRESCU”",130,"ORAŞ FLĂMÂNZI",37280,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:04:48",519,509,0,7,3,246,236,0,7,3,231,15,566,320,5,12,23,1,173,3,0,0,12,0,2
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ PROF. OCTAVIAN IONESCU VORNICENI",416,VORNICENI,39836,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:01:15",1295,1287,0,3,5,692,684,0,3,5,631,61,1413,721,4,6,265,29,288,9,7,1,15,5,2
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ „SFÂNTA MARIA”",14,"MUNICIPIUL BOTOŞANI",35731,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:00:12",1252,1242,2,8,0,337,329,0,8,0,327,10,1395,1058,27,15,110,8,108,5,4,3,28,2,17
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ „SFÂNTA MARIA”",13,"MUNICIPIUL BOTOŞANI",35731,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:12:40",1369,1363,1,5,0,386,381,0,5,0,371,15,1521,1135,23,14,133,12,97,10,6,2,40,9,25
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ „SFÂNTA MARIA”",12,"MUNICIPIUL BOTOŞANI",35731,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:07:16",1422,1417,0,5,0,440,435,0,5,0,426,14,1571,1131,25,7,139,17,131,11,4,3,48,16,25
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ „SFÂNTUL NICOLAE”",68,"MUNICIPIUL BOTOŞANI",35731,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:56:28",1332,1321,1,9,1,457,447,0,9,1,428,29,1450,993,38,19,136,19,114,15,5,6,50,8,18
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ „SFÂNTUL NICOLAE”",67,"MUNICIPIUL BOTOŞANI",35731,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:52:58",989,982,1,6,0,296,291,0,5,0,282,14,1082,786,18,6,85,16,85,4,4,3,34,14,13
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ „SFÂNTUL NICOLAE”",66,"MUNICIPIUL BOTOŞANI",35731,3,PROV,PRCNCT,CJ,CJ_SV,"2020-10-04 14:53:38",1331,1320,1,10,0,425,415,0,10,0,407,18,1453,1028,28,20,143,15,123,7,7,3,30,9,22
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ ”SPIRU HARET” DOROHOI",89,"MUNICIPIUL DOROHOI",36006,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:42:42",1401,1387,3,10,1,512,501,0,10,1,475,37,1532,1020,19,28,254,8,112,6,7,1,22,9,9
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ”SPIRU HARET” DOROHOI",90,"MUNICIPIUL DOROHOI",36006,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:52:29",978,967,1,9,1,390,380,0,9,1,368,22,1067,677,14,55,169,6,85,8,3,2,17,7,2
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ „ȘTEFAN CEL MARE”",36,"MUNICIPIUL BOTOŞANI",35731,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:24:34",1086,1075,0,10,1,333,322,0,10,1,321,12,1193,860,11,4,120,7,105,4,6,10,22,9,23
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ „ȘTEFAN CEL MARE”",37,"MUNICIPIUL BOTOŞANI",35731,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:35:27",1071,1060,1,10,0,287,277,0,10,0,276,11,1174,887,17,16,98,5,79,4,2,4,22,5,24
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ „ȘTEFAN CEL MARE”",38,"MUNICIPIUL BOTOŞANI",35731,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:58:35",1179,1169,0,9,1,280,270,0,9,1,268,12,1396,1116,14,12,97,12,72,6,3,3,17,6,26
