precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL PRO ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","ALINȚA PARTIDUL NAȚIONAL LIBERAL-UNIUNEA SALVAȚI ROMÂNIA-PARTIDUL LIBERTATE UNITATE ȘI SOLIDARITATE (PNL-USR-PLUS)-voturi","PARTIDUL VERDE-voturi"
4,BACĂU,"ŞCOALA SATUL ŞERBEŞTI",568,SĂUCEŞTI,25228,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:56:51",484,476,0,6,2,247,239,0,6,2,232,15,553,306,173,8,3,1,3,5,12,25,2
4,BACĂU,"ŞCOALA SATUL SIRETU",567,SĂUCEŞTI,25228,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:58:04",654,637,1,9,7,317,301,0,9,7,298,19,700,383,206,14,6,5,4,2,10,50,1
4,BACĂU,"ŞCOALA SATUL SLOBOZIA NOUĂ",585,STĂNIŞEŞTI,25521,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:43:52",583,574,0,4,5,287,278,0,4,5,271,16,600,313,218,7,7,1,5,2,3,28,0
4,BACĂU,"ŞCOALA SATUL ŢEPOAIA",448,MOTOŞENI,23494,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:06:30",421,415,0,6,0,243,237,0,6,0,218,25,447,204,183,10,7,1,1,4,0,12,0
4,BACĂU,"ŞCOALA SATUL VALEA ŞOSII",525,PODURI,24631,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:10:57",979,966,0,10,3,455,442,0,10,3,403,52,1100,645,348,10,4,2,7,6,2,24,0
4,BACĂU,"SCOALA SCARLAT LONGHIN DOFTEANA",330,DOFTEANA,22380,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:20:11",1225,1198,1,6,20,536,510,0,6,20,502,34,1321,785,329,23,12,10,24,5,6,91,2
4,BACĂU,"SCOALA SCARLAT LONGHIN DOFTEANA",329,DOFTEANA,22380,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:34",1469,1449,0,3,17,677,658,0,3,16,638,39,1600,923,480,31,10,8,16,4,7,81,1
4,BACĂU,"ŞCOALA SIRETU",410,"LETEA VECHE",20359,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:19:04",488,474,0,12,2,286,272,0,12,2,274,12,500,214,178,7,6,26,5,5,7,35,5
4,BACĂU,"SCOALA SLOBOZIA NR. 2",583,STĂNIŞEŞTI,25521,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:51:22",475,459,0,8,8,231,215,0,8,8,198,33,575,344,159,5,1,3,6,1,0,23,0
4,BACĂU,"ŞCOALA SOHODOR",389,HORGEŞTI,22941,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:59:04",1059,1050,0,9,0,516,507,0,9,0,465,51,1119,603,365,4,3,17,6,7,2,61,0
4,BACĂU,"ŞCOALA SOMUŞCA",307,CLEJA,21855,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:57:56",1184,1181,0,3,0,478,475,0,3,0,379,99,1299,821,68,102,18,17,29,14,9,120,2
4,BACĂU,"ŞCOALA ŞTEFAN CEL MARE ZEMEŞ",635,ZEMEŞ,26289,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:49:37",708,706,0,2,0,374,372,0,2,0,345,29,800,426,138,34,7,14,11,9,5,122,5
4,BACĂU,"ŞCOALA ŞTEFAN CEL MARE ZEMEŞ",634,ZEMEŞ,26289,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:12:55",1186,1182,0,4,0,633,629,0,4,0,582,51,1374,741,216,45,15,23,24,11,4,237,7
4,BACĂU,"ŞCOALA ŞTEFAN LUCHIAN",129,"MUNICIPIUL MOINEŞTI",20876,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:23:45",1211,1200,0,11,0,453,442,0,11,0,421,32,1300,847,124,48,33,32,20,8,5,135,16
4,BACĂU,"ŞCOALA ŞTEFAN LUCHIAN",130,"MUNICIPIUL MOINEŞTI",20876,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:54:49",1123,1112,0,11,0,471,460,0,11,0,447,24,1205,734,138,57,31,20,17,5,15,153,11
4,BACĂU,"ŞCOALA ŞUPAN",200,"ORAŞ COMĂNEŞTI",20821,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:35:26",1471,1468,0,3,0,603,600,0,3,0,542,61,1600,997,231,37,9,23,29,12,16,183,2
4,BACĂU,"ŞCOALA TĂVĂDĂRĂŞTI",328,"DEALU MORII",22237,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:05:00",289,252,0,13,24,197,160,0,13,24,182,15,300,103,157,6,0,2,0,1,0,16,0
4,BACĂU,"ŞCOALA TEMELIA",374,"GURA VĂII",20607,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:04:28",768,763,1,4,0,296,292,0,4,0,241,55,800,504,128,10,10,48,4,2,5,32,2
4,BACĂU,"ŞCOALA TRISTAN TZARA",137,"MUNICIPIUL MOINEŞTI",20876,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:20",1317,1306,4,7,0,506,499,0,7,0,462,44,1500,994,162,55,30,25,23,9,13,138,7
4,BACĂU,"ŞCOALA TRISTAN TZARA",136,"MUNICIPIUL MOINEŞTI",20876,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:20:40",1275,1258,4,5,8,478,465,0,5,8,437,28,1400,935,172,48,34,23,7,8,7,127,11
4,BACĂU,"ŞCOALA VALEA MICĂ",308,CLEJA,21855,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:11:04",566,566,0,0,0,237,237,0,0,0,187,50,600,363,74,38,2,6,19,3,3,41,1
4,BACĂU,"ŞCOALA VĂLENI",489,PARINCEA,24089,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:16",443,439,1,3,0,168,165,0,3,0,143,25,500,332,89,9,6,2,3,0,7,26,1
4,BACĂU,"ŞCOALA VERMEŞTI",206,"ORAŞ COMĂNEŞTI",20821,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:44:55",1085,1078,0,7,0,383,376,0,7,0,353,30,1100,717,106,17,15,10,21,15,7,153,9
4,BACĂU,"SCOALA VIFORENI",615,UNGURENI,25932,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:59:24",372,369,0,3,0,181,178,0,3,0,166,15,400,219,149,4,1,1,1,2,0,7,1
4,BACĂU,"ŞCOALA VLADNIC",490,PARINCEA,24089,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:48:30",673,668,0,5,0,349,344,0,5,0,302,47,700,351,224,11,5,2,11,2,4,42,1
4,BACĂU,"ŞCOALA VRÂNCENI",302,CĂIUŢI,21757,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:57",314,305,0,9,0,137,128,0,9,0,120,17,399,262,53,11,8,14,4,3,2,20,5
4,BACĂU,"SCOALA VULTURENI",628,VULTURENI,26118,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 16:41:33",404,386,0,12,6,212,194,0,12,6,189,23,400,188,89,23,7,23,0,2,2,41,2
4,BACĂU,"SERA BORZEŞTI",175,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:44:03",801,790,1,10,0,255,245,0,10,0,243,12,899,644,71,15,66,8,8,0,7,66,2
4,BACĂU,"ŞOALA GENERALĂ CU CLASELE I-VIII SĂNDULENI",557,SĂNDULENI,25148,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:59:51",1608,1606,0,1,1,663,661,0,1,1,596,67,1800,1137,350,40,10,6,13,5,4,166,2
4,BACĂU,"UNIVERSITATEA ”GEORGE BACOVIA”",104,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:25:25",890,876,3,11,0,301,289,1,11,0,285,16,1006,705,88,15,20,49,7,4,24,76,2
4,BACĂU,"UNIVERSITATEA ”GEORGE BACOVIA”",105,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:05:50",1428,1412,5,11,0,286,275,0,11,0,277,9,1592,1306,88,12,17,34,10,9,28,71,8
4,BACĂU,"UNIVERSITATEA ”VASILE ALECSANDRI” - CANTINĂ STUDENȚEASCĂ",90,"MUNICIPIUL BACĂU",20297,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:41:31",853,843,1,9,0,265,256,0,9,0,251,14,900,635,58,10,15,29,12,1,29,86,11
4,BACĂU,"UNIVERSITATEA ”VASILE ALECSANDRI” - CORPUL A",89,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 12:17:19",1005,989,6,10,0,334,324,0,10,0,319,15,1100,766,73,30,23,30,10,4,20,124,5
