precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-voturi","PARTIDUL NEAMUL ROMÂNESC-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL LIGA ORGANIZATA A REGIUNILOR DREPTE-voturi",PSD-ALDE-PNȚCD-ADER-voturi
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 31",86,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:06",1231,1222,5,4,0,388,384,0,4,0,372,16,1300,912,29,30,87,4,6,16,63,14,27,12,9,75
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 31",85,"MUNICIPIUL CONSTANŢA",60419,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:23:34",1581,1572,0,9,0,516,507,0,9,0,482,34,1700,1184,34,38,106,4,12,16,79,19,31,12,9,122
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 31",87,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:08:51",1290,1282,0,8,0,336,328,0,8,0,286,50,1400,1064,29,11,76,6,5,15,28,17,22,19,6,52
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 33 ”ANGHEL SALIGNY”",64,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:56:01",1381,1370,3,8,0,544,536,0,8,0,531,13,1500,956,26,25,129,2,2,7,148,18,39,10,7,118
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 33 ”ANGHEL SALIGNY”",61,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:41:41",1253,1242,1,10,0,453,443,0,10,0,425,28,1400,947,26,17,110,3,6,5,79,19,31,12,8,109
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 33 ”ANGHEL SALIGNY”",62,"MUNICIPIUL CONSTANŢA",60419,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:48:11",1658,1651,0,7,0,562,555,0,7,0,529,33,1800,1238,37,32,153,2,4,11,91,16,40,13,9,121
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 33 ”ANGHEL SALIGNY”",63,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:30:05",949,942,0,7,0,381,374,0,7,0,361,20,1000,619,14,24,95,3,0,3,74,17,39,5,6,81
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 37",65,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:58:29",1193,1183,1,9,0,425,416,0,9,0,404,21,1300,875,20,23,120,3,2,9,77,13,26,7,4,100
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 37",66,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:03:53",1312,1303,2,7,0,468,461,0,7,0,448,20,1400,932,22,26,102,2,5,16,98,13,31,8,10,115
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 37",67,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:07:17",1280,1269,0,11,0,468,457,0,11,0,447,21,1400,932,22,19,111,4,8,16,93,19,30,13,7,105
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 38 ”DIMITRIE CANTEMIR”",143,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:32:15",991,977,5,9,0,359,350,0,9,0,337,22,1100,741,22,10,85,2,7,7,87,8,18,6,5,80
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 38 ”DIMITRIE CANTEMIR”",142,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:07:43",957,943,5,9,0,393,384,0,9,0,383,10,1000,607,15,10,114,2,4,8,96,10,31,6,7,80
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 39 ”NICOLAE TONITZA”",105,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:21:16",1528,1522,0,6,0,586,580,0,6,0,552,34,1700,1109,34,31,127,9,4,14,137,22,37,11,8,118
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 39 ”NICOLAE TONITZA”",107,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:47",1863,1849,1,12,1,740,727,0,12,1,691,49,2000,1260,28,33,179,5,8,12,206,23,54,14,6,123
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 39 ”NICOLAE TONITZA”",104,"MUNICIPIUL CONSTANŢA",60419,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 17:47:14",1775,1765,0,10,0,752,742,0,10,0,732,10,1900,1158,29,33,208,5,10,8,179,25,46,16,13,160
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 39 ”NICOLAE TONITZA”",106,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:02:54",1702,1692,3,5,2,572,565,0,5,2,548,24,1999,1427,22,14,176,4,7,9,147,15,44,12,11,87
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 3 ”CIPRIAN PORUMBESCU”",189,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:33:49",1109,1068,24,17,0,483,466,0,17,0,471,12,1200,714,25,30,151,2,5,3,130,8,24,7,2,84
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 3 ”CIPRIAN PORUMBESCU”",187,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:42:03",1366,1348,7,11,0,589,578,0,11,0,568,21,1500,911,26,29,169,4,3,6,156,14,30,11,5,115
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 3 ”CIPRIAN PORUMBESCU”",188,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:52:59",1215,1171,33,11,0,479,468,0,11,0,459,20,1300,821,26,15,155,0,6,5,106,26,29,13,5,73
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 40 ”AUREL VLAICU”",79,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:58:32",1625,1616,0,9,0,586,577,0,9,0,542,44,1800,1214,23,28,130,3,9,25,103,29,28,11,9,144
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 40 ”AUREL VLAICU”",81,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:01:05",863,855,0,8,0,256,248,0,8,0,236,20,900,644,14,12,48,5,2,5,52,6,18,8,2,64
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 40 ”AUREL VLAICU”",82,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:03:45",1248,1236,2,10,0,298,288,0,10,0,276,22,1400,102,20,18,56,1,8,16,31,5,15,7,10,89
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 40 ”AUREL VLAICU”",76,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:07:44",1573,1558,3,12,0,515,503,0,12,0,489,26,1700,1185,27,26,136,2,8,9,85,13,46,25,15,97
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 40 ”AUREL VLAICU”",77,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:40:51",813,802,0,11,0,263,252,0,11,0,250,13,900,637,14,17,56,2,4,11,42,13,23,7,4,57
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 40 ”AUREL VLAICU”",78,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:24:28",1421,1411,0,10,0,496,486,0,10,0,461,35,1600,1104,18,37,144,4,1,12,78,14,30,9,6,108
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 40 ”AUREL VLAICU”",80,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:54:22",854,842,1,11,0,289,278,0,11,0,281,8,900,611,11,12,71,1,5,6,62,7,28,7,2,69
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 43 ”FERDINAND”",195,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:04",713,668,31,14,0,346,332,0,14,0,339,7,700,354,6,30,123,0,2,4,102,9,12,3,0,48
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.5 ”NICOLAE IORGA”",196,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:08:18",1440,1418,0,6,16,637,615,0,6,16,600,37,1600,963,17,32,221,6,1,9,143,12,25,10,1,123
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.5 ”NICOLAE IORGA”",197,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:33:23",765,748,0,11,6,348,331,0,11,6,333,15,800,452,25,12,126,0,9,6,71,10,13,8,1,52
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.5 ”NICOLAE IORGA”",198,"MUNICIPIUL CONSTANŢA",60419,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 16:46:25",497,485,0,9,3,201,189,0,9,3,196,5,498,297,11,10,57,0,0,1,53,4,14,1,2,43
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.6 ”NICOLAE TITULESCU”",164,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:33:06",1074,1049,14,11,0,471,460,0,11,0,450,21,1200,729,16,29,155,4,2,5,114,11,28,2,3,81
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.6 ”NICOLAE TITULESCU”",161,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:30:23",932,918,1,13,0,409,395,1,13,0,399,10,1000,591,17,18,135,2,2,4,110,17,20,2,0,72
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.6 ”NICOLAE TITULESCU”",163,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:01:21",1003,991,3,9,0,415,406,0,9,0,402,13,1100,685,9,21,130,2,4,12,122,5,22,2,1,72
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.6 ”NICOLAE TITULESCU”",162,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:35:42",1105,1092,1,11,1,445,433,0,11,1,428,17,1200,755,20,29,143,3,1,9,103,9,10,13,2,86
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 7 ”REMUS OPREANU”",159,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:25:56",1416,1398,9,9,0,578,569,0,9,0,561,17,1500,922,24,19,188,0,2,9,151,8,35,9,6,110
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 7 ”REMUS OPREANU”",156,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:32:46",506,497,0,9,0,506,497,0,9,0,487,19,1400,894,21,14,177,7,7,5,127,1,27,4,4,93
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 7 ”REMUS OPREANU”",160,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:38:21",1189,1175,1,13,0,489,476,0,13,0,473,16,1300,811,32,23,127,2,2,6,150,9,30,3,3,86
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 7 ”REMUS OPREANU”",157,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:58:20",780,752,21,7,0,236,229,0,7,0,233,3,800,564,7,3,74,0,1,2,84,0,15,2,6,39
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 7 ”REMUS OPREANU”",158,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:52:43",1331,1305,5,21,0,500,479,0,21,0,476,24,1400,900,20,10,132,6,3,6,142,14,37,7,3,96
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 8",97,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:00:02",1471,1454,4,13,0,548,535,0,13,0,514,23,1600,1062,14,27,115,1,10,17,156,17,34,12,11,100
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 8",98,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:15",1601,1593,0,8,0,571,563,0,8,0,541,22,1800,1237,20,23,156,2,2,15,155,18,39,7,9,95
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 8",96,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:52:14",1980,1971,0,9,0,632,623,0,9,0,598,25,2100,1477,24,25,152,2,3,10,176,18,44,6,15,123
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 8",99,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:26:23",1481,1473,0,8,0,561,553,0,8,0,543,18,1600,1039,32,32,179,3,8,10,137,21,27,5,4,85
14,CONSTANŢA,"ȘCOALA GIMNAZIALA NUMARUL 1 RÂMNICU DE JOS",405,COGEALAC,61372,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:46:29",694,677,0,15,2,463,446,0,15,2,426,37,900,436,29,91,90,1,2,9,4,4,3,7,0,186
14,CONSTANŢA,"ȘCOALA GIMNAZIALA NUMARUL 2 TARIVERDE",404,COGEALAC,61372,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:33:17",871,830,0,24,17,641,600,0,24,17,558,80,900,259,34,104,83,4,2,5,7,7,10,4,0,298
14,CONSTANŢA,"SCOALA GIMNAZIALA ”SA ESENIN” GHINDARESTI",445,GHINDĂREŞTI,61826,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:10:36",1099,1079,2,4,14,509,489,2,4,14,480,29,1202,693,62,5,227,0,0,8,103,5,3,3,1,63
14,CONSTANŢA,"SCOALA GIMNAZIALA ”SA ESENIN” GHINDARESTI",444,GHINDĂREŞTI,61826,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:36:27",1138,1121,1,4,12,541,524,1,4,12,484,57,1200,659,50,9,204,0,0,9,124,4,10,9,2,63
14,CONSTANŢA,"SCOALA GIMNAZIALA ”SPECTRUM” (ŞCOALA NR.27)",170,"MUNICIPIUL CONSTANŢA",60419,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:35:16",1566,1548,7,11,0,546,535,0,11,0,529,17,1700,1154,25,29,171,2,8,7,137,9,21,8,3,109
14,CONSTANŢA,"SCOALA GIMNAZIALA ”SPECTRUM” (ŞCOALA NR.27)",169,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:21:32",1372,1356,4,12,0,571,559,0,12,0,555,16,1500,929,16,31,223,4,0,9,99,16,28,12,6,111
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ „TUDOR ARGHEZI”",322,"ORAŞ NĂVODARI",60507,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:00:11",1090,1076,2,12,0,403,391,0,12,0,383,20,1200,797,15,58,93,2,85,8,46,3,11,1,2,59
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ „TUDOR ARGHEZI”",321,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:35:30",1237,1222,4,10,1,564,552,1,10,1,543,21,1300,736,14,110,118,3,73,15,82,3,25,6,6,88
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”VICEAMIRAL IOAN MURGESCU”",555,"VALU LUI TRAIAN",63125,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:50:31",1772,1745,0,13,14,851,824,0,13,14,820,31,1900,1049,34,55,546,3,1,14,63,3,14,11,8,68
14,CONSTANŢA,"ȘCOALA I-IV POTÂRNICHEA",544,TOPRAISAR,63072,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:49:11",394,386,0,8,0,189,181,0,8,0,180,9,400,211,30,5,46,0,0,1,27,1,6,1,0,63
14,CONSTANŢA,"SCOALA ”I.L.CARAGIALE”",265,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:19:12",1029,1024,0,5,0,367,362,0,5,0,340,27,1100,733,19,12,198,0,2,6,17,4,10,10,0,62
14,CONSTANŢA,"SCOALA ”I.L.CARAGIALE”",266,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:44",1040,1032,1,6,1,414,407,0,6,1,389,25,1100,686,32,14,215,0,1,7,21,4,5,3,2,85
14,CONSTANŢA,"ŞCOALA ”I.L.CARAGIALE”",264,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:36:06",985,981,0,4,0,462,458,0,4,0,440,3,1100,657,32,22,235,0,2,9,42,5,6,3,2,82
14,CONSTANŢA,"ŞCOALA ”IULIU PRODAN”",273,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:30:09",1244,1236,1,6,1,522,515,0,6,1,492,30,1400,878,33,24,275,4,3,9,27,3,9,7,1,97
14,CONSTANŢA,"ȘCOALA I-VIII BIRUINȚA",542,TOPRAISAR,63072,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:55:48",666,659,0,7,0,307,300,0,7,0,280,27,700,393,48,11,80,1,1,5,20,3,7,2,1,101
14,CONSTANŢA,"ȘCOALA I-VIII MOVILIȚA",543,TOPRAISAR,63072,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:18:39",483,473,0,6,4,483,473,0,6,4,447,36,1000,517,26,45,152,0,4,14,53,7,8,12,2,124
14,CONSTANŢA,"ŞCOALA ”LUCIAN GRIGORESCU”",261,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:20:35",1040,1028,0,10,2,450,438,0,10,2,426,24,1100,650,28,16,231,2,4,6,41,8,9,3,2,76
14,CONSTANŢA,"ŞCOALA ”LUCIAN GRIGORESCU”",262,"MUNICIPIUL MEDGIDIA",60847,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:52:11",618,608,0,9,1,280,270,0,9,1,267,12,700,320,14,15,102,3,4,4,45,2,15,5,1,57
14,CONSTANŢA,"ŞCOALA MARE TUZLA",548,TUZLA,60721,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:06:44",1047,1032,0,9,6,1047,1032,0,9,6,1004,43,1900,853,155,159,259,3,4,17,33,14,140,13,4,203
14,CONSTANŢA,"ŞCOALA MICĂ TUZLA",547,TUZLA,60721,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:29:19",1786,1758,4,14,10,988,963,1,14,10,939,49,1900,911,129,134,256,2,8,16,64,11,83,17,5,214
14,CONSTANŢA,"ŞCOALA ”MIHAIL SADOVEANU”",241,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:52:14",929,917,0,11,1,324,312,0,11,1,287,37,1000,676,17,11,181,0,3,6,12,4,3,6,0,44
14,CONSTANŢA,"ŞCOALA ”MIHAIL SADOVEANU”",242,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:24:38",1471,1461,0,10,0,442,432,0,10,0,321,121,1600,1158,39,7,144,0,1,5,12,5,8,3,3,94
14,CONSTANŢA,"SCOALA ”MIRCEA DRAGOMIRESCU”",250,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:15:46",816,811,0,5,0,340,335,0,5,0,325,15,900,560,28,21,154,0,5,7,33,6,8,3,1,59
14,CONSTANŢA,"ŞCOALA ”MIRCEA DRAGOMIRESCU”",251,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:44:33",788,779,0,8,1,310,301,0,8,1,294,16,900,590,16,9,157,0,3,4,32,4,11,3,0,55
14,CONSTANŢA,"ȘCOALA NOUĂ LUMINA",473,LUMINA,63152,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 20:03:50",1855,1843,2,9,1,895,885,0,9,1,822,73,2000,1105,156,53,230,3,9,72,66,6,36,12,8,171
14,CONSTANŢA,"ŞCOALA NR. 29 ”MIHAI VITEAZU”",155,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:13:14",688,672,3,13,0,283,270,0,13,0,263,20,700,417,7,11,71,3,0,4,69,8,22,7,1,60
14,CONSTANŢA,"ŞCOALA NR. 2 OVIDIU",340,"ORAŞ OVIDIU",60687,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:36:58",1712,1686,2,16,8,834,810,0,16,8,783,51,1900,1066,37,33,472,1,8,18,68,5,22,11,11,97
14,CONSTANŢA,"ŞCOALA NR. 2 OVIDIU",342,"ORAŞ OVIDIU",60687,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:07:49",1913,1891,3,16,3,910,891,0,16,3,865,45,2100,1190,43,51,436,1,2,43,137,7,36,6,10,93
14,CONSTANŢA,"ŞCOALA NR. 2 OVIDIU",341,"ORAŞ OVIDIU",60687,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:50:05",1801,1782,4,14,1,865,850,0,14,1,816,49,2000,1135,45,25,504,3,8,30,64,8,34,8,8,79
14,CONSTANŢA,"ȘCOALA OITUZ",477,LUMINA,63152,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 20:38:01",708,704,1,3,0,356,353,0,3,0,340,16,800,444,44,19,110,0,4,51,20,3,5,9,4,71
14,CONSTANŢA,"ŞCOALA PORT HÂRŞOVA",297,"ORAŞ HÂRŞOVA",60801,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:13:30",1195,1182,0,10,3,611,598,0,10,3,533,70,1300,697,37,13,248,0,4,13,13,0,8,7,0,190
14,CONSTANŢA,"ȘCOALA PRIMARĂ „COLIBRI”",182,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:41:31",1641,1619,6,15,1,600,584,0,15,1,580,20,1800,1200,24,34,186,3,2,10,152,9,29,12,6,113
14,CONSTANŢA,"ȘCOALA PRIMARĂ „COLIBRI”",181,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:49:38",1295,1164,10,15,106,554,433,0,15,106,543,10,1199,646,27,19,161,0,1,3,152,10,31,6,6,127
14,CONSTANŢA,"SCOALA PRIMARĂ COROANA",367,ALBEŞTI,60945,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:57:13",97,90,0,7,0,55,48,0,7,0,52,3,102,47,5,0,20,0,1,0,1,0,1,1,0,23
14,CONSTANŢA,"ŞCOALA PRIMARA” ION CREANGA” SCHITU",414,COSTINEŞTI,63286,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:23:27",1835,1791,3,18,23,829,788,0,18,23,802,27,2000,1171,63,262,301,1,6,17,33,9,11,5,2,92
14,CONSTANŢA,"ŞCOALA PRIMARĂ NR.1 BĂLTĂGEŞTI",417,CRUCEA,61559,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:20:54",335,321,0,5,9,172,158,0,5,9,162,10,400,228,22,0,116,0,1,3,0,3,0,4,1,12
14,CONSTANŢA,"ȘCOALA PRIMARĂ NR. 1 DULGHERU",530,SARAIU,62823,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:10:20",467,445,0,8,14,284,262,0,8,14,245,39,500,216,16,11,18,1,1,3,35,1,3,3,2,151
14,CONSTANŢA,"ȘCOALA PRIMARĂ NR.1 PENINSULA NĂVODARI",329,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:06",560,550,0,10,0,246,236,0,10,0,221,24,601,356,13,29,22,2,90,3,20,1,5,9,0,27
14,CONSTANŢA,"ȘCOALA PRIMARĂ NR. 2 ARSA",365,ALBEŞTI,60945,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:47",523,516,0,7,0,248,241,0,7,0,230,18,600,352,10,6,135,0,1,6,2,1,4,5,1,59
14,CONSTANŢA,"SCOALA PRIMARA NR 2 FACLIA",526,SALIGNY,63318,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:52:36",724,718,1,5,0,332,327,0,5,0,313,19,800,468,11,11,48,0,10,8,16,1,5,4,3,196
14,CONSTANŢA,"ȘCOALA PRIMARĂ NR.2 MIREASA",538,TÂRGUŞOR,62985,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:27:36",263,257,0,6,0,157,151,0,6,0,141,16,300,143,6,10,43,0,1,4,6,2,3,0,1,65
14,CONSTANŢA,"SCOALA PRIMARA NR.2 VLAHII",371,ALIMAN,61005,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:56:44",418,411,0,7,0,219,212,0,7,0,191,28,500,281,8,5,142,0,6,1,0,1,1,2,0,25
14,CONSTANŢA,"SCOALA PRIMARA NR.3",518,PEŞTERA,62707,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:24:31",605,594,1,9,1,299,288,1,9,1,257,42,700,401,17,21,98,1,3,3,5,3,4,3,5,94
14,CONSTANŢA,"ŞCOALA PRIMARĂ NR.3 CREDINŢA",390,CHIRNOGENI,61210,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:15:37",262,251,0,11,0,119,108,0,11,0,110,9,300,181,4,5,30,0,1,3,0,0,5,1,1,60
