precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL ECOLOGIST SOCIALIST ROMÂN-voturi","PARTIDUL VERDE-voturi"
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ NIGOTEȘTI",509,"VADU MOLDOVEI",150766,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:48:16",356,346,0,8,2,212,202,0,8,2,184,28,390,178,3,35,117,14,1,9,1,1,3,0
35,SUCEAVA,"SCOALA GIMNAZIALA NR.1",159,"ORAŞ GURA HUMORULUI",146584,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:09",1938,1927,2,7,2,649,639,1,7,2,621,28,2135,1486,29,344,96,25,10,81,2,9,19,6
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR .1",7,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:06:53",1333,1321,3,9,0,487,478,0,9,0,472,15,1400,913,59,144,106,32,9,72,8,8,22,12
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.1",120,"MUNICIPIUL VATRA DORNEI",146744,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:44:07",1546,1533,0,11,2,781,768,0,11,2,765,16,1600,819,117,310,182,11,21,101,2,8,7,6
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.1",119,"MUNICIPIUL VATRA DORNEI",146744,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 17:47:39",1033,1014,2,11,6,544,527,0,11,6,521,23,1100,556,71,245,101,7,7,73,6,3,6,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 10, SALA A",46,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:11:39",2000,1992,0,8,0,668,660,0,8,0,641,27,2200,1532,98,221,141,41,3,69,21,13,25,9
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 10, SALA B",47,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:31:47",1995,1985,1,9,0,671,662,0,9,0,646,25,2200,1529,75,262,139,30,13,73,12,12,20,10
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.11, ”MIRON COSTIN”, SALA A",55,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:19:12",1840,1831,2,7,0,553,546,0,7,0,535,18,2000,1447,82,214,96,30,13,48,9,14,20,9
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.11, ”MIRON COSTIN”, SALA B",56,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:22:50",1821,1817,1,3,0,459,455,1,3,0,453,6,2000,1541,80,151,88,36,6,43,12,16,16,5
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.11, ”MIRON COSTIN”, SALA C",57,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:34:16",1723,1715,0,8,0,521,513,0,8,0,512,9,1900,1379,94,207,80,34,10,33,17,4,11,22
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.11, ”MIRON COSTIN”, SALA D",58,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 00:44:35",1793,1780,5,8,0,549,541,0,8,0,509,32,2000,1451,75,210,81,33,8,61,12,12,13,4
35,SUCEAVA,"SCOALA GIMNAZIALA NR.11 ”MIRON COSTIN”, SALA E",59,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:56",1677,1669,2,6,0,432,426,0,6,0,419,13,1800,1368,74,150,68,34,9,43,6,13,14,8
35,SUCEAVA,"SCOALA GIMNAZIALA NR. 1 ”LUCA ARBURE”, CORP B",205,ARBORE,146860,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:51:30",1772,1767,1,4,0,817,813,0,4,0,733,84,1950,1133,19,295,309,24,43,15,5,7,6,10
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 1 ROTUNDA",168,"ORAŞ LITENI",149227,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:45:46",1169,1162,0,7,0,504,497,0,7,0,458,46,1200,696,21,322,74,11,8,12,5,0,3,2
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ NR 1 VADU MOLDOVEI",507,"VADU MOLDOVEI",150766,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:35:12",911,887,1,4,19,536,512,1,4,19,505,31,990,454,23,98,311,22,8,31,4,0,5,3
35,SUCEAVA,"SCOALA GIMNAZIALA NR.2",353,"HORODNIC DE SUS",151479,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:49:46",1210,1201,2,5,2,621,614,0,5,2,578,43,1300,679,25,447,36,43,3,11,4,3,3,3
35,SUCEAVA,"SCOALA GIMNAZIALA NR.2",112,"MUNICIPIUL RĂDĂUŢI",146628,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:06:10",1623,1613,3,7,0,528,521,0,7,0,494,34,2000,1472,42,186,115,18,29,35,0,13,41,15
35,SUCEAVA,"SCOALA GIMNAZIALA NR. 2",222,BILCA,147036,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:38:37",1007,976,1,9,21,511,481,0,9,21,442,69,1100,589,22,279,79,15,6,6,3,20,9,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.2",122,"MUNICIPIUL VATRA DORNEI",146744,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:34:56",863,851,0,12,0,408,396,0,12,0,397,11,1000,592,56,162,104,16,0,46,2,0,5,6
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ NR.2",123,"MUNICIPIUL VATRA DORNEI",146744,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:56:04",1207,1194,3,10,0,553,543,0,10,0,536,17,1300,747,86,194,152,20,6,65,1,4,3,5
35,SUCEAVA,"SCOALA GIMNAZIALA NR.2 ARBORE",206,ARBORE,146860,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:49:04",1690,1684,0,4,2,762,756,0,4,2,698,64,1900,1138,21,250,352,11,33,9,4,7,7,4
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ NR. 2 BOGDĂNEȘTI, LOCAL VECHI",225,BOGDĂNEŞTI,147054,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:18:55",1420,1414,0,6,0,767,761,0,6,0,695,72,1600,833,24,244,189,12,8,188,18,8,4,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR 2 FRĂTĂUŢII NOI",321,"FRĂTĂUŢII NOI",148667,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:42:12",1621,1614,0,6,1,578,571,0,6,1,497,81,1800,1222,172,157,72,7,11,58,10,3,1,6
35,SUCEAVA,"ŞCOALA GIMNAZIALA NR. 2 IASLOVAT",365,IASLOVĂŢ,151442,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:17:39",1582,1582,0,0,0,583,583,0,0,0,509,74,1750,1167,38,134,289,11,6,3,12,12,4,0
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ NR 2 VADU MOLDOVEI",514,"VADU MOLDOVEI",150766,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:16:54",173,153,0,15,5,173,153,0,15,5,151,20,352,181,6,25,54,15,2,44,0,1,3,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 2 VICOVU DE SUS",196,"ORAŞ VICOVU DE SUS",151095,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:58:51",1450,1449,0,1,0,647,646,0,1,0,599,48,1600,953,0,167,395,11,3,9,4,3,7,0
35,SUCEAVA,"SCOALA GIMNAZIALA NR.3",355,"HORODNIC DE SUS",151479,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:16:26",1090,1081,1,4,4,496,488,0,4,4,455,41,1200,704,20,293,66,42,1,7,5,9,8,4
35,SUCEAVA,"SCOALA GIMNAZIALA NR.3 ARBORE",207,ARBORE,146860,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:59:19",1095,1083,1,6,5,481,470,0,6,5,450,31,1200,719,13,173,222,19,10,6,2,3,0,2
35,SUCEAVA,"SCOALA GIMNAZIALA NR.3 MIHAI EMINESCU",110,"MUNICIPIUL RĂDĂUŢI",146628,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 19:42:48",2010,1996,1,11,2,676,663,0,11,2,647,29,1996,1320,54,242,204,19,30,52,1,13,26,6
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.3 SALA A",11,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:47:02",1042,1030,0,12,0,372,360,0,12,0,358,14,1100,728,42,114,90,22,7,56,8,0,12,7
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.3 SALA B",12,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:29:54",1170,1161,0,9,0,420,411,0,9,0,410,10,1300,880,41,103,114,38,12,60,5,5,22,10
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 3 VICOVU DE SUS",195,"ORAŞ VICOVU DE SUS",151095,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 17:00:13",1499,1492,0,7,0,640,633,0,7,0,565,75,1640,1000,28,244,256,7,11,6,3,5,3,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 4 SALA A",20,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:02:31",1499,1485,1,12,1,528,515,0,12,1,509,19,1600,1072,64,175,136,21,8,55,7,8,26,9
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 4, SALA B",21,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:52:08",1323,1314,1,8,0,443,435,0,8,0,426,17,1400,957,55,149,104,21,12,38,9,13,21,4
35,SUCEAVA,"SCOALA GIMNAZIALA NR.5 BOGDAN VODA",106,"MUNICIPIUL RĂDĂUŢI",146628,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 19:51:40",1732,1723,2,7,0,551,544,0,7,0,533,18,1997,1446,36,244,145,11,22,45,0,9,16,5
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 5 ”JEAN BART”",51,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:48:24",1561,1550,2,9,0,449,440,0,9,0,442,7,1700,1251,86,173,76,27,9,31,1,11,12,16
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 6, SALA A",61,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:07:54",1397,1390,1,6,0,414,408,0,6,0,389,25,1500,1086,44,186,72,17,13,24,7,12,10,4
35,SUCEAVA,"SCOALA GIMNAZIALA NR.6 SALA B",62,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:35:33",1890,1882,1,7,0,367,360,0,7,0,350,17,2100,1733,48,152,67,22,7,24,8,5,9,8
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 8",22,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:02:28",1957,1946,1,8,2,608,598,0,8,2,599,9,2200,1592,113,214,135,28,16,42,13,15,18,5
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 9 ”ION CREANGĂ” SALA A",37,"MUNICIPIUL SUCEAVA",146263,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:04:00",1853,1839,3,11,0,601,590,0,11,0,583,18,2000,1399,101,204,112,40,6,74,12,8,18,8
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 9 ”ION CREANGĂ” SALA B",38,"MUNICIPIUL SUCEAVA",146263,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:59:27",1880,1867,2,11,0,650,639,0,11,0,634,16,2100,1450,101,229,117,32,15,83,7,20,18,12
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 9 ”ION CREANGĂ”, SALA C",39,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:54:12",1684,1671,1,12,0,581,569,0,12,0,572,9,1900,1319,94,210,101,29,10,74,7,13,26,8
35,SUCEAVA,"SCOALA GIMNAZIALĂ NR. 9 ”ION CREANGA”, SALA D",40,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 00:50:00",1909,1890,9,10,0,656,645,1,10,0,631,25,2075,1419,78,229,118,47,14,84,8,6,38,9
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ NUMĂRUL 1 BOGDĂNEȘTI, LOCAL VECHI",224,BOGDĂNEŞTI,147054,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:18",1869,1863,0,5,1,961,955,0,5,1,888,73,2100,1139,58,256,395,29,2,97,21,17,7,6
35,SUCEAVA,"SCOALA GIMNAZIALA ONICENI",312,FORĂŞTI,148514,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:53:52",794,770,2,2,20,415,393,0,2,20,392,23,888,473,23,139,200,8,1,9,3,2,5,2
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ PĂDURENI",188,"ORAŞ SIRET",146655,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:43:50",468,462,0,5,1,225,219,0,5,1,212,13,476,251,8,112,81,5,2,2,2,0,0,0
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ” PAHOMIE C. VASILIU”",336,GRĂMEŞTI,148916,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:41:49",1677,1657,1,3,16,797,777,1,3,16,751,46,1830,1033,36,318,276,8,11,17,59,13,8,5
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ PĂLTINOASA",419,PĂLTINOASA,149753,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:01:18",1385,1357,1,2,25,838,811,0,2,25,780,58,1500,662,95,505,152,8,7,5,3,3,2,0
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ PANACI",414,PANACI,149682,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:36:06",669,662,1,6,0,413,407,0,6,0,394,19,700,287,32,124,189,16,3,14,12,0,1,3
35,SUCEAVA,"SCOALA GIMNAZIALA PETIA",245,BUNEŞTI,147465,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:51:47",616,612,0,3,1,354,350,0,3,1,309,45,665,311,11,61,160,8,4,4,6,14,38,3
35,SUCEAVA,"SCOALA GIMNAZIALA ”PETRU COMARNESCU”",160,"ORAŞ GURA HUMORULUI",146584,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:54:56",1788,1781,1,6,0,612,606,0,6,0,588,24,1971,1359,42,310,106,18,12,69,2,4,17,8
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ PETRU MUȘAT CORP C",186,"ORAŞ SIRET",146655,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:19:37",1089,1072,4,7,6,455,442,0,7,6,440,15,1200,745,18,292,83,10,2,17,3,9,4,2
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ PETRU MUȘAT CORP I",187,"ORAŞ SIRET",146655,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:44:27",1373,1352,2,6,13,564,544,1,6,13,543,21,1500,936,24,305,162,24,5,13,2,2,5,1
35,SUCEAVA,"SCOALA GIMNAZIALA PIRAIE",383,MĂLINI,149316,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:47:09",1556,1555,0,1,0,457,456,0,1,0,400,57,1600,1143,8,299,62,8,3,8,5,6,1,0
35,SUCEAVA,"SCOALA GIMNAZIALA POIANA MARULUI",384,MĂLINI,149316,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:50:40",1022,1020,0,2,0,370,368,0,2,0,333,37,1200,830,10,237,56,7,2,4,3,9,2,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ PROBOTA",146,"ORAŞ DOLHASCA",148006,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:16:34",1465,1454,1,10,0,723,712,1,10,0,663,60,1600,877,33,424,135,19,9,23,8,5,0,7
35,SUCEAVA,"SCOALA GIMNAZIALA REGINA ELISABETA NR.4",103,"MUNICIPIUL RĂDĂUŢI",146628,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:34:22",1958,1947,3,7,1,713,705,0,7,1,682,31,1996,1283,53,322,153,15,25,41,7,23,39,4
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ROMÂNEŞTI",344,GRĂNICEŞTI,148970,6,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:24:57",581,572,1,8,0,259,250,1,8,0,228,31,640,381,10,121,75,7,5,3,1,5,0,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ROŞCANI",170,"ORAŞ LITENI",149227,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:05",999,991,2,6,0,425,419,0,6,0,390,35,1100,675,57,229,68,4,2,14,1,7,6,2
35,SUCEAVA,"SCOALA GIMNAZIALA SAT TIBENI",456,"SATU MARE",150196,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:18:42",1152,1149,2,1,0,461,460,0,1,0,421,40,1200,739,61,134,172,8,8,18,1,10,9,0
35,SUCEAVA,"SCOALA GIMNAZIALA SATU MARE",455,"SATU MARE",150196,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:50:30",1225,1223,0,2,0,613,611,0,2,0,547,66,1606,993,60,176,189,15,8,54,0,8,32,5
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ SILIŞTEA",172,"ORAŞ LITENI",149227,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:00:09",649,643,0,6,0,224,218,0,6,0,208,16,800,576,21,138,26,7,1,4,0,2,4,5
35,SUCEAVA,"SCOALA GIMNAZIALA SIMINICEA",458,SIMINICEA,150221,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:54:46",853,851,0,2,0,382,380,0,2,0,347,35,1000,618,9,164,103,13,3,28,2,8,13,4
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ SLĂTIOARA",475,STULPICANI,150356,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:49:32",487,481,0,6,0,258,252,0,6,0,246,12,600,342,11,190,27,8,2,1,0,1,6,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ STROIEŞTI, SALA DE CLASĂ",468,STROIEŞTI,150310,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:11:30",1009,1003,2,4,0,514,510,0,4,0,478,36,1100,586,19,341,65,31,3,8,1,4,3,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ STROIEŞTI, SALA DE SPORT",467,STROIEŞTI,150310,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:50:51",1161,1154,1,4,2,642,636,0,4,2,582,60,1300,658,30,412,78,29,8,13,2,3,5,2
35,SUCEAVA,"SCOALA GIMNAZIALA SUHA",382,MĂLINI,149316,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:43:12",1525,1518,1,5,1,516,510,0,5,1,469,47,1600,1084,20,302,112,8,3,7,2,10,3,2
35,SUCEAVA,"SCOALA GIMNAZIALA ”TEODOR BALAN”",162,"ORAŞ GURA HUMORULUI",146584,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:17:07",1760,1750,4,6,0,663,657,0,6,0,628,35,1940,1277,34,325,139,21,10,63,3,8,18,7
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ „TEODOR ŞTEFANELLI”",69,"MUNICIPIUL CÂMPULUNG MOLDOVENESC",146502,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:14:04",863,846,2,11,4,273,258,0,11,4,260,13,950,677,55,108,38,10,14,21,3,4,4,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ „THEODOR DARIE”",66,"MUNICIPIUL CÂMPULUNG MOLDOVENESC",146502,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:35:41",1538,1528,4,6,0,656,649,1,6,0,629,27,1700,1044,151,297,68,18,25,43,2,10,6,9
35,SUCEAVA,"SCOALA GIMNAZIALĂ TODIREŞTI",491,TODIREŞTI,150524,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:34:42",1210,1201,1,5,3,725,717,0,5,3,679,46,1300,575,30,255,183,71,6,16,9,1,5,103
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”TRAIAN POPOVICI” COLACU",332,"FUNDU MOLDOVEI",148765,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:23:39",826,821,0,5,0,499,494,0,5,0,480,19,900,401,210,192,54,9,0,8,2,2,2,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ VALEA GLODULUI",542,VULTUREŞTI,151157,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:36:04",740,730,0,9,1,406,396,0,9,1,374,32,815,409,10,207,108,9,17,17,2,2,2,0
35,SUCEAVA,"SCOALA GIMNAZIALA VALENI-STANISOARA",385,MĂLINI,149316,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:54:14",640,640,0,0,0,271,271,0,0,0,261,10,700,429,11,180,54,4,4,3,1,3,0,1
35,SUCEAVA,"SCOALA GIMNAZIALĂ ”VASILE BUMBAC” COSTÎNA",492,TODIREŞTI,150524,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 14:24:26",957,949,0,4,4,469,461,0,4,4,427,42,1100,631,20,212,120,28,9,4,2,3,3,26
35,SUCEAVA,"ȘCOALA MERENI",179,"ORAŞ SALCEA",146370,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:02:29",1172,1158,0,9,5,619,605,0,9,5,561,58,1300,681,67,207,74,30,30,72,7,32,24,18
35,SUCEAVA,"ȘCOALA MIHAI NICULĂIASA, SAT LĂMĂȘENI",444,RĂDĂŞENI,150070,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:31:27",1034,1031,0,2,1,516,513,0,2,1,475,41,1160,644,25,289,133,5,2,15,2,1,0,3
35,SUCEAVA,"ŞCOALA NR. 2 BAIA",211,BAIA,146904,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:10:58",1239,1235,0,3,1,581,577,0,3,1,532,49,1400,819,64,141,286,19,2,12,0,6,0,2
35,SUCEAVA,"ŞCOALA NR. 3 BAIA",212,BAIA,146904,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:58:52",1791,1787,0,4,0,830,826,0,4,0,729,101,1850,1020,36,187,464,22,4,12,1,0,2,1
35,SUCEAVA,"SCOALA PAISENI",270,"CORNU LUNCII",147786,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:33:04",630,619,0,3,8,347,336,0,3,8,325,22,700,353,12,63,244,1,0,0,0,3,1,1
35,SUCEAVA,"ȘCOALA POCOLENI",445,RĂDĂŞENI,150070,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:06:01",166,157,0,9,0,69,60,0,9,0,65,4,172,103,4,28,31,0,0,2,0,0,0,0
35,SUCEAVA,"ȘCOALA PRIMARĂ",228,BOROAIA,147072,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:04:21",461,457,0,4,0,205,201,0,4,0,188,17,500,295,5,68,104,1,1,7,1,1,0,0
35,SUCEAVA,"ŞCOALA PRIMARĂ BAHNA ARIN",435,PREUTEŞTI,149968,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:33:45",200,187,0,13,0,143,130,0,13,0,119,24,200,57,4,74,37,1,0,0,3,0,0,0
35,SUCEAVA,"ŞCOALA PRIMARĂ BĂLINEŞTI",337,GRĂMEŞTI,148916,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:48:04",573,562,0,4,7,269,258,0,4,7,228,41,650,381,12,48,147,13,1,2,3,1,0,1
35,SUCEAVA,"ȘCOALA PRIMARĂ BENIA",402,MOLDOVA-SULIŢA,149502,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:25:10",530,518,0,8,4,290,278,0,8,4,261,29,600,310,17,177,34,16,3,5,1,1,7,0
35,SUCEAVA,"ȘCOALA PRIMARĂ BEREȘTI",348,HĂNŢEŞTI,151512,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:59:07",509,501,0,6,2,232,224,0,6,2,207,25,550,318,6,50,140,3,0,3,2,1,1,1
35,SUCEAVA,"ŞCOALA PRIMARĂ BODNĂRENI",209,ARBORE,146860,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:50:08",264,256,0,8,0,117,109,0,8,0,111,6,300,183,1,15,86,0,7,0,1,1,0,0
35,SUCEAVA,"ŞCOALA PRIMARĂ BOSANCI",235,BOSANCI,147134,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:07:29",1836,1828,3,1,4,755,750,0,1,4,682,70,2140,1385,30,452,123,22,8,28,6,3,4,6
35,SUCEAVA,"SCOALA PRIMARA BOTOŞANIŢA MARE",254,CALAFINDEŞTI,147580,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:16:03",301,294,0,7,0,151,144,0,7,0,130,21,400,249,4,52,66,5,0,1,2,0,0,0
35,SUCEAVA,"SCOALA PRIMARA BOURA",316,FORĂŞTI,148514,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:38:24",455,443,0,3,9,264,252,0,3,9,239,25,509,245,23,49,157,3,2,1,0,2,1,1
35,SUCEAVA,"SCOALA PRIMARA BOURENI",163,"ORAŞ GURA HUMORULUI",146584,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:43:46",933,926,0,7,0,331,324,0,7,0,310,21,1030,699,31,180,61,7,2,12,1,7,3,6
35,SUCEAVA,"ŞCOALA PRIMARĂ CĂLUGĂRENI",203,ADÂNCATA,146799,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:03:03",648,646,0,2,0,237,235,0,2,0,225,12,800,563,13,167,30,4,5,2,0,3,0,1
35,SUCEAVA,"ȘCOALA PRIMARĂ CIOMÎRTAN",549,ZAMOSTEA,151246,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:21:50",470,454,0,6,10,270,254,0,6,10,235,35,500,230,9,44,146,10,2,17,3,2,2,0
