precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL MIȘCAREA POPULARĂ-voturi","ALIANȚA PENTRU BISTRIȚA-NĂSĂUD-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU MIHALACHE-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL VERDE-voturi","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","POP ZAHARIE-voturi"
6,BISTRIŢA-NĂSĂUD,"GRADINITA CU PROGRAM NORMAL",190,MILAŞ,33881,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 14:13:30",588,576,2,10,0,393,382,1,10,0,354,39,650,257,24,192,120,4,1,5,0,1,3,4,0
6,BISTRIŢA-NĂSĂUD,"GRĂDINIȚA CU PROGRAM NORMAL CĂIANU MARE",101,"CĂIANU MIC",32811,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:04:44",453,433,0,7,13,247,227,0,7,13,223,24,500,253,6,186,17,4,2,6,1,0,0,1,0
6,BISTRIŢA-NĂSĂUD,"GRĂDINIȚA CU PROGRAM NORMAL COLDĂU",66,"ORAŞ BECLEAN",32483,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:23:48",655,651,1,2,1,292,289,0,2,1,277,15,720,428,49,86,90,2,4,10,2,27,3,2,2
6,BISTRIŢA-NĂSĂUD,"GRĂDINIȚA CU PROGRAM NORMAL DEALU ŞTEFĂNIŢEI",234,ROMULI,34360,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 12:28:50",387,365,0,8,14,283,262,0,7,14,266,17,400,117,14,131,86,0,4,4,3,5,15,3,1
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM NORMAL GHINDA",53,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:51:24",671,661,3,7,0,307,300,0,7,0,281,26,740,433,41,59,143,3,6,7,2,6,8,3,3
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM NORMAL NR. 10",12,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:31:18",1331,1314,4,13,0,527,514,0,13,0,508,19,1483,956,56,182,175,10,18,8,4,29,18,2,6
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM NORMAL NR. 16",35,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:12:13",1273,1256,3,14,0,485,471,0,14,0,476,9,1402,917,50,138,190,6,14,6,6,51,10,1,4
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM NORMAL NR. 7",44,"MUNICIPIUL BISTRIŢA",32394,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:01:13",948,934,2,12,0,401,389,0,12,0,386,13,1031,632,45,115,147,6,11,4,5,33,14,1,5
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM NORMAL NR. 7",43,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:01:34",1207,1186,1,18,2,512,492,0,18,2,506,6,1310,798,46,171,178,5,23,3,6,45,22,2,5
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM NORMAL NR. 9",28,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:20:33",1233,1220,5,6,2,526,518,0,6,2,516,10,1370,844,42,170,201,12,24,2,5,40,15,2,3
6,BISTRIŢA-NĂSĂUD,"GRĂDINIȚA CU PROGRAM NORMAL RUSU DE JOS",68,"ORAŞ BECLEAN",32483,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:44:04",295,286,0,9,0,155,146,0,9,0,142,13,315,160,17,53,48,3,3,6,3,9,0,0,0
6,BISTRIŢA-NĂSĂUD,"GRĂDINIȚA CU PROGRAM NORMAL SÎNGEORZ-BĂI",82,"ORAŞ SÂNGEORZ-BĂI",32599,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:49:29",1426,1405,2,15,4,818,799,0,15,4,764,54,1540,722,25,171,509,6,9,9,5,13,4,1,12
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM NORMAL UNIREA",50,"MUNICIPIUL BISTRIŢA",32394,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:32:39",1630,1614,6,10,0,682,672,0,10,0,655,27,1785,1103,99,194,275,10,14,2,3,37,16,1,4
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM NORMAL UNIREA",51,"MUNICIPIUL BISTRIŢA",32394,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:52:46",1380,1367,5,8,0,553,545,0,8,0,518,35,1515,962,56,168,210,9,19,6,7,26,15,1,1
6,BISTRIŢA-NĂSĂUD,"GRĂDINIȚA CU PROGRAM NORMAL VALEA VIILOR",65,"ORAŞ BECLEAN",32483,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:58:12",374,350,7,14,3,210,193,0,14,3,194,16,390,180,26,85,57,1,6,2,2,12,0,3,0
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”CĂSUŢA CU POVEŞTI”",24,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:10:12",1261,1247,1,13,0,440,427,0,13,0,424,16,1406,966,48,120,157,4,23,8,1,44,14,0,5
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 12",34,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:18:01",1329,1318,1,10,0,494,484,0,10,0,481,13,1475,981,37,176,188,4,21,8,2,23,15,5,2
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 13",38,"MUNICIPIUL BISTRIŢA",32394,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 14:11:53",1341,1327,2,12,0,539,526,1,12,0,525,14,1485,946,81,133,199,13,23,4,3,48,15,2,4
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 6",5,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:34:41",1471,1457,3,10,1,549,538,0,10,1,543,6,1627,1078,72,161,221,6,16,7,2,36,18,0,4
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 6",6,"MUNICIPIUL BISTRIŢA",32394,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:53:52",1355,1344,1,10,0,414,404,0,10,0,407,7,1512,1098,50,117,157,5,16,9,4,29,13,1,6
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”RAZĂ DE SOARE”",46,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:15:35",1322,1309,3,10,0,526,516,0,10,0,515,11,1480,954,43,146,218,10,19,2,4,50,18,2,3
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”TRENULEŢUL VESELIEI”",20,"MUNICIPIUL BISTRIŢA",32394,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:41:15",1326,1312,0,10,4,486,472,0,10,4,474,12,1435,949,62,133,177,5,18,5,4,44,17,1,8
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM SĂPTĂMÂNAL ”DUMBRAVA MINUNATĂ”",2,"MUNICIPIUL BISTRIŢA",32394,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:19:06",1132,1111,3,16,2,372,354,0,16,2,351,21,1250,878,46,90,155,2,11,4,4,12,24,1,2
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA ENCIU",177,MATEI,33658,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:38:54",152,141,0,6,5,95,84,0,6,5,77,18,155,60,7,28,34,0,2,1,1,2,2,0,0
6,BISTRIŢA-NĂSĂUD,"GRĂDINIȚĂ MIJLOCENII BÎRGĂULUI",149,"JOSENII BÂRGĂULUI",33382,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:53:22",1390,1382,2,6,0,700,694,0,6,0,641,59,1530,830,214,186,154,9,10,7,5,46,3,3,4
6,BISTRIŢA-NĂSĂUD,"LICEUL CU PROGRAM SPORTIV",48,"MUNICIPIUL BISTRIŢA",32394,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 14:54:56",1307,1302,2,3,0,414,411,0,3,0,400,14,1430,1016,55,110,155,9,16,4,5,24,19,3,0
6,BISTRIŢA-NĂSĂUD,"LICEUL CU PROGRAM SPORTIV",49,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:45:50",1437,1413,12,12,0,628,616,0,12,0,611,17,1560,932,63,181,264,12,15,6,2,48,11,2,7
6,BISTRIŢA-NĂSĂUD,"LICEUL DE MUZICĂ ”TUDOR JARDA”",3,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:29:04",1177,1158,2,16,1,434,417,0,16,1,422,12,1305,871,37,121,185,7,16,6,4,19,20,5,2
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC",21,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:16:21",1757,1712,8,7,30,654,617,0,7,30,631,23,1920,1266,76,179,241,8,24,7,6,43,31,6,10
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC AGRICOL BECLEAN",63,"ORAŞ BECLEAN",32483,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:25:53",1561,1548,3,8,2,747,737,0,8,2,726,21,1715,968,130,283,222,8,30,15,3,24,8,2,1
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC ECONOMIC NĂSĂUD",71,"ORAŞ NĂSĂUD",32544,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:59:43",1159,1151,1,6,1,501,493,1,6,1,458,43,1280,779,33,161,188,2,50,2,4,7,3,5,3
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC FELDRU",134,FELDRU,33248,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 09:07:09",1423,1405,1,7,10,594,577,0,7,10,516,78,1545,951,18,241,191,6,14,9,3,21,3,7,3
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC ”GRIGORE MOISIL”",17,"MUNICIPIUL BISTRIŢA",32394,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:28:31",1365,1356,0,9,0,504,495,0,9,0,494,10,1500,996,56,149,191,14,24,6,5,22,18,2,7
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC ”GRIGORE MOISIL”",16,"MUNICIPIUL BISTRIŢA",32394,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:57:15",1808,1795,2,11,0,694,683,0,11,0,672,22,2012,1318,74,203,268,11,16,8,3,58,24,6,1
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC GRIGORE MOISIL",19,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:17:08",1744,1724,2,18,0,584,566,0,18,0,567,17,1880,1296,58,185,221,6,31,6,3,38,11,3,5
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC GRIGORE MOISIL",18,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:41",1265,1257,1,7,0,399,392,0,7,0,386,13,1380,981,65,105,151,7,15,2,4,18,15,3,1
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC MAIERU",170,MAIERU,33621,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:03:18",1287,1283,0,2,2,763,759,0,2,2,683,80,1425,662,70,364,148,6,13,8,11,37,9,8,9
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC MAIERU",169,MAIERU,33621,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:55:28",1010,1001,1,0,8,641,633,0,0,8,582,59,1115,474,59,350,114,7,13,3,0,33,2,1,0
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC MAIERU",171,MAIERU,33621,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:24",938,935,0,2,1,568,565,0,2,1,495,73,1035,467,55,293,101,1,10,8,1,17,3,4,2
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC ŞCOALA GENERALĂ",153,LECHINŢA,33435,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:38:58",1189,1171,0,5,13,577,559,0,5,13,530,47,1328,751,11,302,164,13,4,4,5,13,6,7,1
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC SILVIC ”TRANSILVANIA” NĂSĂUD",72,"ORAŞ NĂSĂUD",32544,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:32:53",1396,1390,0,5,1,589,583,0,5,1,567,22,1550,961,39,197,222,6,59,9,2,15,7,0,11
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC TELCIU",290,TELCIU,35054,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:29:24",1189,1169,1,14,5,632,612,1,14,5,529,103,1290,658,48,211,204,8,14,16,4,13,3,5,3
6,BISTRIŢA-NĂSĂUD,"LICEUL TEORETIC ”SOLOMON HALIȚĂ”",81,"ORAŞ SÂNGEORZ-BĂI",32599,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:33:47",1303,1293,0,8,2,670,660,0,8,2,618,52,1435,765,28,165,388,1,3,8,0,13,2,0,10
6,BISTRIŢA-NĂSĂUD,"LICEUL TEORETIC ”SOLOMON HALIȚĂ”, SALA 2",80,"ORAŞ SÂNGEORZ-BĂI",32599,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:08:02",1340,1324,0,15,1,841,825,0,15,1,767,74,1460,619,42,231,456,6,18,0,3,1,2,2,6
6,BISTRIŢA-NĂSĂUD,"OCOLUL SILVIC TELCIU",292,TELCIU,35054,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:55:30",981,961,0,8,12,520,500,0,8,12,454,66,1070,550,38,213,143,6,14,12,5,13,3,4,3
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI BRANIŞTEA",88,BRANIŞTEA,32660,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:11:26",954,913,1,16,24,618,578,0,16,24,572,46,1045,427,17,138,349,7,9,2,3,16,1,28,2
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI BUDACU DE JOS",91,"BUDACU DE JOS",32704,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:46:26",769,751,0,5,13,408,390,0,5,13,365,43,852,444,25,211,91,6,6,6,4,5,3,6,2
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI CĂIANU MIC",100,"CĂIANU MIC",32811,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:22:53",1241,1196,1,1,43,662,618,0,1,43,616,46,1365,703,27,499,50,12,1,6,2,10,1,7,1
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI CHIOCHIŞ",107,CHIOCHIŞ,33015,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:52:31",306,297,0,3,6,161,152,0,3,6,131,30,345,184,10,60,45,2,3,2,2,5,0,2,0
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI FELDRU",133,FELDRU,33248,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:29:56",1519,1506,0,10,3,682,669,0,10,3,600,82,1675,993,29,237,268,4,8,7,3,32,1,6,5
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI ILVA MARE",143,"ILVA MARE",33337,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:24:30",1051,1013,0,0,38,712,674,0,0,38,620,92,1610,898,63,172,321,7,15,9,0,18,2,4,9
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI ILVA MARE",144,"ILVA MARE",33337,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:52:14",886,862,0,0,24,566,542,0,0,24,493,73,975,409,57,128,227,4,24,5,8,29,5,4,2
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI LECHINȚA",152,LECHINŢA,33435,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:26:10",1215,1187,1,9,18,600,572,1,9,18,539,61,1315,715,28,315,125,14,12,13,9,11,2,9,1
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI NUŞENI",206,NUŞENI,34075,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 14:49:44",754,650,2,39,63,508,406,0,39,63,476,32,800,292,17,171,231,2,21,7,3,20,0,4,0
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI PETRU RAREŞ",214,"PETRU RAREŞ",34173,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:01:07",1431,1408,1,9,13,804,782,0,9,13,740,64,1565,761,98,265,306,1,9,9,23,11,4,9,5
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI RODNA",230,RODNA,34333,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 12:54:29",1475,1459,0,2,14,908,892,0,2,14,830,78,1625,717,183,404,130,12,10,13,8,30,25,9,6
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI RUNCU SALVEI",235,"RUNCU SALVEI",179944,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:21:14",1044,1029,0,2,13,622,607,0,2,13,548,74,1150,528,27,80,406,4,16,5,4,3,0,2,1
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI SALVA",236,SALVA,34397,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:09:52",1081,1012,0,5,64,781,712,0,5,64,714,67,1185,404,46,310,251,31,37,10,2,13,8,3,3
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI ŞANŢ",249,ŞANŢ,34618,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:05:30",1324,1302,0,9,13,995,973,0,9,13,912,83,1460,465,99,263,277,78,41,74,5,14,51,8,2
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI ŞIEU",252,ŞIEU,34645,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:42:31",1061,1038,1,1,21,691,669,0,1,21,639,52,1195,504,40,341,186,13,13,10,5,12,4,11,4
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI ŞIEU-ODORHEI",261,ŞIEU-ODORHEI,34770,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:01:05",594,577,0,4,13,382,365,0,4,13,356,26,665,283,63,164,83,5,6,11,1,17,3,2,1
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI ŞIEUŢ",268,ŞIEUŢ,34850,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:30:27",607,582,1,10,14,441,417,0,10,14,401,40,645,204,21,144,132,14,43,6,15,22,2,2,0
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI ŞINTEREAG",272,ŞINTEREAG,34903,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:53:03",840,803,2,5,30,508,474,0,5,29,450,58,930,422,42,209,127,12,8,5,4,29,5,6,3
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI SPERMEZEU",244,SPERMEZEU,34547,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:13:31",1425,1402,1,3,19,733,711,0,3,19,673,60,1575,842,36,86,526,5,2,5,4,5,1,3,0
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI TEACA",288,TEACA,34985,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:10:21",772,759,0,7,6,418,405,0,7,6,383,35,845,427,46,145,159,8,11,6,2,1,2,3,0
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA MUNICIPIULUI BISTRIŢA, DIRECŢIA ECONOMICĂ-VENITURI",4,"MUNICIPIUL BISTRIŢA",32394,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:39:16",1743,1724,7,10,2,675,663,0,10,2,656,19,1930,1255,65,215,242,10,16,3,4,60,24,6,11
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA ORAȘULUI BECLEAN",59,"ORAŞ BECLEAN",32483,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:25:57",1571,1508,3,29,31,808,748,0,29,31,761,47,1665,857,79,359,210,10,24,24,2,30,9,10,4
6,BISTRIŢA-NĂSĂUD,"”ROTARY CLUB” BISTRIŢA NOSA",45,"MUNICIPIUL BISTRIŢA",32394,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:38:22",1763,1742,8,10,3,676,663,0,10,3,660,16,1940,1264,72,215,259,7,29,6,5,41,14,6,6
6,BISTRIŢA-NĂSĂUD,"SALA DE NUNŢI BISTRIŢA BÎRGĂULUI",86,"BISTRIŢA BÂRGĂULUI",32633,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:33:09",1061,1046,3,8,4,530,519,0,8,3,474,56,1155,625,67,237,118,6,7,15,2,12,5,5,0
6,BISTRIŢA-NĂSĂUD,"SALA DE SPORT URMENIŞ",305,URMENIŞ,35312,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:05:06",746,739,0,7,0,464,457,0,7,0,411,53,815,351,122,59,193,7,4,3,8,12,0,3,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA CLASELE I - IV PETRIŞ",105,CETATE,32884,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:48:34",1028,1003,3,5,17,681,659,0,5,17,605,76,1120,439,306,155,94,3,12,11,2,9,3,8,2
6,BISTRIŢA-NĂSĂUD,"ŞCOALA DE APLICAŢIE",69,"ORAŞ NĂSĂUD",32544,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:02:00",1412,1397,2,10,3,773,760,0,10,3,720,53,1550,777,40,284,294,4,48,6,4,20,7,5,8
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ AGRIEŞ",281,TÂRLIŞUA,35152,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:21:24",763,729,0,6,28,567,533,0,6,28,513,54,845,278,20,313,131,20,5,5,4,9,1,3,2
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ AGRIŞU DE JOS",262,ŞIEU-ODORHEI,34770,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:15:21",300,293,0,6,1,167,160,0,6,1,143,24,325,158,8,73,47,0,1,2,1,5,5,1,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ ALUNIŞUL",313,ZAGRA,35429,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:59:48",189,163,0,5,21,156,130,0,5,21,148,8,205,49,3,120,19,0,3,2,0,1,0,0,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ ARCALIA, CLASELE V-VIII",260,ŞIEU-MĂGHERUŞ,34690,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:46:55",776,758,2,8,8,313,297,0,8,8,285,28,835,522,15,40,178,1,6,7,3,22,5,7,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ ARDAN",253,ŞIEU,34645,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:47:57",590,584,0,6,0,380,374,0,6,0,306,74,645,265,25,145,65,18,14,11,2,11,2,10,3
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ BECLENUŢ",64,"ORAŞ BECLEAN",32483,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:56:43",352,337,0,8,7,162,147,0,8,7,148,14,370,208,10,63,60,1,3,3,0,5,2,1,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ BORLEASA",279,TÂRLIŞUA,35152,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:01:57",302,290,0,0,12,186,174,0,0,12,161,25,335,149,14,79,50,7,1,3,1,3,1,0,2
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ CEPARI",129,DUMITRA,33202,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:08:37",930,912,1,3,14,470,453,0,3,14,432,38,1020,550,69,154,122,5,21,5,6,40,5,5,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ CICEU-CORABIA",123,"CICEU - MIHĂIEŞTI",179953,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:56:45",82,73,0,9,0,82,73,0,9,0,73,9,115,33,14,32,21,1,1,2,0,1,1,0,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ CRISTEŞTII CICEULUI",302,URIU,35269,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:10:04",1015,984,0,13,18,548,517,0,13,18,506,42,1090,542,55,132,196,5,9,30,7,50,2,5,15
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ CRISTUR-ŞIEU",266,ŞIEU-ODORHEI,34770,8,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 12:40:24",402,393,1,4,4,201,193,0,4,4,179,22,445,244,54,42,54,4,3,3,3,4,8,3,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ DELURENI",307,URMENIŞ,35312,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:08:56",264,257,0,7,0,166,159,0,7,0,145,21,285,119,8,51,71,3,3,1,0,1,2,3,2
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ DIPŞA CLASELE I - IV",139,"GALAŢII BISTRIŢEI",33275,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:31:14",703,685,0,3,15,381,363,0,3,15,347,34,760,379,38,239,36,6,2,10,1,5,6,2,2
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ DUMITRA",127,DUMITRA,33202,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:49:07",1087,1075,5,0,7,538,531,0,0,7,493,45,1210,672,54,202,100,17,34,6,4,68,4,4,0
